F_2,m,F_1,v_0,d_1c,d_2c,E_rem,a_max,order
357545.98710115446,1548.5978959861725,321824.51988820784,24.135019265811287,0.5535757870939731,0.5851049275476626,63672.30211219442,230.88368389746734,-35721.46721294662
120101.26902027197,2019.4030318660302,377771.05939541355,1.7650944409741576,0.319897765394638,0.5532341498015106,-184146.4571629949,59.47364994757502,257669.7903751416
308216.03099345363,1697.2978020383998,671643.1520290746,29.29213083714145,0.5871237340365734,0.4278599973886819,201954.3620463258,181.59219355807573,363427.121035621
990260.6808576923,2458.216646080496,139197.20438273097,9.033329529715973,0.5873361392351076,0.3285484225945915,-306807.612894408,402.83702514040556,-851063.4764749613
247033.59877701735,2428.768924352901,800488.4224439824,70.12337608520771,0.5187907276854595,0.3356133025977343,5473284.256611656,101.71144578640173,553454.8236669651
229785.53786628586,2314.8368317817267,565253.6777311144,94.2019851114684,0.0028435202590321616,0.02851524600182513,10262787.523823962,99.26640820269836,335468.13986482855
709304.831545596,1706.7602070741984,840076.5404212258,67.66300726611964,0.31520561101698835,0.5930042500926803,3221597.6195572456,415.5855219764684,130771.70887562982
616219.2004804218,1530.6390928665137,744848.90760221,46.452234122378485,0.4922256519580533,0.5598312250598828,939801.7234861928,402.5894826234926,128629.70712178817
980107.9542783373,2418.7993378609453,499467.1629021821,35.432311342071884,0.1938773205410192,0.14321536409894603,1281137.3536972606,405.20432552503155,-480640.7913761552
913867.0954881604,2192.198393500187,185374.55870336574,31.494522786925682,0.3908422784750995,0.36013950130387157,685654.381098418,416.87244101526267,-728492.5367847946
114602.28317628185,1775.285142901014,656325.35734328,43.187612284121634,0.48098303928998426,0.05755059791917722,1333327.3710520947,64.55429632504496,541723.0741669982
255256.9041726499,1525.6428994097582,454282.7078585564,0.6196449057599418,0.4431358039414534,0.29570223978299254,-276496.07846921857,167.3110426243283,199025.80368590652
654242.6657723723,2328.8093896311843,729032.602358634,99.89263795230357,0.3875616208982083,0.15581593833961974,11234571.303390455,280.93439878992643,74789.93658626173
79338.80138867689,1703.9843022718474,774403.4037838451,46.58936223561984,0.13238713357253143,0.03592636559874202,1743936.0717014764,46.56075838427499,695064.6023951683
665276.817808625,1973.3182740132381,108883.69819699673,12.0381643559327,0.31146248647740454,0.038680393236015416,83337.72156660979,337.1360953626693,-556393.1196116284
616766.2873664293,2323.973562309666,768803.4939761702,21.737106456461362,0.44894736475415364,0.10643571583758737,138242.57836683723,265.3929878416776,152037.20660974085
931687.0414966157,1518.5354998844407,762392.8512247019,60.481900013017174,0.2883942238437487,0.19646785178368145,2374530.9131956147,613.5431417754253,-169294.1902719139
755692.9244251748,1783.7417905482162,16493.93439248781,14.790387050413923,0.4130327429113557,0.00521078082454538,184351.42225956573,423.65600695654484,-739198.990032687
764516.3961749896,1792.1585241735986,2846.8214913116576,88.40167129958199,0.48390945464640284,0.45273293043183005,6655230.587264405,426.58971617899925,-761669.574683678
757552.30610601,1984.024912194362,229789.52619883098,20.242848054188812,0.3468494386132129,0.3108036205636007,91347.45067193371,381.8260050314315,-527762.7799071791
801466.4249156602,1511.0667405024576,33928.17274677418,3.134981774073442,0.38777055892596374,0.33833548105453215,-276895.409313915,530.3977669769621,-767538.252168886
934334.5470906652,1761.9567490458649,58536.931969429665,36.68900291672554,0.06316911751132277,0.5562859368999232,662415.0608294315,530.282339561755,-875797.6151212355
781967.3740662921,1553.4308726946313,341271.6197896122,96.98904087723086,0.01988134447631762,0.3176295111552831,7051303.429234393,503.38086348822605,-440695.7542766799
62833.983015863516,1514.4317780475947,629210.3514553024,66.20658161364283,0.48457858347576455,0.5425069533360846,2980123.3421870195,41.49013770489489,566376.368439439
436657.18853936443,2076.615953058047,356412.4204957746,7.910200428378644,0.46736963921234626,0.04556589549228866,-121504.77060587531,210.27344410811173,-80244.76804358984
511027.2132375201,2406.081701491057,860615.2360452815,34.9914212450194,0.147916969184707,0.23764593019557578,1224259.5544177124,212.38980077893228,349588.02280776144
34206.666476460094,2335.7911995901572,533203.0486173346,80.51790635852711,0.03502036411391309,0.11721936435584736,7548940.140363537,14.644573745488067,498996.38214087446
868496.8183477907,1980.1556842118894,659540.9394335558,3.1710125254002075,0.3769584689243983,0.596533242106997,-756751.2155712505,438.6002703082694,-208955.87891423493
884976.5561933876,1839.730682103428,169520.05090191547,49.92585477839317,0.46172229228014516,0.565017780389501,1714549.3716786886,481.03592814007055,-715456.5052914722
661322.2223992182,2398.374360695855,786562.1520130127,60.23157615092961,0.24704474315655575,0.28967673861165916,3964576.8274790086,275.73769684868745,125239.92961379443
239445.05412171845,1510.284114236822,765407.8721669639,14.154603294567503,0.16864343161834836,0.4274725234463204,-80142.37032937599,158.54305283659494,525962.8180452455
303567.44924079115,1978.063099998681,664821.513517028,25.57512762270391,0.5937861546747781,0.21607454774936433,186557.8213222681,153.467019955528,361254.0642762368
533631.7436381724,1635.2573937854652,534251.9871910624,75.59476036041723,0.1926308117539526,0.09021685330276127,4521338.647964344,326.3288982310398,620.2435528900241
317480.2210887618,1792.4232445152952,773302.4822031186,36.017904910376906,0.2259789198391866,0.552131540911802,812605.0008344839,177.12346794220156,455822.2611143568
279569.926398084,1764.2392018385885,90811.47142624091,22.09117189758295,0.38600280220726374,0.12880005856657578,359429.79275230895,158.46486468883148,-188758.45497184305
383239.8167386727,2376.1861321501324,340063.8379317452,51.20688230646746,0.2194002251405676,0.37921628631572324,2895411.1871595406,161.2835844605707,-43175.97880692745
