F_2,m,F_1,v_0,d_1c,d_2c,E_rem,a_max,order
403071.20865634247,2030.2029975752973,95578.23188802306,21.331926286967263,0.45746030776917995,0.13865343741675087,362312.5764526868,198.5373921414443,-307492.9767683194
743966.603114445,2327.7058139944647,350120.2496964557,43.20112603678042,0.43200397436843135,0.07734167257206205,1963349.1205898453,319.6136722439849,-393846.3534179893
765099.3392383788,1938.68145244552,187143.71103623262,89.26408252299709,0.10225657796335948,0.43668963927422555,7370533.362028908,394.64933152027425,-577955.6282021462
206435.20373416325,1536.258090728422,979380.9183449592,7.0894780238434985,0.2061037701897532,0.17949383350881473,-200301.2433384242,134.37534030254076,772945.714610796
695425.806361202,1874.2106245348307,487199.80922145426,48.466388776647825,0.41623353197894475,0.31418026879610556,1779973.83147266,371.04997552439073,-208225.99713974778
661037.5672114915,1591.5859471134947,499600.17247525667,20.55135002541003,0.36889362633807055,0.1535098555347333,50334.41828087106,415.33262367034047,-161437.39473623486
689355.7339151028,2048.5805086758105,748441.1513297111,33.75666269229781,0.5370367021392596,0.39554508821166273,492579.67689364555,336.5040968590968,59085.417414608295
913004.7490524758,1658.7528986588813,266716.7406487527,77.15097953962831,0.07057637877474184,0.027724437706128913,4892539.135230924,550.4163699069641,-646288.0084037231
542519.4192712978,1972.2145056733996,882018.4697612225,28.587101759701326,0.18701495991361386,0.11304811075605944,579587.4788579111,275.08134521404816,339499.05048992473
825295.3757645752,2465.3906571827874,679183.4930152851,56.06832098973379,0.33356355439095164,0.1728869653879862,3505937.1553747645,334.7523741765306,-146111.8827492901
616610.6594355167,2149.466630917391,498419.3926838909,9.944078892310415,0.4823931617549834,0.20209231768957983,-258771.69712367334,286.8668210831204,-118191.26675162581
575523.8789391851,1614.3215398033128,531973.5526433093,67.52694083723195,0.019298440067862275,0.028948564397408203,3653635.648148109,356.5113050584125,-43550.32629587571
259607.1012746106,2077.7283503367466,889807.1057235714,77.24040054351426,0.2758659216246804,0.10506744572349291,5925202.521639753,124.94756652501513,630200.0044489608
651020.6555069677,1843.701127506004,35472.11453407206,20.872670461515686,0.14136577963263888,0.5799129191146231,19071.302652052196,353.10530855269957,-615548.5409728956
577387.3148797111,1905.9743846884735,475530.7183608576,49.43247487545155,0.25309484546104316,0.46449471337696885,1940142.7770074923,302.9355061212345,-101856.59651885356
699644.7701107366,2203.751991482688,717707.3823265706,97.74145244252233,0.005527389813231864,0.1695870724409886,10404035.043162927,317.4789054370925,18062.61221583397
989525.0396667244,2236.965947249416,980580.6795731976,48.606338562024106,0.5064453663061621,0.25473283926650064,1893826.1315452824,442.3514094541534,-8944.360093526775
675599.0482370114,2237.724916682462,725597.2240866113,95.65917357426147,0.14199458433843348,0.0853681810721737,10077643.972616985,301.91335994891654,49998.17584959988
172858.228456808,1658.2680235491055,230411.85118969865,28.294661801286157,0.4083556045154995,0.4203911374646469,497036.6080085177,104.2402229326285,57553.62273289065
546005.3591880129,1762.1638239874349,758141.6513879863,55.70601246079352,0.17481454069331928,0.5398220607016585,2306858.0684816577,309.8493748172112,212136.29219997337
