F_2,m,F_1,v_0,d_1c,d_2c,E_rem,a_max,order
664225.2251322445,1579.9550926451445,818104.7083211999,21.331926286967263,0.45746030776917995,0.496715307301302,-344701.1335460562,420.4076610938387,153879.48318895535
268753.5956954066,1616.5463334116896,234582.24375128845,43.20112603678042,0.43200397436843135,0.01682236358292719,1402648.8198953038,166.25171214746896,-34171.351944118156
537097.0330688029,1799.3080507345585,673043.0378184879,89.26408252299709,0.10225657796335948,0.1819340298226029,7001972.727987935,298.5019896118042,135946.00474968494
587823.0236332325,1567.1273496356116,501807.22245650546,7.0894780238434985,0.2061037701897532,0.5041573245060108,-360397.1856011549,375.09588724229275,-86015.80117672699
689044.8075596311,2397.1601332356363,720361.2845666062,48.466388776647825,0.41623353197894475,0.5172486319550362,2159207.5929073757,287.44212704287423,31316.477006975096
812522.621075172,2127.227137518823,898731.9923129984,20.55135002541003,0.36889362633807055,0.08382670581069682,49578.08829739428,381.9632641688139,86209.37123782642
449277.1704674318,1932.7815792047331,454602.1727100905,33.75666269229781,0.5370367021392596,0.10727017700361974,808882.0750654187,232.45108257514147,5325.002242658753
986083.9662565396,1653.7818754154678,436301.1559962818,77.15097953962831,0.07057637877474184,0.13037119994039606,4762531.629349166,596.2599910637023,-549782.8102602577
815117.2974234046,1994.953467321701,114984.00531241893,28.587101759701326,0.18701495991361386,0.5236521408612644,366818.6702857303,408.58962916951134,-700133.2921109857
330448.99967050354,1629.2177737909246,944145.5534093439,56.06832098973379,0.33356355439095164,0.5037978311359471,2079438.5828729956,202.82678288096656,613696.5537388404
570605.0461370162,2366.4351930625608,183328.8223460351,9.944078892310415,0.4823931617549834,0.5216236829456825,-269075.5529223829,241.1243070631308,-387276.22379098105
707713.9477772557,1793.9820082509436,513543.64309700753,67.52694083723195,0.019298440067862275,0.5873215022846634,3664612.0713421684,394.4933363446865,-194170.30468024814
82990.7497086706,2256.3171302093956,698432.601013848,77.24040054351426,0.2758659216246804,0.4334846078876069,6502034.695315797,36.781509388695156,615441.8513051774
281684.2590215285,2041.59871497639,658296.2506681508,20.872670461515686,0.14136577963263888,0.24207356393420812,283481.11922415957,137.97239239778125,376611.99164662237
703236.4806252322,2121.18226143283,668483.2378482278,49.43247487545155,0.25309484546104316,0.23705226356485648,2255734.754352678,331.5304363097047,-34753.24277700437
763883.8127316883,1820.812718916021,829999.1705552107,97.74145244252233,0.005527389813231864,0.4954473810348744,8314416.435881534,419.529040409191,66115.35782352241
950509.1286195792,1616.5015136817615,688877.9722305862,48.606338562024106,0.5064453663061621,0.5873727474744963,1002371.7446800158,588.0038593064409,-261631.15638899303
843606.3772743711,2378.8753206330007,833356.0626418378,95.65917357426147,0.14199458433843348,0.09766260541604334,10683439.578249846,354.6240401745367,-10250.314632533351
260327.4034383065,2159.379229736538,242027.05408021674,28.294661801286157,0.4083556045154995,0.3045292110095931,686276.0240372212,120.55659323446794,-18300.349358089763
742244.2964826502,1576.469581018461,456668.69911957765,55.70601246079352,0.17481454069331928,0.009359061733505869,2359239.494931919,470.82690679203046,-285575.59736307256
346263.26592781156,2300.087437453961,489380.3170964888,33.42186717868617,0.47178817960719627,0.20386932741899577,983146.9132381717,150.54352295019763,143117.05116867722
636203.2852996083,1980.0078813468735,540375.0885786546,96.92834897017242,0.09538117969447692,0.23728716733292513,9098686.319939962,321.31351157392345,-95828.19672095368
488378.3165105418,2425.621084490448,809194.2028227487,82.07268433102087,0.35978006297943654,0.2797331891044557,7741653.909086959,201.34155315241077,320815.8863122069
333265.6878595621,2097.504726554479,764963.7548459127,12.501590923445127,0.531602596747952,0.46726348024517245,-398470.33211513935,158.88673986780935,431698.0669863506
895935.1581159553,1905.7464678132708,937105.3991657714,41.54266948370975,0.27607220324716375,0.007637228704791643,1378911.1125891777,470.12295352381625,41170.24104981613
879830.8079531934,1747.7175808805878,574633.2672916183,53.034633301887446,0.1807902012498761,0.3512588989665603,2044941.97481473,503.41703807195813,-305197.54066157516
619444.8349485267,1834.9710487597147,447390.2493526991,20.698329200260545,0.27890157043692915,0.0683506856374706,225952.58908538445,337.57744317940006,-172054.5855958276
467137.0635818599,2304.1694614718353,92712.74455034551,20.814173073833032,0.43472273037259274,0.22658540635877955,352966.65951272554,202.73555022444685,-374424.3190315144
160203.94677420857,2007.7952830561007,111348.86710574565,73.13959235038915,0.5210653959059395,0.34694191446302974,5256648.507130625,79.79097676251102,-48855.07966846292
924543.7633788632,2342.0028407894556,99754.55526815768,21.36765146644679,0.2873232842217308,0.16110107638117135,357044.96232463594,394.76628605079435,-824789.2081107055
10382.643814415782,1556.217268491212,269440.4393772664,35.64241210653293,0.3944145729714348,0.05987461946430561,881601.9529752296,6.671718676198723,259057.7955628506
488079.54074626835,1682.909325461505,572415.0371679313,20.160255071633447,0.44356410566570187,0.01902468184938275,78809.04814760719,290.0212942919085,84335.49642166297
729881.4027959178,2268.775646546539,173575.72953960564,4.208761521883842,0.5029580558956918,0.10813331756652744,-146131.63341595887,321.7071744872266,-556305.6732563121
654285.4624390043,1537.775199832453,774689.8374033861,87.08253295431646,0.5358672150974952,0.5577619097153294,5050690.876763696,425.4753637009437,120404.3749643818
843905.0130912424,2235.889370866219,425611.1930325399,79.68280419479741,0.5038424114410807,0.34226279247358354,6594943.032196708,377.4359429797281,-418293.8200587025
459369.82933730097,2050.743132874367,365134.5862185721,84.45344977265535,0.09906503925944334,0.2839854819704838,7146718.528408601,224.0016421234765,-94235.24311872886
479814.3853975958,1875.1457809272233,963166.1645663636,85.88019837123116,0.16594368778846316,0.49568627463226445,6517314.289193343,255.8811108330665,483351.77916876774
582867.0009074416,2442.942871634152,997767.8303433358,23.62129344288992,0.4940117663964608,0.2564488297410981,39154.31660470052,238.59215361738922,414900.82943589415
345388.62448810006,1963.2610738898743,326988.6052408276,4.099003357805097,0.0245317946661707,0.41736967938414626,-135683.16882856737,175.92597799729717,-18400.01924727246
269465.4912406604,1912.5482730940134,73789.92940841534,21.626526438305994,0.5899762937217695,0.4997838077049303,269046.9705333146,140.89343261633562,-195675.5618322451
86943.1703398067,2450.7600030670837,604431.8435345121,93.27925480042857,0.428416431479194,0.054738952908376826,10398347.424870936,35.47600345647833,517488.6731947054
807216.3938488192,2235.460852067024,136492.6438148736,57.736812188679586,0.29745647772245115,0.2146196041480386,3512153.421118374,361.096188780235,-670723.7500339455
982534.9899411701,2320.2016982527375,870504.6316824591,35.88617901904664,0.41391730962678747,0.4954297670259667,646904.5587004665,423.4696451955374,-112030.35825871094
607997.3419607083,2497.481444001444,283368.4174494866,56.87695242738889,0.12473898601979891,0.04709721254128676,3975678.8288222877,243.44418791219528,-324628.92451122164
766328.7986317542,2174.3622087775784,589100.7991610577,25.012940900295867,0.3983830611802905,0.4693919908467145,85795.44727714756,352.4384279390979,-177227.99947069655
514106.6689971516,2279.721652202302,224117.48845535718,63.52929622268122,0.28016041801027886,0.09987286510576922,4486311.628407954,225.51291228931572,-289989.1805417944
862570.8011532616,1726.978651986111,398369.7676124439,68.24828991812616,0.5849181075764247,0.25496689847051657,3569044.997603699,499.46813190844165,-464201.0335408177
198166.054796179,2129.7867322807037,70719.59755829805,93.19137577300026,0.22525048953598079,0.5170470155294722,9129816.765098257,93.04502267415802,-127446.45723788095
360293.89892104035,1882.0245958848122,471869.66257856414,81.88730742109917,0.4310028372907316,0.47680166068412516,5934821.352286408,191.43952725636527,111575.76365752378
179076.09005475545,2376.96686025108,320578.9674802969,33.50168625387082,0.24528817104747813,0.5958014361372544,1148581.786276343,75.3380676228021,141502.87742554146
578689.8720607762,2378.1094321970877,1484.8031567187281,1.6106690903495258,0.35534399135589256,0.13732100450896967,-76909.17936490726,243.3403039515033,-577205.0689040575
224340.36265415756,2377.7616674183373,741398.1445722901,29.62205601729646,0.5404028670703018,0.00727015948999421,640918.0774238978,94.34938990236807,517057.78191813256
58000.91972506549,1850.68584605247,997253.5411503651,23.66704853334446,0.08515901720669361,0.26597272944733613,417959.78410435596,31.34022981198132,939252.6214252997
595663.293789499,2244.1376368919605,84224.24418221552,73.74295243195306,0.5891846296424463,0.12362116142095292,5978575.861438669,265.4308202835849,-511439.04960728344
68371.30551467685,1956.8654483717112,410350.3133848013,40.98957911682339,0.5469501489699933,0.34272924307448416,1396035.4218709527,34.93919603494862,341979.0078701245
458408.7864794556,2105.072176364837,236474.66363911462,23.49680486747093,0.562649432551609,0.21673709485574535,348698.4808588729,217.76392829962865,-221934.12284034098
348205.85347068845,1611.4653301637536,679338.2139277706,25.71725270093147,0.47004264141246244,0.39173213867966633,77171.77034860628,216.0802636910001,331132.36045708216
754694.6162642187,2463.1504868559064,563647.5891529322,91.05640172738411,0.3849121793737434,0.3145783236169162,9756955.380237898,306.394034912398,-191047.02711128653
251396.2423731846,1739.9381331592836,518208.41886563797,74.4864290199659,0.062410550642046744,0.20498319372967538,4742913.150993027,144.4857363501271,266812.1764924534
282068.3167001716,1765.646732331442,252355.46133651544,97.16552592200782,0.19467156382454892,0.23166664295273628,8220386.2376910485,159.75354046486723,-29712.855363656185
802242.6589346861,1806.6638613735115,467522.50786246365,79.44375080108459,0.4304987686871787,0.4410726724286084,5146092.25566388,444.04644166889085,-334720.15107222245
565266.1279630931,2070.863395059534,165896.22422792294,47.91915771742443,0.25098405668599905,0.03954661050796793,2313613.891864256,272.96157212090884,-399369.90373517014
326977.6943595182,2028.875219751784,714627.673949743,56.65353432936413,0.29076526329953906,0.19437109287625093,2984618.3204622963,161.16205234125792,387649.97959022486
318568.26875616465,2392.3349994030705,515051.3435449082,66.9841275407925,0.35311549647087764,0.5061952875779445,5023921.700157374,133.16206502670113,196483.07478874357
40154.30308039736,2060.1377310364214,320947.6520927729,92.97962546455175,0.29704742692531566,0.4895506206999396,8790168.19276395,19.491076968041543,280793.3490123755
662299.4976239967,2488.242296966105,108011.74464289253,57.13293161168062,0.24213769731624363,0.3516875441063905,3801949.062491752,266.17162582258703,-554287.7529811042
841434.2156244192,1911.547079099494,780566.7850850866,29.07495707843484,0.5605747096696981,0.25028494752092983,159801.8349548675,440.1849291730802,-60867.43053933256
718803.472642134,1960.0021435198914,359330.8541905764,98.66394184153584,0.3437693417423272,0.1898727187753089,9279884.283613151,366.73606455922686,-359472.61845155753
301091.60480014177,2116.2955188726073,923506.5402822478,85.59644130540998,0.5788895734254905,0.46816501886729767,7077216.041032389,142.2729491770314,622414.935482106
663484.8637818428,2246.814145721322,597944.2310213185,71.15771219092059,0.1034298510120812,0.5361468942178953,5270711.213828702,295.3002877631591,-65540.63276052428
799388.9649925636,1661.3106542275234,844886.1482959604,99.346161028034,0.20907154483902932,0.2836461569981394,7794900.155644722,481.1797016761225,45497.1833033968
240167.01798211614,1845.3513407777145,656271.8982927051,59.66393122020441,0.30198456132735757,0.44392774452994965,2979725.940118787,130.14704174485217,416104.8803105889
610159.7684032604,2254.124715877033,777137.5062808626,40.35831658869638,0.34022885892737825,0.33558208295885006,1366588.7952518265,270.68589599571465,166977.73787760222
22926.01635312741,1988.673455502188,332935.9156272287,52.66856397301049,0.06505984421462256,0.028274562745445153,2735958.858550449,11.528296055693083,310009.89927410125
511800.65533841524,2242.6811735235606,618970.5251590136,53.789287650054604,0.5683709632782039,0.487804534028784,2642897.1108647394,228.20927975879246,107169.86982059834
707532.6373643662,2315.1750152619034,166872.16113296998,34.3472979765829,0.40327057540061145,0.5791125730742145,888612.9940060596,305.60654494810484,-540660.4762313962
844105.2545451812,2393.9953745282273,246646.77560959937,16.159420311342252,0.5994479400814487,0.4574903993809223,-221453.69834183797,352.5926839819082,-597458.4789355819
581781.8613293418,1671.158493367643,621503.8821662763,6.2558383591642786,0.16435271349800537,0.14780380675776777,-155434.60033825738,348.13087067341013,39722.020836934564
297856.70810641727,1729.640550979268,971249.098647421,81.95353712384323,0.29667087779392737,0.3738521416876728,5408967.854344707,172.20728777304635,673392.3905410038
430069.18911506253,2031.5863848080958,4758.060335630532,1.51518824758885,0.1141990090737293,0.4557178850368601,-194201.53369396704,211.6913129222841,-425311.128779432
900087.7254209447,1995.315521266835,459000.11714875186,53.668836738000934,0.4251086297258157,0.5089617182393643,2220362.4754763804,451.10044793791553,-441087.6082721929
397076.68460148014,1714.2674344281174,288523.46617521095,90.79824915527605,0.4566376447356672,0.1707820745509673,6866922.148340698,231.6305359519039,-108553.21842626919
802642.5253389766,2003.3115045563623,624984.4549754361,18.936018658994335,0.38283789428060894,0.5746189889132981,-341314.85868133965,400.6578724843512,-177658.07036354055
951973.9482913313,2234.245361630383,825219.1274572676,50.46050583868104,0.3728117220181437,0.4212233739622213,2135842.7146910094,426.08299188619685,-126754.82083406369
745450.8577913275,2441.4531898998957,263989.5736509129,58.18828774649174,0.47924284362088854,0.004002971888469009,4003730.761875347,305.33080088334293,-481461.2841404146
93919.39804733807,2329.4950694073964,142703.52043618952,87.06052491548724,0.054400695551404345,0.5736081048400318,8766608.605082348,40.317491666222054,48784.12238885145
968571.0109184012,1774.1527061374481,217948.8648007085,85.46511285030446,0.3883213446705419,0.011693944329149207,6383498.344259584,545.9344100244342,-750622.1461176927
388901.4428130525,2452.059694362021,506241.8852425854,11.965957321082843,0.0036627392801986012,0.45350608463780584,-2675.3800038865593,158.6019474596181,117340.44242953288
494206.6037665346,1876.6632469505882,39423.316141715346,72.88083151168038,0.43404140115000245,0.4467745833215337,4746146.590096873,263.3432527490356,-454783.28762481926
273909.97969281796,2426.1779712604502,964270.4132288251,49.047455689283105,0.36934948111429766,0.36545069249391565,2462017.6793359187,112.89772759354335,690360.4335360071
794863.2378035133,1663.5993595359196,217926.4574346542,53.833741819402746,0.10850654556111529,0.09432011303161626,2311997.122963392,477.79727327212345,-576936.7803688591
964024.675078757,2246.169666764535,724234.5560490853,74.5944910287835,0.3349539636248246,0.567351832134462,5459697.317988925,429.18604473337643,-239790.11902967165
907641.890591639,2255.086173775233,40164.9057179565,82.57378043903499,0.020757720396608458,0.2062820375048884,7500008.775527856,402.4865662105313,-867476.9848736825
91008.57487259006,2426.469465073593,934520.5693467968,84.35676347618552,0.028373390276068555,0.16449284809844603,8591969.674217297,37.50658155091593,843511.9944742068
195015.2402181915,2057.685994055088,143859.95980388843,99.1488986047025,0.013775836166708588,0.5839958317013525,9998175.416260367,94.77405239750618,-51155.280414303066
994977.0857740884,1878.9218911588189,787907.2579006094,96.49754240188373,0.16974908399182423,0.20692409320190489,8408418.327848505,529.5468057804359,-207069.827873479
294145.86290963227,2274.669943153379,641008.5323787844,79.1926102569373,0.4020690809944722,0.5436882294477046,6715108.252557437,129.3136456104297,346862.6694691521
869161.1805099266,1967.2301086848815,31046.50513819307,60.96200068510866,0.09626188302672034,0.20873591808536476,3471059.3282950637,441.8197833963471,-838114.6753717336
811884.9415306498,1536.539627350284,194766.5326549034,5.564842534337022,0.32183328791050625,0.4027818783407279,-365903.5210502267,528.3852932128543,-617118.4088757464
