dv_1,dv_2,dv_3,dv_4,dv_5,dv_6
-0.341561601715227,-0.329004927772934,-0.728818380477067,-0.221989091872688,-0.375534566050658,0.181968642664047
-0.375963627011829,-0.422672581412551,-0.486847454530249,0.451820604827759,0.295033000040485,0.597111782448525
-0.466454822716311,0.510108528333749,-0.276717377547429,-0.133336554597081,0.567417300726085,-0.423122776296718
-0.115143367769053,-0.653258965873393,-0.282040123001525,-0.299351516596229,-0.110598532565958,-0.294610127886613
-1.01751556091148,0.55334535714484,0.0513198149454367,-0.0924795735378307,-0.334409438560244,-0.133612791626261
-0.367755483542972,0.479355863784155,-0.601054512484761,-0.166425479035794,-0.0390278464442778,-0.217410747914616
-0.841464860589126,0.0033763586660837,-0.438586123648035,-0.133606220133457,0.666007927207322,0.482210579900089
-0.572867226531169,-0.581699011157551,0.254816238315356,0.163062794584156,0.40102674906092,0.330524465285073
-0.989105632987258,0.0379054650655329,-0.763347236672403,0.296241731247306,0.25635341085099,-0.0391613425417304
-0.227131611798217,0.333817020432204,-0.757702920755779,0.0950108761026602,-0.359227457340692,-0.0321624681073845
-0.830988009674989,0.495355048983688,-0.168289663915362,0.199018883334476,-0.174897395560818,-0.411742836616451
-0.803969008487095,-0.196956361499813,-0.56089092845052,0.212891121258439,-0.441856182083616,0.552015661467737
-0.157496202765605,-0.929453478556971,-0.343242999323973,-0.00706535639913021,-0.190611212870532,0.208248677595692
-0.218692183298243,0.281658479207677,-0.573742262041307,0.473451179307952,0.0983388701610684,-0.42206778327062
-1.15556039043337,0.0446253615211596,-0.448211693381757,-0.0366060925920769,0.195456469006543,-0.079686127962499
-0.421783015794534,-0.92896278315141,-0.0829708777503484,-0.0649209028294931,-0.449065524796837,-0.0722237824144818
-1.22355003119175,-0.304363076728905,0.156163115002675,0.316592422386444,-0.0435597643698949,0.0552938441892039
-0.755665165412799,-0.328301300447357,-0.0443699251089979,0.605133720109438,-0.315207927199787,0.717921005011455
-1.12724631785287,-0.170152178065425,-0.358095541660576,-0.194613842130616,-0.310213279897884,-0.00235322687765174
-0.315837184725657,-0.0932228077576873,-0.699502368374816,-0.152889788220847,-0.137946433980911,0.239610657736591
-0.504156044735838,-0.243690247579603,-0.786044798560561,0.220877567885885,-0.387007035965794,-0.16185806695596
-0.865057335694194,0.187977893744238,0.093407601327827,0.714402486859956,-0.0153543543911839,-0.178373675697864
-0.320389132610455,0.534893523947451,-0.54312630295477,0.270398920571984,0.07946283808899,-0.215615203845325
