theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,d_min
-0.13886244992246133,0.6354209654570232,1.0709909642844968,2.3043891244419568,-2.2880625909012844,1.464773351930972,-1.5786541892172852,-0.18155658419508724,-0.7277398651529858,-1.4340743115483159,0
0.2640676223859897,2.040518328882135,0.47940639126014783,-1.1491826467959134,-1.4770731321651542,1.1045001866044963,-1.7197340911253665,0.8611327639940536,-1.8503197010208596,-1.0475330136723136,0
-1.0343380787941778,2.904877171703143,1.466283401561296,2.229650064986265,0.6082890989705754,0.858035773767482,-1.6100443962240745,0.17334709353783184,-1.0310793239614513,-2.8871711279243457,0
-0.04189284116817649,1.5408199622731957,1.059512342289533,-1.0970922873396471,0.40469912195416446,2.767931927720078,-1.7201180187583727,-1.4263455458750425,-0.8425349186101065,0.5516103525435252,1
1.0245566419702834,2.813944823576868,0.36299846850488837,-0.14486734283496316,-0.4815202133879479,1.2069124101971351,-1.6475653974817077,0.45284915598249076,-1.1833448324580857,0.9257995994080548,0
-1.2316934296984847,2.876277193732089,1.1938853309714057,0.7918250819718229,-1.7726510305989156,2.855644746079009,-1.5841993739399085,0.5444998792999922,0.7925235977801841,-2.3389027039040404,0
-0.6565179882400275,1.6172793857875838,2.4798585795552146,-0.853977613340639,-1.177986377335632,2.138587588610742,-1.7079424492921718,0.30390759028479253,-1.3543483924013593,0.4695249958611334,1
1.227088421358568,2.8054224486512904,0.786217118628992,-1.5140063031869286,-2.107286384743435,0.5313414502271474,-1.6336164247777427,-0.6790151220229644,-1.440340433902459,-1.9423148045569214,0
1.371593292676067,0.7566476055178502,1.0174840885012197,0.47311550470384756,-2.341368947920204,2.76825421359323,-1.7063983102419653,0.1762372414835942,-0.11453113322071706,1.2784898580331396,0
0.8710511920772974,3.051534977831438,1.3097578989110719,0.55417555228891,1.3752323777766402,1.8206135340776186,-1.6439540594327329,-1.044037792116525,-1.3887826818897167,-1.182161426740868,0
0.6099840479186633,1.8247061529536335,0.2592866014383831,0.9132447485190789,1.3877763013966047,1.8037371474524777,-1.6164017009508702,-1.5699663056207214,-2.0715767405767935,0.6744692680977522,0
-0.6250211078078493,1.5341539024038147,1.9166343979393274,1.583131466865189,1.5762592908655737,2.2398311380321223,-1.6096660506627256,-1.3806058054923525,-2.0584149038006863,-1.1678382273223409,0
-1.1293336652193144,1.3160189626531942,1.092522697574396,-0.4508266282650739,1.7981191441190019,0.9628551253955977,-1.5971249808437995,-1.1167684601705594,-1.0404014866740698,-0.9496308451135134,0
1.034405850731792,2.502005657341008,0.84351388490705,-0.15657099451433987,-0.6814614829745795,2.4042861938146296,-1.7142304631110277,-0.5747971243278206,-2.1469357569620886,1.9424873789621064,0
0.4770634203211188,2.7239205837023004,2.5370274906464827,-0.25933939976771514,1.3218128110503908,1.1166630961182196,-1.5869250540780269,-0.5190068028394526,-0.9839883185726912,1.851946495270425,0
-1.1110160132349274,2.589445558032912,0.4192359417053631,-0.600353970245908,-0.7491305405734519,1.433320602047106,-1.6497691852991043,-0.8242096198077323,0.44081845561124045,-1.9208107085134678,0
-1.3960584152242232,0.5483742187385775,1.767744036876731,-0.07890757219500655,-1.3478811606421113,0.6537440805100851,-1.6087324661049411,-0.3696321533436493,-2.116677054116587,2.2329812003473335,0
-1.4334883052798333,0.5699050061330856,1.3522809437565921,2.7503199656585746,-1.2862192354061308,0.790274545522422,-1.5866035447565572,0.7116360799536514,-0.5607974462321057,-2.4530508402967057,0
1.0470598588960776,0.16316026070042738,2.375951033079836,-0.10951196493112403,-2.0191977811194124,2.08216950074888,-1.609440679075892,-0.4850738256207252,-0.27183022539398705,2.252270239728339,0
0.8760485533753253,0.42249393441728184,1.7859735898844546,0.8383910144322111,2.2628516096380444,1.9189478941024662,-1.6445064539921987,-1.2552415025616355,0.1409800176888143,-2.4185303245807632,0
-0.0694653595654382,1.309032617387939,1.6892926548014862,2.955545597869448,1.4317579034986556,2.573732657844556,-1.668958183565681,-0.2678402138268883,1.0725825427260136,-0.8605419907638203,0
1.3073327813498785,1.5100587448622467,0.8145275175460203,0.9857221024494014,-1.187968478363064,0.3007396054820425,-1.6856869012187725,-1.0758029566662384,-1.0010571648072737,1.71283872538431,1
0.737564529654313,0.6355504224147557,1.647040236539725,-1.7095171925178536,-1.3433999552901283,2.796008882048887,-1.629928947311875,0.808431159541487,-1.2100240167461842,0.7733173248488963,1
-1.1385390996813012,3.0108839721545126,0.29796387247934175,2.735256252049396,-0.26822584946111405,2.545243974473306,-1.6389313924839286,-0.12523144961820232,-1.0407301725132119,1.3844855707595882,0
0.36476029807574095,0.5378546948513568,1.6584904871081547,1.74846985022825,0.15603322283801946,2.121298658232745,-1.6479275232668722,0.11700343894404708,0.041084341972486005,0.7344288479675942,0
1.3540817800669196,0.37596346789352564,0.7375051438561073,1.4525966625785736,-1.9350064954275996,0.8811844997430041,-1.6014677739382763,-0.45678620306435636,-0.5641495058096648,2.252409069625124,0
0.8243509418018482,0.8494797144579518,0.5319053383681939,-0.5948817421651671,1.5038054082676027,2.3781212734915838,-1.6357858583037936,-0.9174128859686924,-0.48270303939167203,-3.0583132347613082,0
0.16639822489410583,2.9394795586727716,0.30705095892970935,2.098973433570052,1.7025992582169849,1.1211513716878272,-1.625204718539047,-0.0309602051182567,-1.7837774441020424,-2.0845650592883613,0
0.43041199573239175,0.3828340699722535,1.6989294571110816,0.9264089335369237,1.0838225225873446,1.476939013225531,-1.7132002810994322,-0.5554657726706125,0.8181950538927514,1.2560056444813719,0
-0.6219479908705764,2.88390755191884,1.5223953023336785,1.005999863327947,-1.2310940525739813,0.8328388752619391,-1.6030006584194405,0.14906722009582984,-0.051560240525271084,-1.6819180848620594,0
0.520250071374526,2.0413925488546227,0.5785285047117902,0.6932013655466296,-0.7024113477161855,2.8884586358647755,-1.6500182905078,-1.3561844279639648,-2.2145500545219123,0.8208054912300717,0
0.49068478348831923,0.11355091095334612,1.3161805464895047,-0.5028512003824517,0.9242605642364938,1.598212341309548,-1.7045281906343956,0.4379160804218014,-0.8122424440601652,0.1959112868717936,0
1.3432776507409605,2.424420373187755,0.9623485361854871,0.5808371989005554,-0.7657581854801787,2.970691509636643,-1.6864520418182845,0.7657334817993575,0.8790775621880056,-0.840815450499858,0
1.102551653252476,0.4873687962650254,2.73578196802777,1.166301848848946,0.543719417400248,0.38915494363520065,-1.5930368754366744,-1.3555670151609456,-2.114433398179924,-1.6389347154143605,0
-1.4370192680382754,2.7762175336918062,2.235597617382903,-0.8154198543436303,-0.3716373622214888,2.3899981036716476,-1.6415991676828448,-1.12352754068104,-0.9146742989374106,0.2783840824874346,0
0.22737729087012126,0.45570899964825606,0.2929903489790756,1.5719591594527613,-1.0141055780130415,2.6102069451675556,-1.6632803241054752,-1.0592450861088423,-0.6675895014113213,-1.7463032550681907,0
-0.30133201307399493,1.488889810575421,2.1785342909734364,2.1834001920870434,-0.23600217482541197,0.472180535293959,-1.6481272373758311,-0.46008351555197624,-1.5988773685305349,1.7540601314105362,0
-0.28642103639389105,0.6833535738284606,2.2498244120619915,1.2929712529829236,-0.9580742559031574,1.9999915307841802,-1.701925197422527,-1.3924095961517284,1.1386398471278745,0.33536692909557075,0
0.634286848686566,2.0345582341118,2.6372541146192505,0.3190051814491768,2.4288287727247457,2.6280838424390964,-1.6692960709691307,0.2108779485963992,-0.00581191918648738,1.071771181259121,0
0.7432558618341718,2.7833050643124424,0.6816808688194518,1.1557499292924756,1.764472520326457,2.3249676025479116,-1.6330314568614492,-1.353129367891265,-2.216453129162034,1.1314618882886749,0
-1.343734278190957,2.643858682663914,0.6609697131339386,0.17171899921113298,2.528074638971849,0.7538821451278994,-1.7120867402522046,0.10202672248041567,-0.23251657887548527,2.05926469107435,0
1.1195607940241128,1.1689013398214614,0.300425768733593,0.5150387342399516,2.405811935015829,1.458317693771706,-1.5757312152331624,0.09952072408008439,-1.8996801868234656,-0.35874424992011233,0
0.5892682543815304,2.2149759876198,1.1174784448702213,1.6287657672445497,-1.5112342013052613,1.2289892273593765,-1.616948209432407,0.41437618231065865,-0.4938045382689489,2.085626203728801,0
1.5358776284265214,1.745744004009328,0.6546589265657972,1.8915615614270815,-1.0550512323120422,2.5582247476767037,-1.6325071885366345,-0.5616343888102071,-0.36364415860979404,-0.23020477821529317,1
-0.09631342664213993,0.4731131377735742,2.5822059777025017,-1.5978766244896845,1.7332174529735838,2.7647998004322307,-1.6617417337752771,-1.383043019093721,0.4896810846625437,1.4630851496689137,1
-1.3058778494913905,0.7651158057349405,2.2842711847783197,-0.8417188064740401,0.9899766389722493,1.4501983572613935,-1.6949951384246493,0.5574057117020075,-1.1599801166130619,1.963122935294772,1
-0.5072466424463964,2.651663662121766,1.3149222344405558,0.13994719771985298,1.991673464372031,2.1138201186313372,-1.6042637755799383,-0.49257213633435204,-1.3773414011451615,-2.6656084119183427,0
-0.0037147502111363195,1.668630668754374,1.530593220752791,0.46307417534781425,-0.05861351266874282,2.131020797533965,-1.629238452641429,0.9171936493845119,-1.7984748602684646,-0.007874824816095138,1
1.342225839702644,1.4073710107265764,1.7994055000379248,0.27032250941651226,1.9082972588425875,1.5157135809068933,-1.6869147596666134,-0.36101249951186265,-2.032431177371561,1.763432753587098,1
-0.07063155680891908,2.390898248397784,2.447495405419599,1.979273987964938,-0.05482524504190067,0.6115139496794944,-1.6648738499818911,0.8200421693043716,0.9860468248031857,1.0535251589712922,0
0.16674593957140416,2.0538815657746,2.4607447914080622,-1.0775838181213144,0.752322590721977,1.3093963060425324,-1.6756769565516758,0.16321710672877865,1.0220605640130023,1.1068425254695797,0
0.8708574204416208,1.5376571893050845,2.530761154790386,0.97484551854809,0.288558987199957,2.1281614022015805,-1.6854964674834454,-1.4069200345106898,0.663051221015516,0.1764003666498679,1
1.3335632350704503,2.5829109045387355,2.7372740976641277,1.2398341588566009,1.0278012549013926,0.48658869863504595,-1.5746947146594321,0.7143632073517974,-0.3932045567797484,-1.4503536502083902,0
0.751814811016241,2.5147367992148246,2.225663755528877,2.8519965640593314,1.0317407058563206,1.156101730655295,-1.6460147830764094,0.5187103973483527,-1.3639191021033326,-1.8762245623952527,0
-0.3097435492823619,2.812293527544808,2.3020969781372256,-1.0692663557192428,-0.5644766712347637,1.0132928542262916,-1.6157433784111912,0.3728953416077918,-0.7086413946822676,-0.5293680478567753,0
-0.7070493406290895,2.7837907452196693,2.743258732280609,1.9150425289065618,-1.161200657800262,1.9676441179130444,-1.6767449764055082,-1.4927872666323907,-1.6578409614066358,-2.579712136826963,0
-1.1403811869869735,1.8050978590163256,0.9874061067697922,1.8167860628900225,2.6854563547337875,1.8363294627316735,-1.64791013539947,0.3493500914876284,-1.9421841556467445,-0.8014320937693733,0
-1.359096659818012,0.6342141783427742,2.296191128971768,2.2460329528286693,1.3551488101187403,1.7188111958922616,-1.5960594216921815,0.6644673518804509,-0.6244998230548666,2.242933764717914,0
-0.6765416521488687,2.816569948147205,0.4262632876439101,-0.6890347670079875,1.7713543238950384,0.5914008937845181,-1.6502733510046017,-0.022364948198032586,0.7429086794558284,1.486289987098202,0
-0.8120917264922785,1.012625970109609,0.6094120742696534,1.4055830715792936,-1.3828766898114762,1.8014948398570783,-1.5729253625710575,-0.16192260604197983,-0.05716467144068815,0.5604005701454344,0
1.553363491655978,2.1182360777141356,1.5011894444242841,-0.9173382101973531,0.9142049739989302,1.0876417128876852,-1.6445466169413676,0.39138957148964093,-2.2154864095156084,-0.060323384514670675,0
0.039978681902349544,1.359533627604789,0.33947463761167634,-0.9479664853313884,2.8856300062281903,2.9767721280054737,-1.6124155961417177,-0.0044421207532832074,0.39461473584642937,1.756295803887563,0
-0.5885303600502465,0.16001591528514222,2.033066729000688,2.887546046435445,-0.9760066003134185,1.5384631984738726,-1.666704358003389,-0.5709109852828526,0.2034997668534042,-1.0734437599416906,0
-1.5647853779011265,0.3519009649359103,0.3217368826464869,2.106206715427414,1.7525853100215762,1.681010352034633,-1.6461828720912417,0.5678623396063063,-0.8159321690974835,-2.269138272419269,0
-0.7525055736761149,1.0126199846386716,1.9619355493247574,-0.903686426998793,1.0737029781536451,1.5451872642589757,-1.5942756622086454,-0.3290339179042079,0.919761062555374,1.7776757606102085,1
0.6642922506138824,0.4724255962904686,0.791089468022307,2.1285826200278,1.025739529922737,1.0832323236166312,-1.6836842136538774,-0.4708398331073762,0.4761240680797463,1.2080276281045363,0
-0.8112538265592707,1.7873258383523252,1.3137801390800268,1.010017561536511,-1.5512211541170329,1.1938905052094346,-1.5873208443467108,-0.3506580760802904,0.2816657405241143,-0.4925094455378436,0
-0.7716126610119461,2.885012158034418,0.9033954850842522,-0.5699422937040621,2.9000703313966216,2.6285752650121035,-1.6097044433793009,-1.2190883250881615,-2.1719932391256744,-2.182030655705518,0
-0.8906431169922395,1.3000419344982024,1.5653656481008618,2.813098520859751,-1.5668298890303434,1.7956775870949153,-1.6936618354235202,-0.7859412566238927,0.9552678570492663,1.6018751871219945,0
0.7491424134761815,0.9958609573481334,1.7446733128901313,-1.4566610494028267,0.5718341092446666,1.8637977447441891,-1.6773490144212555,-0.8199863529439846,-1.4885521170530014,1.969950872267399,1
-1.557416121137314,0.05206057795832874,1.0093514317672851,1.5609285532799353,-1.8060875424065244,0.4851851663990171,-1.6087159600377234,0.289325002025427,-1.3650919443064176,-1.2010055814457856,0
-1.4113681533919038,1.8669422919173142,0.7120740036176736,0.278131257518778,-0.8485570750118043,2.037228810136641,-1.6168435299900947,-0.22313102917856087,-0.17525469929246373,-0.7729859028317803,0
0.34781821835921334,1.73811823788138,1.0377588354786211,1.4751314928824573,-0.5965503615828518,0.5037165011139992,-1.6691663024078147,0.25050137598463107,-1.856623737819326,0.817383973317444,0
-1.5308445832645905,2.4995296668145883,0.8654149060602481,2.043844327732847,-1.207152870925866,2.7275766386808398,-1.6144144392814224,-1.4299881464985102,0.471189200806319,-0.37424616273533795,0
-1.009692867879451,0.6265618577043998,1.77510352700575,1.6640437875494758,2.405147703492215,1.0263166433308968,-1.6259012251060296,0.18614455385731676,0.04333091140061418,-0.4476063792877918,0
0.7589895290319675,2.2957669666897775,1.0054235363527164,-0.766385384956133,0.5492791451749928,1.0119782219858244,-1.7163704703360856,-1.4380331669073647,0.11280208564239258,2.174580578249192,0
0.764905146438027,0.0726598969873118,2.3058944561230317,-0.5152012788170313,2.9333167094812698,1.8067358601714207,-1.6861809967634473,-0.30087280298073504,-1.123203889022347,1.1168816255538672,0
-0.285300470258137,1.8895727334246046,2.1785107538101007,2.3076656321407194,2.399938249339515,0.9102777082815319,-1.6425206974255413,0.6046956304443449,-0.9788315058747539,-2.8100998768690424,0
-0.5040398517840456,2.998380950427236,2.4363734729805056,0.4372094392273844,1.2792031816011122,2.8789141047589637,-1.6761043880621203,0.3776809905345768,-2.197634460702899,-2.571396839979171,0
-0.09917174648513916,0.8146410971432375,1.2639180408701705,0.49917665562820934,-1.0434343006224254,0.47059871516801766,-1.6188236614061413,-1.50945770457526,0.5061888197282012,1.9343351659698933,0
0.8314831551867157,2.7528719034109046,1.9015889436604039,1.323581812203765,2.594517761297576,2.8847923194401726,-1.6567970263151037,0.008920230777664129,0.48328682836281445,-3.134330377130072,0
-1.265489429464795,2.6558024474987274,2.052670506161138,-0.010066120920088961,-0.7767624736698975,0.7822274453364464,-1.6369476274605588,0.7822213088861487,0.8035055844463233,-1.174140583158469,0
-0.6404568104625192,1.1657332804571903,2.0721862738689087,0.6324505260959685,-0.2817942648941356,0.625388792951503,-1.602530455700752,0.009906014398594731,-0.9805715767847885,1.8777193410876163,0
-0.7393449929848832,2.657942603253385,1.4432101125535812,0.39378605696240765,2.623850157370458,2.872656862410178,-1.5759399079147816,0.5253124204285011,-0.6866334488734538,-1.9915056098272084,0
0.0968702380637374,0.7799961081381457,1.1649332924480613,1.8152684760929017,2.5484014335579124,2.9011531267548616,-1.5779222408522953,-0.1497743560872251,-0.5853348117331161,2.2537393740190166,0
0.1148235626320604,1.3645280859507478,2.670123040425827,1.4975514217713468,0.4987932974482727,0.6475710304150961,-1.643696418772382,0.845978271911141,-0.2038014272635773,-0.9302269972404593,1
-0.7750003367624712,0.0943713773101014,2.543775249015503,0.13720528014438216,0.87912323312429,1.0431384883796746,-1.6531068053652203,-1.0073863889224173,-0.44926084297973956,0.017906703814277503,0
1.5342162413514704,2.56948670773013,0.6314425255353617,-1.0887461013918545,1.4271695905294344,0.888396729989041,-1.7035400773955434,0.985812576214008,-1.382567957271219,1.7535326538772966,0
0.38530545926297366,2.3576331560988595,1.6603591163378277,-0.8945682004254341,2.145832781596753,2.5183097761663333,-1.6684589464976556,0.384464458492098,-0.4095029184461354,1.8245332475004914,0
-1.3751218454639127,1.4389428104246538,2.459500887267847,2.8120907614797668,1.5898611973198435,0.6149470527609622,-1.5991636830274762,0.08672994345113394,-1.1113636479831206,1.6879007892777307,1
0.5022470855459356,1.8830434200882098,1.9344606402513644,-0.3877796025778104,2.8240904176389856,1.8275457831254716,-1.6431642416940724,-0.5375400823938952,-1.807272281789972,0.6075715071945487,0
1.2324113456182044,2.353802463417804,2.674929760582363,1.866666960119645,-1.058468894895198,2.2172566243417817,-1.718310144204215,0.5445106220456439,-0.5793598054868272,1.9757576951690674,0
0.1941114403978179,2.2601171599676553,2.750133446113873,0.7516747110954736,2.2313309459065733,2.7416523119364657,-1.642904818697828,-0.4039649687412392,-0.3756643487095601,1.4897067556561168,0
-1.281987647754719,2.09591835868082,2.106451497758507,-0.40256203418500336,0.8944517596877617,2.4559901352305245,-1.5871862018937433,-0.42187008633482415,-1.005062840964714,-1.755840554356139,0
0.527046358782677,0.40619920285898176,2.441180984317993,0.22529566635183018,-0.6620187313981223,2.279493969237034,-1.6887621103712689,-0.9142390653095149,0.9407422886274648,-2.69441931180754,0
1.4221765510446762,1.915589916265726,0.8303389633120807,-0.423086710099015,-1.1679158531267784,1.2205099552545169,-1.5853664356217,-0.4656976362369507,-0.8398401088298397,-1.028790003925041,1
1.1778379058326867,1.916114175520392,2.440923979878242,-0.2059417701381412,2.725998155484553,1.139977765650126,-1.7088546913662488,-0.23936904728991215,-1.4927234334994148,0.9722562105319246,0
-0.8031962975951109,2.8657895627023833,0.7380356124663906,1.5890018585372832,-0.6936195523737083,2.9771787545835386,-1.6106109227199763,-0.0593143221105481,0.704315679388491,0.07837114833596948,0
-0.8156894928921301,2.024732270288172,1.954537886382478,0.017483754311280242,-2.1154028887815546,2.4862914147371793,-1.713548335742186,0.15021404405956518,-1.7372398572970762,-0.7776351386810716,0
-1.5464279170080004,1.0554481011822334,1.9270227243863425,1.1372346603102401,2.254372209710376,0.7569382385314416,-1.6003125800192102,-0.41827508153378457,-0.8026705074565446,-1.1642097395709863,0
-1.086554350706253,1.3275930441969317,0.5204267024957001,0.2547339597412024,1.1119113005857604,1.6318136844395197,-1.6962951192390203,-0.6410597619661115,-0.7534619431688214,0.5128842143948864,0
0.5132432276993326,0.35119267947532634,1.9501604206341483,-1.3821432853074496,2.7151614656868714,1.1399278848153034,-1.6677615456570019,-0.999812270065961,-1.984870556201905,1.1746331498908735,0
1.56818479496395,1.6216825242759125,0.7086832427443972,2.8418231795805893,1.7959274336648132,2.792303561982748,-1.5909353641657225,0.7489412432010021,-0.6294851713947665,-2.2086327085527833,1
-0.4605196374850111,2.472636566342917,2.052490744954527,-1.6245481828799704,-1.5908924262357285,2.128293795066999,-1.7027126148822096,-1.4464356615645355,-1.9005117866594612,0.6319355785971772,0
-1.118126694313327,2.760275968129135,0.830438069113788,1.7879458511981015,-1.2818312050937282,0.3876966687583847,-1.584252479904681,0.6722355869343974,-1.6406697627639522,-1.6909011007957044,0
-1.460607580121065,2.048088884302786,0.8799109325125326,2.6374441217034814,2.042952046953461,1.8743075456354628,-1.720048773492878,0.6910445418352358,0.22536406346831273,1.1629494133501406,0
-0.33132803367231123,2.316684326174011,2.272022398178201,2.755951016621431,0.7328865531539437,1.6582905206440821,-1.6569960975776499,0.2243844969481017,0.8888887571797559,0.1354047574068411,0
0.7896811451941834,0.373378492826636,1.8064385573068114,2.3228831090030315,-1.9940661424757624,1.361329908585914,-1.5790770176320137,-0.28635927982836895,-1.5174942967063392,-1.208598345149458,0
-0.16098934738807302,1.2337630748288122,1.9110617440995348,1.0409896180558187,1.0893410527038299,1.9344961976934407,-1.718877853806844,-1.1236019795405823,-1.7068195695326247,-2.6050636707396717,1
0.20856084354228432,1.7298535330598652,1.929641860410951,-0.905959297971875,-1.716678132249728,0.7295062410887485,-1.6444287190155231,0.0815958288996399,0.5146237203114774,-2.4378912636032837,0
0.8098384008211819,2.5955600618259003,1.0365384608574637,-1.3702578042692966,-1.5171990976175573,0.5387251419974007,-1.5870763436111626,-0.6061335981971017,-0.47718095272305616,1.0579885534472644,0
-1.5666481598285737,0.6665502159599329,0.44481937694073076,0.5174792978927156,-1.8321769844634181,0.9600252909065317,-1.6769896395370132,0.2660813798762578,0.0409493068665201,0.9399817903780714,0
-0.8943402176658238,1.8393219609858285,0.3889426342047493,2.1400800574088454,1.5798582007339026,1.8833414798177706,-1.6549581693330762,0.36727423669708514,0.2669372163947772,-2.390836531283302,0
1.1312851227274743,1.0060472192955467,1.5088110346764478,1.2899846238008288,2.011404079121342,1.5375079748143885,-1.6855412430564878,-0.31454944646569394,-1.4159346249905957,-0.2525051243992773,0
-1.256530480464879,0.33724528274613247,0.8550127756984539,-0.8043479942270523,0.16954887142972197,0.42836546195189207,-1.6866794001823355,-0.6649753835120465,-0.5999428361669106,-1.6685421312302249,0
-1.4312901767553337,1.259971987544396,1.617205036822477,-0.39566849673946636,-2.0152369569861674,0.659980863143337,-1.6364325850529882,0.17940551904939417,-2.10516899979942,-2.1266683135379205,0
1.478578047633617,1.1954996142218355,2.6581360954564475,-0.7865363220217012,-2.012378121999948,1.2415560989310845,-1.701047250406154,-1.246114778573536,-0.8755093685656155,-1.466725223447458,1
-0.4437674346023588,1.2832218449314783,1.5117068681719876,-1.3825665614890514,2.22900907428315,1.0579513403026268,-1.575847027901222,0.8135275108041966,-0.7839301334256243,-1.8917416556969926,0
-0.11989175804779051,2.068485706824441,0.6628830753867524,0.8501568191339364,0.25020330862988205,2.577570135928344,-1.6109873510710857,0.6717777397450064,0.2492204265410476,0.3670699708094127,0
-0.8963476261611489,1.7667913692050519,2.6600383541405628,2.2487979147411954,1.7656334173934933,1.8451638619649735,-1.682074850534097,0.6699854736777715,-2.2386983693944886,-1.89789632641506,0
-0.3375979344080766,2.90104725771265,1.6602597344265606,-0.9180731262289584,-1.788294983792905,0.8902540308249736,-1.6686068173041422,-1.5340408345772427,0.1040218442186136,-1.7871016404249533,0
-0.011249105140572091,1.4624783627217806,1.537135341404387,2.300306089889596,-1.5519475813961185,1.2085249914089478,-1.6166274664438918,-1.4568251012774862,0.5766725486861226,2.1127555169783476,0
0.86321081661737,1.5592941035773242,1.289207397096609,0.20751988743210936,-1.7806058615408857,0.387888973695809,-1.684383586644064,-0.34661240438619845,-0.5310239985718122,-1.9517691681359812,0
-1.2525266389622631,2.546423513033355,1.071194285048307,-0.8244664858087715,1.3487390711234437,1.681222123317764,-1.609954831674175,-1.4235191323301017,-0.8139498019729439,2.140790443684384,0
0.9255167534311755,2.6304309347073094,0.3537450044297268,-1.0552927331593072,0.10775386082691796,0.716020778432888,-1.642861409888821,0.7909931720573351,-1.5870936153392792,-2.5546290146406228,0
0.5285585260967827,1.182944784727112,2.4678727418573696,-0.30493172005185465,0.9823243979509142,2.7745992113051763,-1.6954069448253497,0.4788238309060542,-0.10541900222836542,1.2996952398654504,1
-1.2660161311823896,2.9745841585909583,0.5757451278588978,2.7721691681260765,-2.0114697998612887,0.4686312070136892,-1.585419360157005,-0.8004400169347035,-0.2239804033811006,-1.570027863814021,0
-0.21642023701687374,0.11272250206310698,1.404193976561005,0.7649169748438327,-0.5753611189509029,0.9692092439388127,-1.7001744635807603,0.23681121895041524,-1.6975031451395197,-1.544628400360879,0
1.368644680314793,2.6296738354936195,2.015929249535324,0.26828188972345757,2.2732616353932302,2.1199619743922913,-1.594453440493629,0.26293458224087285,-1.7650411706763798,2.2006932443185536,0
-0.1726495877584644,0.198187916010155,0.6671008389712194,-0.9328252149169545,0.9123567088843605,1.4113990097621065,-1.6190755325247224,-0.6170693355479447,-0.5132800926496974,-2.113516516354493,0
1.0362602225593485,3.0643182767551944,2.309800573384055,0.8679361280269489,2.676331896742142,2.307327075054129,-1.6050097290160443,-0.2674723966242716,0.5267527658333284,2.0048322063578055,0
0.6431923343555883,1.5164265429414014,1.886531046666861,-1.1786673528095961,-1.9344534731262368,2.1552162881429315,-1.5950138224691317,-1.1635723438848333,-2.02103166365802,1.7015120663061212,0
1.3523492940301083,1.9223739669850108,2.0623320854025255,2.2434459278640024,0.38308531724755035,1.7439975589169345,-1.6704006704740575,-0.9598443124658387,0.3197768714340121,1.49814385007067,0
-0.8278282328956701,0.154229401375126,0.9245495106786091,-1.5072781678055422,-0.8539839005014136,0.36155590067160265,-1.6020355173822454,-0.9151601292431735,0.09611482922802983,-0.17351922426241462,0
0.9438325689158893,1.9398571727075313,1.1743147327615007,-1.3296730843587752,1.6295577403059314,0.3498662776089995,-1.687644935489167,-1.433747536775653,0.8109643936491873,-3.111071378818993,0
0.850227890909262,1.6970968134161708,1.890860663087707,-0.38200151190954656,2.2870517123778145,2.266627176549845,-1.655951781421828,-0.6539183846177298,0.5282454446111813,0.9944860852383637,1
1.3711428324564976,0.5900172381745369,0.34995401820424477,-1.3608863311482748,-2.057970302538051,0.35823488955704674,-1.6982568485854488,0.6231684115943883,0.4673130497641669,1.4778795990871232,0
