theta1,theta2,theta3,theta4,theta5,theta6,d_min
2.54220964882029,0.5057219635781216,4.503989874086964,2.47894244498561,-4.204938523136231,-0.1927431029226851,0
2.547909282878535,0.5444224580927114,-4.670892773595144,-0.6231526200316768,2.822904850592769,-0.18697710351505117,0
2.5295117727355048,0.5324197622008922,-0.7107176627287206,-3.4258816543832022,-3.2453841403675634,-0.18359332838310802,1
2.55043198365806,0.5494028624494119,3.2415820154722956,-1.8271538402888536,-3.4814793714990175,-0.18204056003511718,0
2.5531346517686786,0.5453139852507902,-0.4179841931884507,-5.729824701712407,4.468910656842438,-0.20189898971544742,0
2.539733175791153,0.5234659670533008,-2.187633501784812,-1.6270260922020467,5.175419931738806,-0.18208919440669752,0
2.555236071041271,0.5144435217202094,-3.430018575920896,2.1328637732123292,-0.26070917843677677,-0.20664059689817782,0
2.5514414443950364,0.5519237014400077,4.173183105523726,3.827840330159831,-0.8695668219220853,-0.204090416818652,1
2.53681175226444,0.525894872281047,-3.7691529769126397,-6.187529891927371,3.7175505102944983,-0.20044980184710304,0
2.530011506286091,0.5014780295695024,-0.5160178592384499,0.8633894211683453,3.306593792313927,-0.18180314601772635,0
2.5473316055818613,0.5206847544208223,0.8193654974037319,3.3283856491452815,-1.4761051765766031,-0.1822761042592596,1
2.543100475582158,0.511371481552773,-5.892927997826681,-0.7948295912415286,4.416401854807961,-0.20537938662038344,0
2.5295890048896514,0.5090973685894287,-5.547717564385331,-2.7458183162037235,1.4735963228033837,-0.19671549180120165,1
2.5311809265078273,0.5445282955136221,2.063778066511987,-1.175781020312714,0.9394122888709111,-0.20445085348217582,0
2.5319531645682143,0.5415923663423061,2.792833443491415,-0.4788219880425748,-1.313140361383145,-0.18624422987661352,0
2.5311146671973686,0.5055968352330036,-0.6762771787901745,-1.4943734002281799,4.958000489797663,-0.19624146962108438,0
2.5310782700505206,0.5277583255983482,-4.797845869366328,5.801434666741902,0.7399479379409453,-0.20122420995601226,0
2.5533083783355215,0.5434231776149056,3.501111353810381,2.724140775836985,5.031501626101142,-0.203155384540142,1
2.539707288232581,0.5310628387391088,-0.5554497996898453,-3.7383161381719074,-2.192279574295092,-0.1799641881334592,0
2.5409582042464245,0.5396077767318973,3.247005294730239,2.7564547267437662,3.8591495537351035,-0.20678667007692283,1
2.5308177552299687,0.5186447594227944,-5.2193793264829935,-1.057459028737143,-4.151112302033192,-0.19783986695088424,0
2.5362078228698555,0.49975136950076776,-4.981258725404752,1.1008158265520631,-1.9276541612536544,-0.18872601601618694,0
2.549897832466763,0.5133325733618733,1.1418985730065945,-5.993583379866999,4.801446239024801,-0.20142848308502767,0
2.5344457218174985,0.5228896590181491,-0.16757136467270595,-0.11672015090721732,-3.8538913383290256,-0.18875472549939698,0
2.5466749277762415,0.5336861431011007,-2.1154933933775446,0.2596453750425143,4.414776201914861,-0.18613251199815414,0
2.5521672524168113,0.5374125223275514,-4.518471442177448,0.6786939628504607,-0.5703508663503261,-0.20406354937885282,0
2.542090012436658,0.5017367491507516,2.8510523554432465,3.3742124984857726,2.1118687103943756,-0.1909623533130412,1
2.5389485111116366,0.5294952456509818,0.688947015557031,-1.621216114687769,1.2387557677128598,-0.19382722007397418,0
2.5390795273806046,0.5362327506430867,-2.62607195296011,0.1891175431503349,-0.8750624430972342,-0.1947317292849466,0
2.5413561906663213,0.5516056788203815,-0.8151809263618439,6.184237084541313,-1.0831787009389453,-0.1946560942134596,0
2.5302694906906904,0.5272466783201455,0.23686100645380037,-2.31193110900524,-2.823089591775555,-0.186278242656244,0
2.549736532955085,0.5132843398759808,3.099677518543767,-2.98349592000882,3.624282692312824,-0.20296312337514702,1
2.5347781217289005,0.525044149847029,-4.354748983196355,-4.028390049538798,3.1058868893727363,-0.20260679702679085,1
2.5423371684812484,0.5515606491704478,3.4842047683091897,5.926139911325751,0.7995757523182832,-0.20155575172077295,0
2.533418782664604,0.5351173262472346,-4.6243129446012965,2.23139294057749,-4.502159425498201,-0.18295186801517516,0
2.5301445097209743,0.538939982998477,-3.7708178151496763,3.81980404884922,-2.3279295361345653,-0.20241836773013275,0
2.544431130770777,0.5360785664871505,5.370185640641735,-1.2864178855587456,-0.3478084887618351,-0.20071089061906489,0
2.545333888631031,0.5071471444537384,-2.6822353903613894,5.33559387215906,0.06321457569654765,-0.19801577351282287,0
2.542117549871157,0.5222956461455441,-4.517334660877258,-1.0159241493872235,3.410276747414854,-0.2004382431539989,0
2.5392616036741464,0.5034182896754902,-0.4096870844655385,3.5766289226074752,3.6079916311128146,-0.19084769474640992,0
2.54747301410936,0.5087962100547067,-3.358032280901593,0.38646605792411215,-3.1385651763880382,-0.2042287410257627,0
2.5559552901876876,0.5501791446395025,-1.5802484148057854,-0.9309209951487158,3.5584577546010907,-0.20102823913168866,0
2.541465918337739,0.5182570063662685,-3.307520720750381,3.089939359857687,1.7253387298495664,-0.20367712919164743,1
2.5429714096908294,0.5123784809596194,-4.4440640529397095,4.077782232131647,-4.2717684660994255,-0.1869435727345866,0
2.5421471970386023,0.5435917817883792,-2.7039157658355295,-4.350615756387744,-4.442415778235851,-0.20600724733242426,0
2.5423761459611,0.511113337120841,-5.609522926202677,1.1447663303537983,-4.461970105948131,-0.18630320803387898,0
2.535215128339978,0.5340153221837556,4.710062074466683,4.410213232886908,2.920265653831285,-0.19923277248295712,0
2.540329785020042,0.5040261910996506,0.8946821058892249,-1.0517439331679048,0.2554481929256873,-0.17949899417308218,0
2.538760432422471,0.5463505096926847,4.18823943558431,-5.6273589571982905,4.308001212680975,-0.17886551999612993,0
2.532977200521346,0.541362852738661,6.023407748167604,3.7934450562363358,-2.014461262735881,-0.17959500997852765,0
2.5350513783742747,0.5257602680645854,0.4530145315023244,0.1786392495916056,2.4455326010949383,-0.20429363504929698,0
2.548984910788074,0.5441313022413496,-2.9332207321893735,-4.5245087584183015,-3.2417465640218683,-0.18295472874656796,0
2.5563678532981635,0.5075028387307174,-1.6781108301823329,-2.1666557109784295,0.5251988911418843,-0.1868854908165567,0
2.543158103516734,0.5310630977972919,5.229331125399514,-0.23976502055101356,3.8801475225719253,-0.2037007383681599,0
2.546261292117448,0.5091656930187297,3.823161359015292,0.4109917873856963,-0.7660568148291462,-0.1997569297101386,0
2.5416784066526334,0.5498681341395699,2.446664497960337,4.530631498173229,2.684230337560151,-0.19611470176345636,0
2.5414097942953653,0.5172006844989284,-5.218765171576586,5.4754041731198635,3.958462563190694,-0.18127362883228876,0
2.554336918747192,0.5232448532755998,3.549758754147109,3.706642377627559,4.7794945997513585,-0.18630596595154691,1
2.543332261744124,0.5357201819407815,1.4590411923029638,-4.128581220594572,2.854540059450736,-0.1945886279729426,0
2.5370240218385316,0.5257763888401159,3.314877778482745,3.7585136393915564,0.2886272972217361,-0.19349316747716377,1
2.539150786324527,0.5331200275588083,-4.809179212294612,-5.178374810400749,3.9200306244868885,-0.1966793814601086,0
2.541556763182731,0.5102909866115561,-2.0895097553973283,5.00348383486089,4.040234102426768,-0.20534382133477158,0
2.5569751828999516,0.5365101596971142,-4.300397693270004,-4.423840840870073,-1.8412863632955108,-0.18211544922416384,0
2.537531084415127,0.5238257813556846,0.6655928995764233,5.477918234691086,1.802594957482996,-0.18557148667257423,0
2.534164761744124,0.5456467294859912,2.735068564205762,5.667004929648244,4.9960203015737354,-0.20111505214339429,0
2.5331190581381935,0.5324154772571776,1.1085204796134116,2.3373703457244366,1.2250754445918526,-0.18540586644222912,0
2.551839063467683,0.50765120633545,-0.5206360926101983,-0.7245345640272616,-3.198389878302982,-0.20094474474890825,0
2.529291477605321,0.5270791871346057,6.242755302439918,4.76275230530528,4.854978639925828,-0.20091449477125742,0
2.5477303237716526,0.5106155957279548,2.081000285498104,1.8855701954184907,-0.4548711095390381,-0.18011253977611585,0
2.5444567319206333,0.5077549074810594,-4.483645247907065,3.4762053350942645,4.008708820344919,-0.18732480880236826,1
2.5389524106773784,0.5272468846829327,-6.211801283343522,-5.631176562299149,-4.012041367362839,-0.20616371112396445,0
2.5324860937284632,0.5202559562760187,-5.56116683167505,3.780106001739454,-0.6845873699621796,-0.1943509593715775,0
2.5323331869439203,0.5477126876114491,-5.775699677688846,-3.7456166893686644,0.2779850637250547,-0.197942534814478,0
2.553582129404587,0.5297308850794035,4.410206613009904,-4.330524814939899,3.6061084276580297,-0.183889004329801,0
2.53565548189588,0.5075254402936084,6.031372098327444,1.400987691071994,2.0553316790839773,-0.18535958533132746,0
2.537642949830447,0.5144481199431769,2.6323032608637957,-4.10551424893336,1.8902945557294295,-0.1857512764335045,0
2.542681894730111,0.5375618738675435,3.568056711168084,1.7132887768736778,-2.5562204869901057,-0.18597358858018326,0
2.549612941668908,0.5134983715836675,0.9798962305427299,2.5091858640386713,-2.309386135168004,-0.1860542917152846,0
2.556423026181844,0.5450590340729896,-1.2053280522959797,-0.3244407576983166,5.152094640470717,-0.19077659624759125,0
2.5325024859125835,0.5018572667408331,-0.9055356361622442,1.3940035907800512,-2.336626099207316,-0.19699903025938797,0
2.55081757634945,0.5239534796362199,1.1091264800171432,-2.297966153855492,4.9736017063740094,-0.181755291505369,0
2.5364805867966638,0.5341543843569827,0.9100716400137729,0.8260950694249267,-2.193948048610833,-0.18806068437148205,0
2.5534345067072204,0.5079118482798876,3.610148708143581,0.617253458011974,-0.3747275337808764,-0.19349369492898066,0
2.5398891120290017,0.5303293069325952,2.973023447336687,4.853220257249769,1.0053143129732156,-0.18206649697426036,0
2.55126301907211,0.5016100236750356,-2.330499311692832,4.237522471054061,1.1007993460141607,-0.19058165783107792,0
2.5516449439326534,0.5072791146399092,-5.582066963649614,-2.755520362161282,-3.314821128582249,-0.19356676631321545,1
2.5500840898097747,0.5337429360679722,-6.095583484885512,4.109298211979822,4.922944416476031,-0.19415231101212277,0
2.5304903309051054,0.5110235246570707,-4.776912698336927,-1.6966128248571488,-1.7749030472835634,-0.20605443484695424,0
2.5438475748325216,0.5038665126698008,2.3570730175261216,2.5799039504792,2.2656894124010973,-0.2053703451151806,1
2.5420160563068332,0.5084999090695667,0.31510908526880055,-4.223283618515804,0.2654063685700381,-0.1858601822027985,1
2.5546649102682566,0.5124497192842571,4.258715819874321,6.158440103937983,-2.2157740531850356,-0.18295932762514622,0
2.530235780823171,0.5289147752100847,3.206946970301991,-0.8317354168282325,3.862571315482472,-0.20002582470887637,0
2.55316992637523,0.50360016744195,-5.719207442483057,-3.3553753011070495,3.76771137462437,-0.20272317673050003,1
2.554183955942006,0.5115575722479059,-5.223511397965562,-3.219536777060238,-3.630255361793135,-0.18018235927456414,1
2.5417164311410807,0.5358003255420223,3.3020619191364853,-5.550157469578622,1.380452764014371,-0.1814779850632581,0
2.5491621066197356,0.527492141730015,-0.21888929214358832,3.3739625236098023,-0.46375222843852537,-0.18918898979079313,1
2.5418701584089343,0.5393416389026532,4.3994451933515455,-2.002179607370455,3.4327631234768505,-0.1898374057587068,0
2.5505883080342593,0.5088373278954296,5.241761167249051,1.6432529389811643,-4.782591811941921,-0.1795502143077457,0
2.5538535012605332,0.5265036167899751,5.368903358810576,-0.6505159570936945,-0.44686517845803486,-0.1841554259659291,0
2.557721825954412,0.5178393796195515,2.5501003291780906,1.6801483497499428,-3.879357385750291,-0.19569194041653162,0
