theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,d_min
-0.015573863668578158,0.026649411629085823,-0.0012175923399528402,0.2089842269679032,-0.0909196762737736,-0.02962904834827837,-0.13092310142161512,0.17755139825178073,-1.167723193398786,-0.1557881550079192,0.3449599992647107,-0.2295612416130025,1
0.19988461276915342,-0.04478045338857454,0.02748349432311027,-0.18711015198873762,0.23536450433898887,0.17142775333242466,0.07105331770996431,-0.00492867337504465,0.8103955038680739,-0.4567884600722134,0.05592839318326395,-0.24326861889382198,1
0.06369637805217337,0.08993942626902338,0.0740826563202179,-0.008354489449245966,-0.02364535271775789,0.04852902513622773,-0.15478674408006018,0.10287700144600662,-0.546908375446203,-0.4067565230505117,0.05391957918722293,0.12544161717187013,1
-0.022763723582110595,0.07006247675364863,0.057565051908185685,0.034358739812383965,-0.13256408514157997,0.13774106311522216,0.2667506765251493,-0.04844468265380804,1.0432957763809314,0.9569600825399578,0.18462406532147457,-0.0859368863877713,1
-0.0034226656973973535,0.11184311771824032,0.03777582378655148,-0.15067687877849634,-0.12470334613385702,0.026364109889884357,0.26677888198933986,0.08495913272380778,-0.12900446480961247,0.21584735529208632,0.08601377496598536,-0.030780006117325565,0
-0.24592476292014895,0.12014126361952651,0.0555577919976034,0.125819245354712,-0.03137204101151439,0.025508269598577965,-0.1700432571762408,0.19250829337235073,-1.4732319994566703,-0.19870739781038216,0.23066837900612097,-0.18384609623437187,1
-0.1031916845641519,-0.048995200426489686,0.04250963640358288,0.21066088391438142,0.01007430198458667,0.1944957175548367,-0.1944253344937365,0.041242822701769724,0.5159445166279968,-0.2939452550781785,0.05629909034449335,0.043034646562921,1
0.19557652399128728,0.12732222063729073,0.04903558383033106,-0.14544026388621129,-0.13120901048621253,0.07998185118954318,0.022120862055319157,0.00041065449369401263,-0.16906929469754362,-0.37359335005704497,0.13484734889991584,-0.08256466285685318,0
-0.09058989218043711,-0.031307145319740375,0.0705666720535341,0.04757415779341939,-0.10227022756352028,0.021793045325980143,-0.026253780742939548,0.09628762577609373,0.8752778384525952,0.6810351939592463,0.2273084486854735,-0.20753382674668922,1
-0.13783957118369053,-0.05527532014325384,0.033250575597007406,-0.028402541009954624,0.1305974401721035,-0.056532427278237186,0.09808640630544596,0.018565545075388032,0.8117513236825598,0.6891136816859416,-0.05885046980126205,-0.10324414782636707,1
