theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,d_min
-0.015573863668578158,0.026649411629085823,-0.0012175923399528402,0.2089842269679032,-0.0909196762737736,-0.02962904834827837,-0.13092310142161512,0.17755139825178073,0.04897335905578168,0.010692195305711305,-0.4056942039096949,1.3400420649846099,0
0.19988461276915342,-0.04478045338857454,0.02748349432311027,-0.18711015198873762,0.23536450433898887,0.17142775333242466,0.07105331770996431,-0.00492867337504465,-0.012796063079951486,0.006828714187491314,1.4779917965999962,1.234400320951701,1
0.06369637805217337,0.08993942626902338,0.0740826563202179,-0.008354489449245966,-0.02364535271775789,0.04852902513622773,-0.15478674408006018,0.10287700144600662,0.049778220216768115,-0.14008140735784658,-0.0955947525939631,-0.975059932475343,0
-0.022763723582110595,0.07006247675364863,0.057565051908185685,0.034358739812383965,-0.13256408514157997,0.13774106311522216,0.2667506765251493,-0.04844468265380804,-0.03252632038530192,0.13208062154111563,-0.35331788984525225,-0.6646497536590336,0
-0.0034226656973973535,0.11184311771824032,0.03777582378655148,-0.15067687877849634,-0.12470334613385702,0.026364109889884357,0.26677888198933986,0.08495913272380778,-0.0024642982395451027,0.23465662130391576,-1.1310374258791556,-1.2103755690970435,0
-0.24592476292014895,0.12014126361952651,0.0555577919976034,0.125819245354712,-0.03137204101151439,0.025508269598577965,-0.1700432571762408,0.19250829337235073,-0.036988287491420746,0.10580192821364184,-0.8962041273466783,-0.2872200587046425,0
-0.1031916845641519,-0.048995200426489686,0.04250963640358288,0.21066088391438142,0.01007430198458667,0.1944957175548367,-0.1944253344937365,0.041242822701769724,0.0665151071543926,0.21877352283362364,0.9860240078513487,-1.0457050314898098,1
0.19557652399128728,0.12732222063729073,0.04903558383033106,-0.14544026388621129,-0.13120901048621253,0.07998185118954318,0.022120862055319157,0.00041065449369401263,-0.010767311249673013,-0.021679961077863075,-0.6232520400756677,0.4090873423933097,0
-0.09058989218043711,-0.031307145319740375,0.0705666720535341,0.04757415779341939,-0.10227022756352028,0.021793045325980143,-0.026253780742939548,0.09628762577609373,0.02933306998934923,0.10392082293432567,-0.1590048832685036,-0.7151614958062007,0
-0.13783957118369053,-0.05527532014325384,0.033250575597007406,-0.028402541009954624,0.1305974401721035,-0.056532427278237186,0.09808640630544596,0.018565545075388032,0.0005418246287284198,0.1406703402075992,-0.21322785510617437,0.3997497598056716,0
-0.08827726566456603,0.11486657558345995,0.010057500045660212,0.19057005652371067,0.2348866591779074,0.14230117513595178,-0.09398971753577581,0.11301150148737443,-0.03735990009045469,0.21608612362816995,-1.0343380787941778,1.3348771717031431,0
-0.12493611044654976,0.13557234999065826,0.07098767439785901,0.0097639121743896,0.03003726964690656,0.12150384346933482,0.21079986784589383,0.13971335788034306,0.0008604427510432236,0.10228522376110741,1.3747750686214462,0.22522608446087666,1
-0.09010516654556067,-0.04570825382717917,0.02909496826802278,0.11653504678311916,-0.08210943152780677,0.05779357444012875,-0.2463197910127324,0.17483007244432539,0.05611763761505878,0.04397572231167382,-1.2290721728347074,0.5408338921450089,0
0.17208594889408824,0.1147477442987895,0.0028605894394966944,0.20463730806277924,-0.15119007189223455,0.08421868099032079,-0.16806722869666818,0.12765836303357928,-0.03897632030837829,-0.17598548419742152,1.0355397934357773,0.9679096222819077,0
