theta1,theta2,theta3,theta4,theta5,theta6,d_min
2.54220964882029,0.5057219635781216,0.3461907180045065,2.47894244498561,-4.204938523136231,5.973816736557654,0
2.547909282878535,0.5444224580927114,2.5775994364149675,-0.6231526200316768,2.822904850592769,5.3601682599384395,0
2.5295117727355048,0.5324197622008922,-4.339779657721748,-3.4258816543832022,-3.2453841403675634,-5.478455263331558,1
2.55043198365806,0.5494028624494119,4.626020858582006,-1.8271538402888536,-3.4814793714990175,4.937601283806804,0
2.5531346517686786,0.5453139852507902,-4.0138985049279965,-5.729824701712407,4.468910656842438,2.29909485272523,0
2.539733175791153,0.5234659670533008,-4.298415315387167,-1.6270260922020467,5.175419931738806,-3.900239729901372,0
2.555236071041271,0.5144435217202094,-3.2993874127735103,2.1328637732123292,-0.26070917843677677,4.178438142486438,0
2.5514414443950364,0.5519237014400077,-0.07659422287332607,3.827840330159831,-0.8695668219220853,-2.6585990146361342,0
2.53681175226444,0.525894872281047,-1.0879855487293035,-6.187529891927371,3.7175505102944983,2.070526758795924,0
2.530011506286091,0.5014780295695024,-4.196837648613213,0.8633894211683453,3.306593792313927,-4.841502276388174,0
2.5473316055818613,0.5206847544208223,-3.9843525180311357,3.3283856491452815,-1.4761051765766031,0.6729572722644273,1
2.543100475582158,0.511371481552773,-2.5819151493605776,-0.7948295912415286,4.416401854807961,-1.14888023481857,0
2.5295890048896514,0.5090973685894287,2.87042284755635,-2.7458183162037235,1.4735963228033837,2.0336714249698025,1
2.5311809265078273,0.5445282955136221,-3.5939740919694536,-1.175781020312714,0.9394122888709111,-4.182820125959239,0
2.5319531645682143,0.5415923663423061,-0.46385748899249,-0.4788219880425748,-1.313140361383145,0.013122375298245892,0
2.5311146671973686,0.5055968352330036,0.8379668336886645,-1.4943734002281799,4.958000489797663,1.6363493695732387,0
2.5310782700505206,0.5277583255983482,1.0686121243336473,5.801434666741902,0.7399479379409453,2.508321600663014,0
2.5533083783355215,0.5434231776149056,-1.1111589783440516,2.724140775836985,5.031501626101142,-2.860645983224803,1
2.539707288232581,0.5310628387391088,-4.71203243481189,-3.7383161381719074,-2.192279574295092,0.994997785910213,1
2.5409582042464245,0.5396077767318973,-1.5594386624640189,2.7564547267437662,3.8591495537351035,1.5989990392226865,1
2.5308177552299687,0.5186447594227944,1.575665556322467,-1.057459028737143,-4.151112302033192,-0.07547531028884258,0
2.5362078228698555,0.49975136950076776,-0.012772735269334312,1.1008158265520631,-1.9276541612536544,5.3395086868125725,0
2.549897832466763,0.5133325733618733,-2.1600696381501785,-5.993583379866999,4.801446239024801,-0.22226883199717307,0
2.5344457218174985,0.5228896590181491,-3.6210013032877524,-0.11672015090721732,-3.8538913383290256,0.9009043378435067,0
2.5466749277762415,0.5336861431011007,2.4780136996558912,0.2596453750425143,4.414776201914861,-6.00855227670305,0
