theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,d_min
-0.015573863668578158,0.026649411629085823,-0.0012175923399528402,0.2089842269679032,-0.0909196762737736,-0.02962904834827837,0.8199786642497082,0.8982419185696349,0.04897335905578168,0.010692195305711305,0.3449599992647107,-0.2295612416130025,1
0.19988461276915342,-0.04478045338857454,0.02748349432311027,-0.18711015198873762,0.23536450433898887,0.17142775333242466,1.0287618800567075,0.41342621324328355,-0.012796063079951486,0.006828714187491314,0.05592839318326395,-0.24326861889382198,0
0.06369637805217337,0.08993942626902338,0.0740826563202179,-0.008354489449245966,-0.02364535271775789,0.04852902513622773,0.7685531695505456,1.4679805598434197,0.049778220216768115,-0.14008140735784658,0.05391957918722293,0.12544161717187013,1
-0.022763723582110595,0.07006247675364863,0.057565051908185685,0.034358739812383965,-0.13256408514157997,0.13774106311522216,0.6288324202870623,-0.589168746060391,-0.03252632038530192,0.13208062154111563,0.18462406532147457,-0.0859368863877713,0
-0.0034226656973973535,0.11184311771824032,0.03777582378655148,-0.15067687877849634,-0.12470334613385702,0.026364109889884357,0.6442192888866922,0.8814891574089792,-0.0024642982395451027,0.23465662130391576,0.08601377496598536,-0.030780006117325565,1
-0.24592476292014895,0.12014126361952651,0.0555577919976034,0.125819245354712,-0.03137204101151439,0.025508269598577965,0.18591048474059857,-0.6155966920833977,-0.036988287491420746,0.10580192821364184,0.23066837900612097,-0.18384609623437187,0
-0.1031916845641519,-0.048995200426489686,0.04250963640358288,0.21066088391438142,0.01007430198458667,0.1944957175548367,0.17908095835161397,0.8914403765941386,0.0665151071543926,0.21877352283362364,0.05629909034449335,0.043034646562921,1
0.19557652399128728,0.12732222063729073,0.04903558383033106,-0.14544026388621129,-0.13120901048621253,0.07998185118954318,-1.0917399974806512,0.6164459777440914,-0.010767311249673013,-0.021679961077863075,0.13484734889991584,-0.08256466285685318,1
-0.09058989218043711,-0.031307145319740375,0.0705666720535341,0.04757415779341939,-0.10227022756352028,0.021793045325980143,-0.7351683210171086,1.4732138248718532,0.02933306998934923,0.10392082293432567,0.2273084486854735,-0.20753382674668922,1
-0.13783957118369053,-0.05527532014325384,0.033250575597007406,-0.028402541009954624,0.1305974401721035,-0.056532427278237186,-1.0149334615708123,1.1197688520500593,0.0005418246287284198,0.1406703402075992,-0.05885046980126205,-0.10324414782636707,1
-0.08827726566456603,0.11486657558345995,0.010057500045660212,0.19057005652371067,0.2348866591779074,0.14230117513595178,-0.5342357932750541,-1.1161940469606129,-0.03735990009045469,0.21608612362816995,0.14420027299835225,-0.17569963488682627,0
-0.12493611044654976,0.13557234999065826,0.07098767439785901,0.0097639121743896,0.03003726964690656,0.12150384346933482,0.8877886135658988,-1.310227800243543,0.0008604427510432236,0.10228522376110741,0.300158508743577,-0.18644903406859772,0
-0.09010516654556067,-0.04570825382717917,0.02909496826802278,0.11653504678311916,-0.08210943152780677,0.05779357444012875,1.0245566419702834,1.2439448235768678,0.05611763761505878,0.04397572231167382,0.2309103347080257,-0.20728898079493516,1
0.17208594889408824,0.1147477442987895,0.0028605894394966944,0.20463730806277924,-0.15119007189223455,0.08421868099032079,-0.8471280685900743,-1.4525245736067955,-0.03897632030837829,-0.17598548419742152,0.12149362643415254,0.18041512133126864,0
-0.15413410974300074,0.08972023424467676,0.039058223525544805,0.14605822978118932,-0.04586200239251814,0.061776764230090736,-1.0531314527924631,-1.428980655108087,0.007834884987576118,0.22478616252331315,0.06036850368671065,-0.08673975673132686,0
-0.1383004215328632,0.1377134025616232,0.07645050421601889,0.05685112324517971,0.08677455515397497,0.011460550459446259,-0.39671473133655044,-1.273374662286842,-0.029204038330115242,-0.15872774966375947,0.20727234883574425,-0.19316200696924543,0
-0.2636300993800076,0.03370151138854233,0.014579415529495834,-0.1482789986010325,-0.10226005697280625,-0.02935534215754905,-0.9531951496562401,-0.5955836670937025,0.060275082598203494,0.1566131290186127,0.19546970413504333,0.14278785756726453,0
-0.014615264764307967,0.09479443748502753,0.029344069619895417,-0.07154151347226981,-0.028790705001453254,-0.06226738297976682,0.6099840479186633,0.2547061529536334,0.03768243148709291,0.21270260370886904,0.13571881421803816,-0.22197462363329326,0
-0.0669988660473364,0.02411402054213975,0.0814585972879327,0.08228589180513063,0.1254639869124048,0.04984373715038248,0.5113936280776488,1.4306570271274854,-0.039489769533885014,-0.10577305859267686,-0.08561377547932562,-0.030492122441204944,1
0.18963352556623098,0.08899581085707314,0.03738818446387858,0.18150346930049316,-0.09193124052002695,-0.08475398794384509,1.3596929158246633,0.9556932750247282,0.0387337499553021,-0.09417599743635846,0.3515118785445209,0.08081474562477159,1
0.07381441102732206,-0.005196726708384523,0.03855789840224061,0.13779644739054253,0.18045218160088533,0.06375527840246425,0.32375647404359853,-0.27452527248064373,0.019105529445187647,-0.00898077091754887,-0.0525133292464964,-0.1976481342178521,0
0.12336516077895993,-0.05349296445847213,-0.0032834725644835788,0.17248967251285502,0.11859040759373418,-0.10622738287453151,-1.3610051891607406,0.2965217041952586,0.005068733345070291,0.01638241183577699,0.11807049252901444,-0.16450738261339853,0
0.10106007715525267,-0.03440752180838656,0.038027774501366685,-0.1380929359189627,-0.14168796426068933,-0.0638150546395212,-1.3960584152242232,-1.0216257812614224,-0.012594167656129564,-0.14770618525913115,0.24450573543130594,-0.05852508609101098,0
0.22854588716359986,0.1023386799908313,0.040219629040578034,0.06764456709856481,-0.1441057852462187,0.18249237546337765,-0.8266211047321965,-0.7869230118868549,0.031797432610676996,-0.11603968093069159,0.15858185298418215,0.08318554174280846,0
0.22635845228568258,0.023137197756980102,0.05494052935268187,0.09292286306482433,-0.072560612825609,0.08437769733823122,1.0788253480169436,1.2643308719327175,0.07894512702510291,-0.19626366833696784,0.0008876655686380353,-0.18935964711847242,1
-0.22416423204843405,0.05116078886853695,0.07174224239922046,-0.020246518734651497,0.10452997441015122,0.007340924984907779,-0.3608189822448902,0.4382286716845256,0.035254621157297814,-0.04211859813061908,0.3261085328509237,-0.03541233003824934,1
-0.20475216176454408,0.058219129291598753,0.05323287184787297,-0.05474669624563466,0.17392983006670204,0.05512641543001834,-0.6378078698461642,1.4094138898861688,0.010817642725024751,-0.010603727815192282,-0.044153917224156417,-0.09465936661475521,1
-0.08499318802258576,-0.01549901202557348,0.04534410036834312,-0.14913229070585513,-0.07155468129493285,0.06365212970174447,0.737564529654313,-0.9344495775852444,0.03969035538774071,-0.06673160104122147,-0.051613915190781276,-0.03935853992736635,0
-0.2594629758838576,0.0660182132293749,0.057910985626393505,0.05229858808979476,0.017351678315267904,0.18102758302744504,0.9447763129072035,0.294161494024352,0.05359619346255291,-0.007959857306448576,-0.02169870752946089,-0.18466048912751554,0
0.2160239375285276,-0.002567294508155238,0.07134080851964218,0.0028232804169373293,0.02268302124268376,0.08147329808085105,-0.10680661963894611,0.07106377511120554,0.07114796207468377,-0.09800762359620342,0.32949996868587755,0.18050233742466482,0
-0.2829768156492336,0.06995101648877453,0.00756898647756366,0.05288385794210543,0.231632781359072,0.1660866429152545,0.8613692466853877,0.5376666377889807,0.020890543488195662,-0.09970749668706048,0.3193763920644227,-0.16929019590850314,1
-0.2244367870692772,-0.05653851564492668,0.0084887074718508,-0.12971969743259715,-0.12943249140568394,0.15719736657819994,-0.36637575647893317,0.7212131252469669,0.05145591917864138,-0.006756138601848871,0.26276896002247574,-0.11185778477660774,1
0.011150760135742788,0.033464968711060125,0.009008832943271886,0.03763078395534364,0.13713102737232652,0.12222755227198429,0.43041199573239175,-1.1871659300277466,0.048984802559309495,-0.18918553318822878,-0.058695006033631925,-0.08867852036317009,0
-0.18456215677724522,0.031768298447522256,0.000480205985508686,0.040325819609925984,0.10582059298660385,0.13404341381145457,0.88326327125496,-1.222752389472213,0.07069682124409044,0.1441660123325483,0.14954026801393455,-0.162453199627489,0
0.059519758769029096,0.0846511577669033,0.05401656744132158,0.12027321044405631,0.2021423239327484,0.18200316624554913,-1.478941559937966,-0.8137998977507983,0.06771487532589078,-0.2149290152964379,0.1997661455070403,-0.174815307661434,0
-0.14342074005977412,0.012974329407874421,0.0358374317725534,-0.20534664780333883,-0.06676188695931068,-0.09862896953132368,-0.8209441432300002,1.097143766778449,0.07867128761951107,0.006339244291830831,0.02731086972729231,0.11903977644913999,1
-0.24784115673851156,0.1778388383939496,0.056877592842153615,0.003093600197881935,-0.1218472512331993,-0.10196171579331494,0.769890722952572,0.40823719196989194,0.05899225674296854,0.10247363269960616,0.10577961660035637,-0.1541090041728338,1
-0.037167333010522774,-0.019793487695464018,0.05253487642750376,0.046126266052717135,0.1605833099288807,0.029619224151524265,-1.4370192680382754,1.2062175336918062,0.03975174903467081,0.134429523962967,0.14972453286379084,0.12900360649937337,1
-0.18208871374597713,0.03835714275462078,0.0642686528728068,-0.1537322064088132,0.15980663862308075,4.8883697268575776e-05,1.4005167841724184,-0.6237841339037857,0.059038462200567576,0.1701081118123622,0.040057476665249586,-0.20186777978152834,0
-0.1709310646596435,-0.00761429763480205,0.058531890944254414,-0.11881288014210623,-0.07455992821222225,-0.0976689038917779,-0.6968427862468519,-0.6132275441909897,0.03499366518965259,0.06590194765438648,0.34982647339162287,-0.04663847716618014,0
0.1806485449563654,0.09787692980224366,-0.0003907146303744474,0.13251735109108514,0.07123951092118788,0.0918496016445712,-0.08122340021686525,-0.8616383938387775,0.06380252661405417,-0.10933332244971322,-0.09148111662914261,-0.14038761147933732,0
-0.03308294269620038,0.14057508080687844,0.05038082870558061,0.1785855510900054,0.020240347278748128,0.011708135119950752,-0.4375359698262016,0.040001228065220884,0.04547475477920522,-0.1763535313934108,0.01934886452571745,0.13332306807614624,0
0.018187256855620892,-0.048152034560894716,0.05591666049363386,0.0042551665550416284,0.1781804130680263,0.10066823341934447,-1.343734278190957,1.073858682663914,-0.01518280772759524,0.13220818323007114,0.1411490197826681,0.07301841754174393,1
-0.018555882272123125,0.020254655104314193,0.0013798597250220396,-0.12428356491571751,-0.001447798633871733,0.060712095712636666,-1.0876554969496068,0.316638880947554,0.03659139803201718,-0.14053581094765022,0.23454976914148973,-0.24761263988208349,0
0.06350360467151439,-0.0197390692204258,0.008341293860270032,0.026332925698676346,-0.011490748191201938,0.036262092423656606,-1.5363151947763767,-0.9135589519889619,-0.01103545429898288,0.052727480223156015,0.298785928791385,0.03674937107230086,0
-0.1275975358639581,0.07508097876301315,-0.0004970300980226966,0.020743769917788146,0.010669760785519844,0.12369993153312006,-0.33732167225637166,-1.318645249350979,-0.03756441420920628,-0.02243921539819213,0.15249579400554136,-0.08842623057466015,0
0.047809762053748095,0.06368329798425022,0.07701704063698613,-0.036873827970797524,-0.12745150297636124,-0.015405327964990057,0.27143784326645926,-0.021069475828906947,-0.013784209260267334,-0.04773675955889789,0.2493469739389959,0.15694787829602402,0
-0.1117655009964848,-0.011877482146482196,0.030162801378317904,-0.06120317515089291,0.2318237037955676,0.0339934218594557,-0.5072466424463964,1.081663662121766,0.03189461927176504,-0.09248932264380491,0.18596549177284988,-0.0775044058814596,1
-0.07047942478366773,0.17907777285707366,0.01726436104821212,-0.011702130180307524,-0.09682096497382707,-0.053046472351941924,-1.2403636920863383,-0.31854512895716236,0.03283316614455449,-0.05284171196856963,-0.06430079807913716,-0.04771637761410094,0
-0.023487700658013033,0.1282416626036182,0.05010829305181844,0.15837648633916096,0.14985946091754526,0.0041008128827265955,-1.547032607239931,-0.6970105852734446,0.07348166733984579,-0.006663047174295972,0.20463838122359096,-0.08151715863721878,0
0.11048870065492156,0.16267475271805362,0.07543703695390105,-0.14353289773241884,-0.07931127555931307,0.12278346430891918,1.1517565161424492,-1.2117132164833793,-0.008099351284548903,0.20454569313893176,0.22085424249306967,-0.1674162058666986,0
-0.2401912994683814,0.11169330205939668,0.006356036498851669,0.12585519815642,0.06043450126971753,0.03795878854074444,-1.1810489069263461,-1.44142654470284,0.04370597480035887,0.1698342702243528,0.25965800015044976,0.0018312445439334635,0
0.2262879628804923,0.082726828364589,0.039189573513613365,-0.09423160990025486,-0.04857525497183847,0.11727855767056525,1.3335632350704503,1.0129109045387354,0.0729522036882518,0.0017498394892621894,-0.04707362056316519,0.0377798019289603,1
-0.30728967995429834,0.13222525307257882,0.03969876382756529,-0.002910362017618101,0.06532250566624428,0.050021165496612785,-1.4162539511549033,-0.8335596276143225,0.004776532022880212,0.2278108663687133,-0.029692321606441516,-0.11109250014218441,0
-0.2024429067093237,0.04455594431877516,0.0040892700111578445,0.11167924536771823,-0.1191485800234245,0.09542987454472593,1.1077327470442058,-0.47718133049412503,-0.022537602200864038,0.14609698220164222,0.3416947733969841,-0.15596533402084897,0
0.23400580362158524,0.019740427736364266,0.04262213521891464,0.08665058635463768,-0.08122258720200723,0.028165528876203993,0.9653352427655248,1.5660541820096416,0.0049438169399490944,0.22619095946598902,0.03363878868222464,0.1497469597995867,1
-0.23184756428901532,0.08836531548106397,0.01991741737372746,-0.13309369279675393,-0.12292142420010825,0.09249537511676864,-1.1480878921969868,-0.42271162555472097,0.0763408798699367,-0.05945192478041808,-0.07557340700822528,-0.19034222917691015,0
-0.24430558698093296,0.053361828448534196,0.059584764113677566,-0.08462104075390622,-0.10237292483577454,0.0879574213029537,-0.6765416521488687,1.246569948147205,0.07055198975653237,-0.07166535586634559,0.14260067558512043,0.0988761875071214,1
0.08403853902489,0.1235707042750086,0.062119923137027536,0.018304392906632994,0.05210793916957834,0.11178927579307796,-1.0819134887780535,1.1753471070131354,0.0005695076503917235,0.1948809954406784,0.016374363570269654,-0.18471921335795288,1
-0.11475665072410196,0.0023358648530146728,0.052187080741052785,-0.1122795171192546,0.09978312613018459,0.04904933275218079,0.9030320857601251,-0.9885368568457978,0.0182781417850387,0.14752678980392583,0.09040857063731089,-0.1511359381257042,0
-0.14348638946417847,-0.036329444172035985,-0.005749322124079671,0.20144139773233288,-0.12194250164586051,-0.0694148321096576,-0.7973508398744933,-1.3642344374962792,0.0074120547022968886,0.10580694066048893,0.3356225211442929,-0.20926600061289036,0
-0.1729521953308725,0.15008155867734482,0.06285271446704992,0.21037281923086226,-0.03583858054091406,0.18073102234037652,-0.332445059660774,-0.26184575216287564,0.0640766039611446,-0.13148736113934453,0.002410671862833627,0.0004997167496841315,0
0.17129162698206035,-0.04026814610577266,0.06923097031213772,-0.0648891227123273,0.0007083867229277785,-0.003835741024855538,-0.7525055736761149,-0.5573800153613284,0.024944335579699384,-0.14273777877050958,0.33270307320049236,0.09500800303214185,0
-0.17862641104929403,0.013042071354509563,0.02661037361804836,-0.03855356722159828,0.16346196310998284,0.06470194108012542,-1.421245577182787,-1.1360351330550134,0.010176628685764924,-0.15259593658821655,-0.042430266600313814,-0.11057325624831588,0
0.03307264727885839,-0.026652001783877097,0.041921758817838134,-0.095965185039573,0.11519227496999601,-0.09889078584167288,-1.555112026256716,1.1095801023350316,-0.005979876115932592,-0.20849811754860867,0.12277605221563162,0.08154194856266805,1
-0.25526306932154796,0.11961060584164074,0.04501466681537615,0.00337709357289806,0.0772152411254009,-0.005044973095211028,0.9833203458751545,-0.5702267700186368,0.05081732719844004,-0.0825253538418764,0.20720824793978904,-0.18804538355443967,0
-0.02856435730944623,-0.05886099912035888,0.009545574319005122,0.057119663171920465,0.18603462661024567,-0.09255611009496661,0.7070756274717278,0.6534064800464658,0.07037494685601285,0.10884376199631887,-0.04446627173149554,-0.18863405845019432,1
0.0519416017010495,-0.006973089874080934,0.07626149461423626,0.17927196904964088,0.21544643441696382,-0.01814546949530077,-1.557416121137314,-1.5179394220416713,-0.04339135732992168,-0.08445783686470884,0.0029260483117421465,-0.09103679404239137,0
0.2339487324076202,0.14650070198503218,0.018611319783643887,0.01412581439227048,-0.08399474966169165,-0.022879520502548933,-0.6444686933433242,0.5137700865135051,0.03542883329254233,0.19982245075760965,0.3066422762139996,-0.18283428347124253,1
0.11347890536059374,-0.026684572003894617,0.025902068162148014,0.007998201213425205,-0.14052521705859838,-0.05969074657702548,0.7089166530064623,0.2101846773028746,0.07059127984710423,-0.0731676765618709,0.13742900042089723,0.1815148539815607,0
0.01229139687210884,0.04074549467872546,0.07639651495749596,-0.1158813106297956,-0.08904833583752482,0.05580375884990532,-0.3296772662726528,0.573306218376952,-0.04257866004769036,0.0902776721855034,0.2331453794570889,0.1707920490232281,1
-0.2291381013073281,0.00048730008100435207,0.07663722241277883,0.05665242011823335,-0.14504653994380473,-0.08391822707387284,-0.3797745375828616,0.05344118870720771,0.02382048408113613,0.22034649714548069,0.01861072549161412,-0.18267243065291058,0
0.039345709106341054,0.15547100467131586,0.016052992709778363,0.07807081062606025,-0.09978533587494703,-0.05507067412095605,0.764905146438027,-1.4973401030126883,-0.044819576744047115,0.1682845978671104,0.07407930162485366,-0.07977715212780903,0
0.14607066543203007,-0.01566626126054492,0.05101973436691869,-0.07739895818612835,-0.11883145148920235,0.10221248209260045,1.3670975004387935,-0.10160959419248705,0.06868069135847636,0.20505723143333568,0.055732656722625784,-0.1495025324211089,0
0.19938570365857805,0.050843679367161373,0.05623308541892846,0.139735966074851,-0.050178286632090244,-0.07118108266271449,0.7960043278208098,1.1964532030221118,-0.013630503200972942,0.07389421716585368,0.26954742289519884,-0.1000957571294821,1
-0.17375144007949556,0.11712048844112877,0.06332786567692786,0.19347701116921584,-0.10168288166064596,0.16376309227087,-0.01410941218613826,-1.2224268875470055,-0.008194106752976195,-0.2052144868088277,0.14034325664460634,-0.1280779182170499,0
-0.146502076505642,0.1663644184695482,0.005857280668916255,0.18499807100416304,0.03933860340912826,0.14820985133845027,-0.6139751068652567,0.16610051776240908,0.022700681145465834,0.24232754143878674,-0.009623224420902396,-0.16344654090193217,0
0.23160297351934617,-0.03563576381682113,0.04959914257267718,-0.1843372947254972,-0.1296301867903712,0.07465146965259903,-0.6404568104625192,-0.4042667195428098,0.01217939332885095,0.15211846793692,0.3617568257621838,-0.13242851720282178,0
-0.12721737896312207,0.019198562361842017,0.06127540041497331,-0.062819817705141,0.10779864245241078,0.028508296077026957,-1.0063948928332853,-0.27139669568669467,0.01730536805741785,0.019545753929822746,0.030432836191751536,-0.027836333320005874,0
-0.1622245817906523,0.14600581200243115,0.027277670094133417,-0.1553611415422818,-0.06511061511014395,0.05556492981397418,1.3816596939355963,1.2182849218215208,-0.014368049788529763,-0.014498901835838462,0.350593789569548,0.1156057218361729,1
-0.226898215338105,0.09001869483047728,0.06387198445206936,0.11472920621737898,0.033415724393953516,0.11573725465753668,1.4230653482022932,-1.0563686039902547,-0.04079709091539011,-0.03288745036947238,-0.06324049518893099,-0.0804937407560575,0
0.1627182714725035,0.14618217614572193,-0.004938942726895523,-0.18054473575674726,0.10507894011071728,0.04501523812696831,0.100122326826654,-0.9820697139078277,-0.020443374032143316,-0.17745002631262824,0.25088448421154,0.012333177309567178,0
-0.08648781895698526,0.10925777420875585,0.07472464430429246,-0.19548990754056478,0.08837760322030763,-0.04095919766153634,0.38530545926297366,0.7876331560988594,0.0015647202170367275,-0.12177510971803876,0.2751635040753931,-0.08724205520080397,1
0.19617085693603525,0.026901396364498273,0.0682169118787969,0.020227995848917962,-0.00744733121002733,0.10725694314422085,-1.164845620448389,-1.0916941301052123,0.006060730358457347,0.07027817281653728,0.1758017725750824,-0.06722353609968706,0
0.1218664984084678,0.037877078190177285,0.0331013680936864,0.045952583694129634,0.23056637731018836,-0.027988566742433968,-0.4938791617494387,-1.0134805260772843,0.039554752515566824,0.0066060635157690895,0.08600198052275976,-0.16365540682931878,0
0.19843217698860777,0.04846258744486176,0.047148399933947455,-0.16236936388916903,-0.11736520064387734,-0.08696557468854002,1.405261782951216,-0.41970656593247613,-0.016880896951202887,-0.042722838650642275,-0.08867819907958267,-0.09962643043446565,0
-0.244392018585063,-0.028224994664726548,-0.007623840405427988,0.08444836590574356,0.2085691358911066,0.08209387200292026,-0.1882426601466456,-1.1749659624994244,0.07585455598136115,0.016102919370239166,-0.042256642767115826,0.06138494740307748,0
0.23877554319993882,0.1302022845968824,0.04864754421427746,0.04828344128944129,0.2270308380044943,-0.08520698776529395,0.527046358782677,-1.1638007971410183,-0.029499022312955727,-0.026041735489371,0.037068632986397454,-0.14651356345878078,0
-0.2979974782635445,0.07844643385308567,0.028401423241574856,0.023239552222540844,-0.03956011352731406,0.17968603924008109,-0.7689642365740247,0.39400141270975997,-0.003506339738881599,-0.21509018467862048,0.2653937592337621,0.10783467237803368,0
-0.27907829968587267,0.09284852595871448,0.05199052076368271,-0.14833255082966074,0.05862512701253922,-0.033323156048464087,1.1115109411022994,-0.5582427841959738,0.01446833536822606,0.17163811368049428,0.23872546313583892,0.1802826169198739,0
-0.06152875433355798,0.04465671127937766,0.01755171740868265,0.054335109684728045,0.03233378200490028,0.11480065150806598,0.8310550976846789,0.8245328887626917,0.061500397798802564,0.19463503666082302,0.06882109123732344,0.04814881348599098,1
