theta1,theta2,theta3,theta4,theta5,theta6,d_min
2.54220964882029,-0.7676867967142229,0.3461907180045065,-0.7912060007479508,-5.097132510531122,-0.1927431029226851,0
2.547909282878535,3.5929676742785395,2.5775994364149675,-0.6595257463062913,-1.6227768156387796,-0.18697710351505117,0
2.5295117727355048,4.053885862681624,-4.339779657721748,-0.8095751079491491,0.685584924918885,-0.18359332838310802,0
2.55043198365806,1.6537048529731342,4.626020858582006,-0.6527532939052163,5.911967186399985,-0.18204056003511718,0
2.5531346517686786,-3.8353378293792875,-4.0138985049279965,-0.7986536652109211,-4.3421239796316,-0.20189898971544742,1
2.539733175791153,5.871922239373679,-4.298415315387167,-0.8167213566829176,-0.3823790103758524,-0.18208919440669752,0
2.555236071041271,-0.30514612660227236,-3.2993874127735103,-0.7405795205754575,-0.7893718989635259,-0.20664059689817782,0
2.5514414443950364,-2.356674984241564,-0.07659422287332607,-0.7476459167247509,-1.413271559381009,-0.204090416818652,0
2.53681175226444,-4.5247088058670695,-1.0879855487293035,-0.7181882026189621,3.6037701814268592,-0.20044980184710304,0
2.530011506286091,3.5259566296359166,-4.196837648613213,-0.7134065606062341,-4.524149703516622,-0.18180314601772635,1
2.5473316055818613,-0.3630316508422551,-3.9843525180311357,-0.7451732619947945,1.692062099207421,-0.1822761042592596,0
2.543100475582158,-2.462386768333591,-2.5819151493605776,-0.7949561692226756,-3.5848165093867133,-0.20537938662038344,0
2.5295890048896514,-3.34172005753132,2.87042284755635,-0.7222407525486642,-2.5924624024504537,-0.19671549180120165,1
2.5311809265078273,3.565761506376554,-3.5939740919694536,-0.814386755709881,3.9440960314053948,-0.20445085348217582,0
2.5319531645682143,-5.14899886865794,-0.46385748899249,-0.7752198138613889,-4.254426455337962,-0.18624422987661352,0
2.5311146671973686,2.4657839109763655,0.8379668336886645,-0.7065504422729033,-2.493008160302671,-0.19624146962108438,1
2.5310782700505206,-5.179117013389772,1.0686121243336473,-0.7943675597981849,5.131773475287544,-0.20122420995601226,0
