theta1,theta2,theta3,theta4,theta5,theta6,d_min
2.54220964882029,0.5057219635781216,4.503989874086964,-0.7912060007479508,-5.097132510531122,-0.1927431029226851,0
2.547909282878535,0.5444224580927114,-4.670892773595144,-0.6595257463062913,-1.6227768156387796,-0.18697710351505117,0
2.5295117727355048,0.5324197622008922,-0.7107176627287206,-0.8095751079491491,0.685584924918885,-0.18359332838310802,1
2.55043198365806,0.5494028624494119,3.2415820154722956,-0.6527532939052163,5.911967186399985,-0.18204056003511718,0
2.5531346517686786,0.5453139852507902,-0.4179841931884507,-0.7986536652109211,-4.3421239796316,-0.20189898971544742,0
2.539733175791153,0.5234659670533008,-2.187633501784812,-0.8167213566829176,-0.3823790103758524,-0.18208919440669752,0
2.555236071041271,0.5144435217202094,-3.430018575920896,-0.7405795205754575,-0.7893718989635259,-0.20664059689817782,0
2.5514414443950364,0.5519237014400077,4.173183105523726,-0.7476459167247509,-1.413271559381009,-0.204090416818652,0
2.53681175226444,0.525894872281047,-3.7691529769126397,-0.7181882026189621,3.6037701814268592,-0.20044980184710304,0
2.530011506286091,0.5014780295695024,-0.5160178592384499,-0.7134065606062341,-4.524149703516622,-0.18180314601772635,0
2.5473316055818613,0.5206847544208223,0.8193654974037319,-0.7451732619947945,1.692062099207421,-0.1822761042592596,0
2.543100475582158,0.511371481552773,-5.892927997826681,-0.7949561692226756,-3.5848165093867133,-0.20537938662038344,0
2.5295890048896514,0.5090973685894287,-5.547717564385331,-0.7222407525486642,-2.5924624024504537,-0.19671549180120165,0
2.5311809265078273,0.5445282955136221,2.063778066511987,-0.814386755709881,3.9440960314053948,-0.20445085348217582,0
2.5319531645682143,0.5415923663423061,2.792833443491415,-0.7752198138613889,-4.254426455337962,-0.18624422987661352,0
2.5311146671973686,0.5055968352330036,-0.6762771787901745,-0.7065504422729033,-2.493008160302671,-0.19624146962108438,0
2.5310782700505206,0.5277583255983482,-4.797845869366328,-0.7943675597981849,5.131773475287544,-0.20122420995601226,0
2.5533083783355215,0.5434231776149056,3.501111353810381,-0.6389505464583003,-0.6360195330740144,-0.203155384540142,0
2.539707288232581,0.5310628387391088,-0.5554497996898453,-0.7486987382726261,-2.4371848006678047,-0.1799641881334592,0
2.5409582042464245,0.5396077767318973,3.247005294730239,-0.7958314100795465,-0.8529114204246975,-0.20678667007692283,0
2.5308177552299687,0.5186447594227944,-5.2193793264829935,-0.7563933382280759,-5.757325976294631,-0.19783986695088424,0
2.5362078228698555,0.49975136950076776,-4.981258725404752,-0.7986810817983171,-4.137352315176711,-0.18872601601618694,0
2.549897832466763,0.5133325733618733,1.1418985730065945,-0.7742050236197184,5.759503718312554,-0.20142848308502767,0
2.5344457218174985,0.5228896590181491,-0.16757136467270595,-0.7911534595015545,5.499100274485785,-0.18875472549939698,0
2.5466749277762415,0.5336861431011007,-2.1154933933775446,-0.7592768551958256,-0.7672720585686132,-0.18613251199815414,0
2.5521672524168113,0.5374125223275514,-4.518471442177448,-0.7674175815059334,-4.9162886913388295,-0.20406354937885282,0
2.542090012436658,0.5017367491507516,2.8510523554432465,-0.6455728275153539,-4.926773718793939,-0.1909623533130412,0
2.5389485111116366,0.5294952456509818,0.688947015557031,-0.6980183505181122,4.142159173743109,-0.19382722007397418,0
2.5390795273806046,0.5362327506430867,-2.62607195296011,-0.7407878726664303,-3.0650784624709098,-0.1947317292849466,0
2.5413561906663213,0.5516056788203815,-0.8151809263618439,-0.7531088737049851,4.91946646416172,-0.1946560942134596,0
2.5302694906906904,0.5272466783201455,0.23686100645380037,-0.6964799157593591,3.41647614731401,-0.186278242656244,0
2.549736532955085,0.5132843398759808,3.099677518543767,-0.7058031206881252,5.486373170704268,-0.20296312337514702,0
2.5347781217289005,0.525044149847029,-4.354748983196355,-0.7425096639842368,1.2482478615017945,-0.20260679702679085,0
2.5423371684812484,0.5515606491704478,3.4842047683091897,-0.7269650340821674,0.009309298701419166,-0.20155575172077295,0
2.533418782664604,0.5351173262472346,-4.6243129446012965,-0.7661259527501268,-4.749783741865649,-0.18295186801517516,0
2.5301445097209743,0.538939982998477,-3.7708178151496763,-0.7081069648579721,2.7055135479744683,-0.20241836773013275,0
2.544431130770777,0.5360785664871505,5.370185640641735,-0.7386080344869707,-2.500084431231397,-0.20071089061906489,0
2.545333888631031,0.5071471444537384,-2.6822353903613894,-0.7992850578220402,-5.967764788188621,-0.19801577351282287,0
2.542117549871157,0.5222956461455441,-4.517334660877258,-0.7285411543388949,5.855872816518363,-0.2004382431539989,0
2.5392616036741464,0.5034182896754902,-0.4096870844655385,-0.694951921559279,-6.055969993249034,-0.19084769474640992,0
2.54747301410936,0.5087962100547067,-3.358032280901593,-0.6718428246744924,1.3315587079921372,-0.2042287410257627,0
2.5559552901876876,0.5501791446395025,-1.5802484148057854,-0.7494537509368301,1.9082536812844753,-0.20102823913168866,0
2.541465918337739,0.5182570063662685,-3.307520720750381,-0.6477752640774341,3.9761036686043143,-0.20367712919164743,0
2.5429714096908294,0.5123784809596194,-4.4440640529397095,-0.7945930334406068,-2.3821964955136252,-0.1869435727345866,0
2.5421471970386023,0.5435917817883792,-2.7039157658355295,-0.6700788521259538,-4.829444800363142,-0.20600724733242426,0
2.5423761459611,0.511113337120841,-5.609522926202677,-0.8157475429135218,2.2697744566018008,-0.18630320803387898,0
2.535215128339978,0.5340153221837556,4.710062074466683,-0.8094503382171676,-5.733953221119333,-0.19923277248295712,0
2.540329785020042,0.5040261910996506,0.8946821058892249,-0.7152393430291597,-5.66136825370942,-0.17949899417308218,0
2.538760432422471,0.5463505096926847,4.18823943558431,-0.6461310319309317,5.33601387486686,-0.17886551999612993,0
2.532977200521346,0.541362852738661,6.023407748167604,-0.6995227659086968,3.5102379120878906,-0.17959500997852765,0
2.5350513783742747,0.5257602680645854,0.4530145315023244,-0.7901912610651023,4.491106130179323,-0.20429363504929698,0
2.548984910788074,0.5441313022413496,-2.9332207321893735,-0.6873005917879544,-0.2778614382617528,-0.18295472874656796,0
2.5563678532981635,0.5075028387307174,-1.6781108301823329,-0.7255544418134043,-1.513931158629772,-0.1868854908165567,0
2.543158103516734,0.5310630977972919,5.229331125399514,-0.7494783045729416,-2.1557832651411086,-0.2037007383681599,0
2.546261292117448,0.5091656930187297,3.823161359015292,-0.711797982143242,1.6694454236013163,-0.1997569297101386,0
2.5416784066526334,0.5498681341395699,2.446664497960337,-0.7323829045965613,-4.620788363492609,-0.19611470176345636,0
2.5414097942953653,0.5172006844989284,-5.218765171576586,-0.686476024533937,-4.554156398725205,-0.18127362883228876,0
