tau_m_n,tau_m_max,omega_n,eta_m,P_n,N,eta_t,phi_b,l1,l2,kp,kd,accuracy,reach,weight,stabilisation_time
0.8082053721235054,1.9049561432304498,1390.538724789059,0.9543306852429582,747.2271050492996,90.32101517037148,0.9430308692716022,0.6089218185949241,0.4272378245219251,0.37376848267859203,166.25991939830533,14.789419077568477,0.00201165141513171,0.8010063072005171,23.01006307200517,0.961
0.8336186791539401,2.444104167788855,1382.1731201346154,0.9259497961258374,795.7946651923625,160.36360297177717,0.9139025031171336,4.438914276754015,0.4131695654130537,0.30628124350099883,179.3032940855745,29.966341897352166,0.0014953280486611487,0.7194508089140526,22.194508089140527,0.8300000000000001
0.7180636892926342,1.341348535194029,1489.1777577099076,0.9034570842035738,818.8070573616135,185.86734016430285,0.9961786066996472,1.6614476797138467,0.44718951826072595,0.345868546889558,172.93722599559072,30.54491910429021,0.0034434352512645594,0.7930580651502839,22.930580651502837,0.9470000000000001
0.7057599567554924,1.792514439094357,1276.3864499206688,0.9560996944187931,930.3195792413369,131.49451769683185,0.9875743015809224,1.3826758776949521,0.42644348066805887,0.3898224364503547,173.1959418381755,36.231846673833104,0.013929396404277039,0.8162659171184136,23.162659171184135,10.0
0.8582490695787632,1.5353785919296958,1160.2570299969864,0.9718974495853229,841.0219643295919,186.52245912705843,0.914600862554767,2.5673977429221972,0.40080191585808456,0.34712285542639887,180.43017399332084,34.03443974206095,0.005678897107596392,0.7479247712844834,22.479247712844835,10.0
0.7734413428659335,1.7430557471618666,1144.0455968529016,0.8315289270596362,741.6940670914671,167.4533574792314,0.9715422376589105,0.3125951068870614,0.4262278737336136,0.34865140589889987,175.03888308267628,29.211892257988705,0.0015019776368774274,0.7748792796325135,22.748792796325134,0.856
0.7574619329860458,1.1811279359990114,1168.0319967841249,0.8797861844473799,716.3938370299227,60.76888940905952,0.9828437882109922,1.2663256685039999,0.4347688525321349,0.3361777208709901,166.02441133414484,38.4522245014512,0.033368425400904345,0.770946573403125,22.709465734031248,10.0
0.7735330138661114,1.5030416402712816,1226.558006069101,0.9315038991850833,681.3687108956096,76.31127880701231,0.9979697443228144,1.1600098500996503,0.3628370583291589,0.37184566121111834,169.61409645193095,18.163760117761427,0.0014414160569546038,0.7346827195402772,22.346827195402774,0.739
0.8128823683509604,1.1685354851776957,1106.5505512644502,0.9326057437857904,775.8162789214074,131.71516151131078,0.9429182714097676,4.992344915389082,0.45433443994229183,0.3712588259556999,177.68589042111142,24.29971410053404,0.0001846439275448539,0.8255932658979918,23.255932658979916,0.581
0.8158576141952233,1.4092467287569823,1378.792070392212,0.9381573129593458,987.412604803044,187.14123072322045,0.953313907063649,1.452709536645422,0.4380053619066329,0.37949933015967036,170.16003704183913,38.26656782434246,0.01994232929630768,0.8175046920663033,23.175046920663032,10.0
