tau_m_n,tau_m_max,omega_n,eta_m,P_n,N,eta_t,phi_b,l1,l2,kp,kd,accuracy,reach,weight,stabilisation_time
0.8082053721235054,1.9049561432304498,822.4261120660022,0.9543306852429582,747.2271050492996,144.87366012752585,0.9430308692716022,0.6089218185949241,0.4272378245219251,0.37376848267859203,174.38573451259782,22.69596457740662,9.899118114117494e-05,0.8010063072005171,23.01006307200517,0.715
0.8336186791539401,2.444104167788855,685.2703638409804,0.9259497961258374,795.7946651923625,169.45119198446832,0.9139025031171336,4.438914276754015,0.4131695654130537,0.30628124350099883,127.83071732680655,24.30203872511153,0.003297466348688549,0.7194508089140526,22.194508089140527,0.9410000000000001
0.7180636892926342,1.341348535194029,1088.6476565404391,0.9034570842035738,818.8070573616135,147.080686196251,0.9961786066996472,1.6614476797138467,0.44718951826072595,0.345868546889558,124.89198060894051,23.06507937954823,0.002358220311970749,0.7930580651502839,22.930580651502837,0.904
0.7057599567554924,1.792514439094357,1199.4859284519148,0.9560996944187931,930.3195792413369,173.13941469310265,0.9875743015809224,1.3826758776949521,0.42644348066805887,0.3898224364503547,83.44434149496666,22.1265191633329,0.028322836572180266,0.8162659171184136,23.162659171184135,10.0
0.8582490695787632,1.5353785919296958,1117.129189317107,0.9718974495853229,841.0219643295919,179.81875429149056,0.914600862554767,2.5673977429221972,0.40080191585808456,0.34712285542639887,232.24717785604184,23.958710553379557,0.0004314598966799969,0.7479247712844834,22.479247712844835,0.643
0.7734413428659335,1.7430557471618666,1376.573613508127,0.8315289270596362,741.6940670914671,168.31036425725347,0.9715422376589105,0.3125951068870614,0.4262278737336136,0.34865140589889987,78.6088063829429,21.11322325967256,0.02772636805353146,0.7748792796325135,22.748792796325134,10.0
0.7574619329860458,1.1811279359990114,1257.3475122664413,0.8797861844473799,716.3938370299227,182.63466364165703,0.9828437882109922,1.2663256685039999,0.4347688525321349,0.3361777208709901,248.55902679371232,21.760029862251873,0.009796922507501494,0.770946573403125,22.709465734031248,0.898
0.7735330138661114,1.5030416402712816,1306.5135067875153,0.9315038991850833,681.3687108956096,172.37603376740742,0.9979697443228144,1.1600098500996503,0.3628370583291589,0.37184566121111834,98.5663759870055,23.49899647696302,0.016625628630242195,0.7346827195402772,22.346827195402774,10.0
0.8128823683509604,1.1685354851776957,1034.1523831585,0.9326057437857904,775.8162789214074,169.16406505949814,0.9429182714097676,4.992344915389082,0.45433443994229183,0.3712588259556999,126.42203449655567,23.433169153845544,0.002631914505826116,0.8255932658979918,23.255932658979916,0.905
0.8158576141952233,1.4092467287569823,870.1257948613404,0.9381573129593458,987.412604803044,182.77159746311608,0.953313907063649,1.452709536645422,0.4380053619066329,0.37949933015967036,57.00417857509015,21.259376043719694,0.10866823517689483,0.8175046920663033,23.175046920663032,10.0
0.8228027418389436,1.6198967511510114,1136.3108977785455,0.8642292983598706,687.2762045952671,174.25615998115165,0.9335899667283288,3.633614591091991,0.4071854681470335,0.3383637463691433,146.08448339407678,23.998282577385556,0.0003970262986149331,0.7455492145161768,22.45549214516177,0.727
0.8005502845820269,2.274267239878201,814.4087394052387,0.9754252491174507,808.6786256508402,193.2417008600574,0.9835619292608743,4.533064233521433,0.4189544829554025,0.38251362457483384,189.27453127578374,23.9385098073302,7.32813883842498e-05,0.8014681075302363,23.014681075302363,0.593
0.7618412857501218,2.023228289174526,1415.1275442831304,0.941265231026063,903.2022675593603,196.46948014026225,0.9743672167373804,3.3244006017945344,0.41092308697521257,0.3538888313122736,141.9905980368281,24.668297046296715,0.00126343613765445,0.7648119182874862,22.64811918287486,0.8180000000000001
0.869045535208676,1.003783540602667,921.9282592266313,0.8932744120573334,756.431965559804,148.45081675376122,0.9694667522361086,2.4887577372449754,0.40518369003973626,0.319721275465839,131.2104815091207,21.70952090202771,0.00028223899774972505,0.7249049655055753,22.249049655055753,0.742
0.70193757594717,1.5794152446498304,806.3462951988744,0.8952162120211706,931.1815507211638,151.09904847229498,0.975413602800921,2.8040134795976983,0.3630890683099263,0.32494841118002055,121.17562161016939,23.855322734933893,0.004522408434489478,0.6880374794899469,21.880374794899467,0.986
0.7449114292434958,2.353788907924545,920.1935863457084,0.8458617899448548,664.1787136223294,176.97214128479018,0.927919814982548,2.5196988933206876,0.4541592041696585,0.3373423612998877,94.07877620771741,22.789719482974952,0.013911440938899844,0.7915015654695462,22.915015654695463,10.0
0.9000822937918903,1.5413336498346988,1103.6538765917312,0.8435922370149781,810.423334198691,181.12954651404573,0.9853239923493121,3.45557480938934,0.3944440696563566,0.3699253428073305,109.26078687171967,23.25084909810042,0.007624605908312709,0.7643694124636871,22.64369412463687,10.0
0.8325851099719628,2.0201701041644364,1367.2871595086926,0.9200872140651245,833.3698766255128,181.0741325305402,0.9307961062696575,2.0354072248676625,0.37453211692387284,0.3268566696198565,67.88656444368621,21.627641584145362,0.05081891077287559,0.7013887865437294,22.013887865437294,10.0
0.8831911365820557,2.4879443465980886,1234.2408661932677,0.81811516527306,890.5271475239668,190.5640356207376,0.9904119130990816,3.911815545256934,0.4246095001080213,0.3443564869677312,98.770525682987,23.381605740286535,0.013029111131873994,0.7689659870757525,22.689659870757524,10.0
0.8311018149269584,1.4266248346198962,620.1261732641115,0.936325411512441,836.1173978393405,198.29089367078623,0.9902416074170762,3.053626302232033,0.4479988465673381,0.3125977740979141,246.74519778373238,21.118558729553822,0.0018180003106255782,0.7605966206652522,22.60596620665252,0.68
0.8409765551778053,1.2931703889120538,796.9041599985028,0.8554460708793848,982.8411162615785,168.4708254431595,0.9860009917870016,4.264058258667029,0.4056281591988052,0.3579430994756682,66.39000391725509,21.166032655449218,0.06458763879017726,0.7635712586744734,22.635712586744734,10.0
0.8133456524061883,2.5450455053977494,717.5198283672469,0.9839498205151209,715.2472177070513,154.1855647575606,0.9855269027492748,0.34712914078758206,0.4158282949333642,0.30765065664880187,242.5391303140233,21.596697154065115,0.003587227227983009,0.723478951582166,22.23478951582166,0.871
0.9171668048365473,1.080709541819598,1017.5046269039925,0.8454947931575344,847.9087619587928,198.97774711176368,0.9859334431563234,1.1856730418783346,0.3848687916767501,0.3716260760266107,115.27355962827295,22.519136367698266,0.003966639356982715,0.7564948677033607,22.564948677033605,0.97
0.7099597006811881,2.133336267386537,790.4330402948525,0.9989843442895073,856.8548438325325,186.26390239422935,0.936684583074882,4.896380594456268,0.38331079387433104,0.3389753229664553,169.92336631438386,22.407856811191838,0.00021294109195822236,0.7222861168407864,22.222861168407864,0.606
0.760285949321,1.7249009637004329,683.0323808196806,0.9525264887462961,685.7791608777508,146.46505432508994,0.9145957879243322,3.7764510616401332,0.43141697773427096,0.3203287111500578,248.07746475558756,21.327746503410566,0.009595296066409595,0.7517456888843288,22.517456888843288,0.932
0.8767918475848971,1.0595189271537488,1402.4779689113284,0.9139443318497973,818.9599693452917,163.21628112343154,0.9320694997617752,1.0623413030521163,0.41811514247073334,0.32720545261773504,163.09679095074557,24.194171551581267,0.0002143914281153256,0.7453205950884684,22.453205950884684,0.642
0.9049831283758363,1.6261634357088814,820.8566485346314,0.9443357833283992,936.2142123699764,188.70220932039302,0.9562155246495297,3.6588785179556877,0.3860080258608458,0.3537908770835048,121.39060464365544,23.301464972329136,0.003754865367707194,0.7397989029443506,22.397989029443508,0.96
0.7166660399221836,2.272651714202289,934.6935996310602,0.8548774090080471,969.4607145099251,168.15127243491247,0.9510867747401073,2.16238416145357,0.40342443086026347,0.3813928691016051,117.18687369454517,22.590165558361107,0.0023935587696051197,0.7848172999618686,22.848172999618686,0.903
0.7608969795288945,2.083171882129424,1404.8287473031105,0.8990343958012893,685.5701265892268,183.0677919591782,0.9930984750679691,1.3799151322909369,0.3991285728709747,0.2977786902427199,177.05308980771525,22.158575776436347,4.6488169152946166e-05,0.6969072631136946,21.969072631136946,0.66
0.7678788217039193,1.4118800167353613,1163.8461581877523,0.9911379526844574,875.5113935576018,154.07001620837084,0.9925908059942293,2.8659483548262403,0.4001693204758425,0.31873831868121283,129.70453217431583,21.084554895800576,0.0003105280462468181,0.7189076391570554,22.189076391570552,0.686
0.8166769719602572,2.473433178304429,972.7638004627246,0.8254473758069076,926.9552114798901,158.26112037875347,0.9218744517723285,3.7243803561075355,0.44853707137810583,0.3793689085583697,219.60509936217528,22.101783905166425,0.0023552267994707632,0.8279059799364755,23.279059799364756,0.931
0.8588799811730952,1.9339779770080299,824.6179085711879,0.8928945215576147,921.8964259730028,150.8385172511179,0.9625577583770774,4.294050107272519,0.45836298335760495,0.31723309452892584,156.97922681302902,24.02445571026662,0.00023133391477514476,0.7755960778865307,22.755960778865308,0.714
0.7094451093909516,1.412464938175157,1463.6692697922235,0.8219125097807851,747.1603226684852,166.7668525289651,0.9798507005609138,4.475180413599757,0.43048846007921576,0.36259960120567936,236.84403164343823,23.920704262833578,0.00021928817883773305,0.7930880612848952,22.930880612848952,0.662
0.8968319629684331,1.6670225445899036,640.1805092727867,0.8207530875847534,838.4352489323906,153.84568275146637,0.9759948899662045,3.653697068282322,0.39445867046330174,0.3172111945615808,93.90599146416542,21.58700585804906,0.012978572756984219,0.7116698650248825,22.116698650248825,10.0
