tau_m_n,tau_m_max,omega_n,eta_m,P_n,N,eta_t,phi_b,l1,l2,kp,kd,accuracy,reach,weight,stabilisation_time
0.7926577670368279,2.227677116146835,1171.2537595159738,0.8766133266533953,134.44840283959348,171.28794145317397,0.8077636899598324,2.67291861388915,0.4201690853779547,0.5318325407287492,158.68333621804834,24.657393168316005,0.7056305223560839,0.9520016261067039,24.52001626106704,10.0
0.8773731981621667,2.2582986067843867,1185.0537886654647,0.9958887648716747,129.44418025046897,130.88756419372234,0.8265322573486702,0.9089454825008907,0.3792839902237597,0.23296682757418305,157.72722021306348,25.335933326427945,0.00018702450466034914,0.6122508177979428,21.122508177979427,0.617
0.760067163381638,2.205311492231264,1218.0397789866747,0.9884869710666901,135.46506268251966,167.23451915852525,0.8270194502317556,8.704972237274859,0.40910030862617097,0.517769250233798,161.61915525587403,25.329808312796672,0.11288418306328252,0.926869558859969,24.26869558859969,10.0
0.8550257960098817,1.9396948881105858,1214.780151692025,0.9778152377818159,95.36420778493637,86.93842124783275,0.7844984733551856,1.0137464635258269,0.40681383704394336,0.3695543033364864,158.70026083186391,25.10327831288296,0.0006993151206387715,0.7763681403804298,22.7636814038043,0.612
0.7751935756833402,2.0271915696478184,1186.624815901792,0.9994188026718654,109.60499319006522,137.04218081061885,0.7973261182888564,4.861988625410473,0.4183821408692863,0.3410314794377415,161.91775530255967,25.254466253780787,0.00034017992168260705,0.7594136203070279,22.594136203070278,0.589
0.716007354656915,2.0707449074781743,1222.1077807084744,0.986929389089676,99.02018959752597,103.92546525665284,0.8163304006276874,6.096870053839409,0.39115700208929916,0.22132881421788572,156.6088639313137,25.48271423933656,0.00033812970002235297,0.6124858163071849,21.12485816307185,0.638
0.7968073307778302,2.121391577099701,1155.7855109337752,0.9158182144299155,101.6000691953749,176.21328168176046,0.8185370453851442,8.682061108359653,0.38315694772367553,0.33475420816166546,158.01988430734434,24.89933823335109,0.28276695139181934,0.717911155885341,22.17911155885341,10.0
0.8405855039585506,2.035079321422933,1214.2038856040444,0.9437194661803876,101.7557137796962,65.92526752365643,0.8147370786522597,0.9441561813819561,0.3914034601074259,0.3491420557762648,155.7009281393274,24.801685634811875,0.0007419431528458415,0.7405455158836907,22.405455158836908,0.622
0.8747049922776936,2.1300734014055602,1164.1732824892158,0.9316023145493325,124.60148907214587,120.93905390110905,0.8043849140935863,7.928474375652383,0.3950735350454939,0.5444343080568247,159.58041639208247,25.431681659150478,0.00111820933353986,0.9395078431023186,24.395078431023187,0.614
0.705546652744704,1.970758495467734,1196.7125325080242,0.933736698412154,108.59374578993076,126.84741671767641,0.7801139656066872,6.192492675270734,0.41049178446386947,0.5951874765886503,158.0389737792845,24.77382462044683,0.0018949360173193693,1.0056792610525198,25.0567926105252,0.895
0.8023120055617895,2.0828237318500786,1181.1996587048136,0.9239970566021501,109.66593824494396,120.48292893781021,0.8036820279378438,0.021017902307934332,0.3994278567892999,0.29291624391090876,156.44527366888693,25.370798430102916,0.00036983686681657524,0.6923441007002087,21.923441007002086,0.63
0.7600309554325795,2.3147951139831413,1241.4013314844544,0.9161220082574405,107.98664747686351,127.61886687895549,0.8267704998845702,8.594747928719876,0.3833313329327958,0.58393061248137,157.59960268619386,25.04691045688352,0.0034932815767291657,0.9672619454141658,24.672619454141657,0.807
0.878725100255165,2.1402573638891003,1163.270050546429,0.9605105488027456,127.18514141917359,198.07882367366287,0.8167422914852797,9.425413071748293,0.40400778545640026,0.3462360259404236,161.96875134773285,25.041111364356546,0.7497856764918234,0.7502438113968238,22.50243811396824,10.0
0.7092305580337768,2.233969671154126,1225.952650501484,0.8866117028390951,103.07099647946156,68.27114899222175,0.7785047287386743,3.9961327148793613,0.3930435576666584,0.5417155504466517,162.41090999716036,24.989833911176913,0.002212987756766777,0.93475910811331,24.3475910811331,0.9470000000000001
0.88095256272452,2.2155804424583634,1242.3235747281017,0.9360927889678547,111.82779804327042,168.8310552363587,0.8169999208687008,0.14613111750440982,0.4009167206058339,0.1587666746176428,162.46524999352854,24.73951129791166,0.00971249725934988,0.5596833952234767,20.596833952234768,10.0
0.7313522640045514,2.2913789932949737,1198.7064360809027,0.9393572762422843,104.47317463167624,81.3619793376557,0.7852474733221734,8.849333117212906,0.39398139961434697,0.3779730751488616,163.2154664095075,25.52397792554582,0.0008142080996256594,0.7719544747632086,22.719544747632085,0.5740000000000001
0.8250321893442216,1.987404481880898,1184.087193078098,0.9861789545051348,101.63945748639401,108.66466881071648,0.8178879267161024,3.3247452676982703,0.4222456746916402,0.5505347026198447,158.38445458013243,25.390513520641168,0.000873187680443926,0.9727803773114849,24.72780377311485,0.6960000000000001
0.724258317731276,2.2428926978223993,1174.3028140003814,0.9998085364512692,120.90520049566874,159.87535331090993,0.830335319453772,9.59557315634675,0.4146485602618145,0.581788596024068,162.4621751791576,25.079674877385738,0.891601676591904,0.9964371562858825,24.964371562858823,10.0
0.8065913630443714,1.9510932960496323,1175.0698643776932,0.9838929841122427,128.61398981945555,129.6017221658057,0.825266460075558,5.100073437473785,0.4213681492629076,0.5491347842928607,162.73391817816525,24.80829043475734,0.0014818999736043725,0.9705029335557682,24.705029335557683,0.618
0.7553566547716676,1.9685439958743303,1161.1574995826863,0.9631081907734542,99.15744081520427,61.0632227702327,0.7922573548170345,2.7451950961387186,0.4186727438576339,0.22706775277090743,161.79643092562546,25.143738370260877,0.0006216310202986863,0.6457404966285414,21.457404966285413,0.58
0.7273790703698059,1.9375530394236313,1207.3784270875144,0.9591059822991265,125.24153877560113,67.4893736140169,0.8264071088008336,6.237928707756991,0.4039264710931844,0.3307226939479263,156.81146366822978,25.375585576316293,0.0007257573807037315,0.7346491650411107,22.346491650411107,0.671
0.7829495395856609,2.005749099791417,1157.1806782049555,0.9365086120342232,132.63847620739242,180.62610807673806,0.799970182137398,6.666078507187532,0.41018358178353975,0.10598462888781282,159.19472151542786,25.016039641774533,0.003066165335050502,0.5161682106713525,20.161682106713528,0.8250000000000001
