tau_m_n,tau_m_max,omega_n,eta_m,P_n,N,eta_t,phi_b,l1,l2,accuracy,reach,robot_weight,pose_stabilisation
0.0070582280818107124,0.8498302379139216,436.3690639601221,0.8792065561974546,164.57965299695576,54.99018210386683,0.9859308773044104,2.0298353057073255,0.4082995524204874,0.3251929689477836,0.021972262576330448,0.733492521368271,22.33492521368271,0.6890000000000001
0.06542048630843342,0.8890355528816726,339.739304036299,0.9928837059839823,150.29514903286832,41.272177879453736,0.9542818130499904,5.3806080899183,0.3563297536091175,0.41583219956103246,0.005051884653682257,0.77216195317015,22.7216195317015,0.78
0.08811929334113866,0.9305942811654189,486.8141109777065,0.9332264681526072,165.94673607408407,49.23774588037223,0.9892655221203139,2.329893707219571,0.40923378967427354,0.4415244766212273,0.02175787334672119,0.8507582662955009,23.50758266295501,0.834
0.055841393039169615,0.9223237187079726,196.62141116216839,0.986759801584605,154.07321779164067,71.15376636191547,0.9106911416269093,2.595876409949243,0.38662066700125214,0.43490699734125515,0.06971591681520428,0.8215276643425073,23.215276643425074,10.0
0.009953515207665877,0.9078282066962813,365.1192959010121,0.9519646342749386,134.36410044354054,50.7683791939252,0.8919227451940578,4.949043047379919,0.4184862922169108,0.1698762418046549,0.021312347013382582,0.5883625340215657,20.88362534021566,0.684
0.06619142779178734,0.7586593691186336,404.11596987596226,0.8772582657132623,147.37515284236065,72.91324441141407,0.9844344260185534,1.288042514397823,0.3943509757978851,0.15726503676798673,0.05501700734344432,0.5516160125658718,20.51616012565872,10.0
0.09401857383875001,0.8919087658563246,304.356247916535,0.9466306373602359,149.198909682755,92.08176564799261,0.9181326292340971,4.35932030404005,0.3550397522335257,0.31835869461618116,0.025113864712060896,0.6733984468497068,21.73398446849707,0.651
0.08642275456686364,0.8919550475968958,434.03138297067477,0.9908710936695909,175.51623458877054,50.49291685513887,0.9369425323382731,3.115282268748063,0.401179257129048,0.49194910455320673,0.0387921622005636,0.8931283616822547,23.931283616822547,0.963
0.024837826944761415,0.9757926327328346,416.3091730997156,0.977673511221082,181.64403424684096,77.38146103958819,0.9655222866797563,4.850072984882395,0.38969354235780895,0.35052238755168175,0.01857309620658565,0.7402159299094907,22.402159299094908,0.746
0.024449447720008795,0.9015438806763953,250.77032400831382,0.8942376983825855,162.29460732911684,56.074879891112744,0.8946554113811096,5.1901162665480065,0.4184817097388012,0.5809488322747572,0.05120448218248506,0.9994305420135585,24.994305420135586,10.0
0.0017327914997391871,0.8159752272763424,169.6414826567838,0.9770822759383913,140.21281797779238,79.24776331524205,0.8812623205493509,2.480798073395526,0.4289403976363719,0.5513011982719208,0.007479252552899385,0.9802415959082926,24.80241595908293,0.886
0.016029001149732425,0.8400002521819712,187.68048086779362,0.9904383614938885,181.77311729959692,34.429144487212696,0.8841568411027236,5.029093513978522,0.37378457083299144,0.4136544203512216,0.0493930279925224,0.787438991184213,22.87438991184213,0.999
0.06576232625116007,0.7538033792199237,87.9999445129501,0.8826307841511508,154.2801286993756,65.11896145637338,0.9312579389124291,4.363996143312357,0.40273126267501574,0.39382228608885606,0.017043532291370234,0.7965535487638717,22.965535487638718,0.895
0.09855757024700987,0.8659625464105997,311.47751286517774,0.9612176701030424,181.56804835353373,50.24555825320569,0.9261219090517949,2.7015812418263,0.3571757107862537,0.1413649999612193,0.017178906884895283,0.49854071074747297,19.985407107474728,0.714
0.035490705766413416,0.9410849860478524,472.0219047387423,0.974525387090193,153.94323322365753,50.45030539052121,0.9634648178854645,5.0968367992397186,0.3905004347235064,0.11080603994016522,0.01487442887850742,0.5013064746636716,20.013064746636715,0.745
0.015047503459012387,0.9664778657214638,113.11209004937484,0.8793773868927826,159.72345037698304,34.2941753399196,0.8730959009799658,0.003299212893887109,0.386337799083166,0.48432374595882854,0.026803741398082837,0.8706615450419946,23.706615450419946,0.915
0.0044007107242236875,0.9036058085123351,153.59629590269637,0.8814401209223467,140.63383466164692,84.74694192226609,0.9731122671731391,3.4276696334402286,0.4153472733155049,0.5764496975348725,0.016047393414396816,0.9917969708503774,24.917969708503776,0.895
0.03950691889207357,0.9273174825526865,165.18429075542122,0.9647068703067813,158.2602472591616,77.71691683350761,0.9265725440187024,2.33987160381076,0.36988695285469336,0.47430400972847464,0.058036816378684825,0.8441909625831681,23.44190962583168,10.0
0.07435602398311625,0.7557619484750139,283.4862621739021,0.8826215195156536,142.0388956193748,82.34964481051881,0.9179807823552473,6.298870588812669,0.3636758227804476,0.23123025796143235,0.07605122142538248,0.5949060807418799,20.9490608074188,10.0
0.04480228211594287,0.831716918580429,105.2410695851687,0.9965223795305469,176.44732145170858,42.23032318663446,0.8949074672037659,4.172629871044603,0.37518255914217097,0.2551618364500474,0.6697577870043678,0.6303443955922183,21.303443955922184,10.0
0.05629058540813265,0.8755119106255397,275.33353379105404,0.9587509199733316,134.7001041780345,33.145601122486596,0.944344594495342,3.0921816009576726,0.3729930073028939,0.35316496581031653,0.06086537468292824,0.7261579731132104,22.2615797311321,10.0
