tau_m_n,tau_m_max,omega_n,eta_m,P_n,N,eta_t,phi_b,l1,l2,accuracy,reach,robot_weight,pose_stabilisation
0.017888703885151725,0.8659625464105997,383.5521224918632,0.9612176701030424,181.56804835353373,33.420580654454625,0.9261219090517949,2.7015812418263,0.3571757107862537,0.4352936162970258,0.0573714103293531,0.7924693270832794,22.924693270832794,10.0
0.04917917475297788,0.9410849860478524,478.39385368879164,0.974525387090193,153.94323322365753,70.04634946378404,0.9634648178854645,5.0968367992397186,0.3905004347235064,0.46001947418806594,0.01886587401112256,0.8505199089115723,23.50519908911572,0.761
0.08280290049524143,0.9664778657214638,383.66745648348115,0.8793773868927826,159.72345037698304,130.83601395597174,0.8730959009799658,0.003299212893887109,0.386337799083166,0.4467578747047297,0.13653342557502346,0.8330956737878957,23.330956737878957,10.0
0.01166635364963376,0.9036058085123351,477.2364857514632,0.8814401209223467,140.63383466164692,85.63834257936581,0.9731122671731391,3.4276696334402286,0.4153472733155049,0.3703886806715434,0.029317031578802832,0.7857359539870483,22.857359539870483,0.718
0.029800865975871747,0.9273174825526865,404.4340671649941,0.9647068703067813,158.2602472591616,36.736592908849346,0.9265725440187024,2.33987160381076,0.36988695285469336,0.38333848624072164,0.012685830786662522,0.753225439095415,22.53225439095415,0.765
0.08918845659697397,0.7557619484750139,382.3659284592786,0.8826215195156536,142.0388956193748,129.24918947516414,0.9179807823552473,6.298870588812669,0.3636758227804476,0.433196460477688,0.09570433893423204,0.7968722832581356,22.968722832581356,0.6880000000000001
0.09374450190284415,0.831716918580429,483.9233364182604,0.9965223795305469,176.44732145170858,56.89024622366087,0.8949074672037659,4.172629871044603,0.37518255914217097,0.44228921464742493,0.02120879801086273,0.8174717737895959,23.17471773789596,0.748
0.07796307898587658,0.8755119106255397,477.93398922675175,0.9587509199733316,134.7001041780345,64.44840449982829,0.944344594495342,3.0921816009576726,0.3729930073028939,0.40688948177925777,0.014618301486992991,0.7798824890821516,22.798824890821514,0.729
0.06973198112864576,0.9519367035471782,443.52940883744867,0.9124151510221372,146.7425421553487,140.84760058733127,0.9071059532343646,3.587645071620338,0.4045470404424818,0.3674008716229722,0.06096087718376464,0.771947912065454,22.71947912065454,0.687
0.030793920486313037,0.7816432228866539,486.42362975640714,0.9495964337600697,141.8718557062646,168.72126439680406,0.927257607762066,3.027943572476282,0.42416202922773916,0.36666250952453405,0.03271309248065457,0.7908245387522732,22.908245387522733,0.661
0.014893620109327353,0.885175811332889,396.4591137832039,0.9543325988122765,143.95023244170426,150.6541373419456,0.8931140479918178,2.688588457970316,0.3666251633263886,0.3750855067914149,0.025921287411094826,0.7417106701178036,22.417106701178035,0.685
0.0831134328733909,0.8116141048371738,417.72964295489925,0.865376033353925,151.01813143766134,160.16084306640167,0.9455036069458853,1.3062822931965066,0.42058766210065546,0.46412266154299014,0.11639112973463842,0.8847103236436455,23.847103236436453,10.0
0.06554117153241745,0.7525720994831936,386.1425125848842,0.9457886190242195,139.40577074465256,141.90214203651698,0.9641725296131861,5.213984338393834,0.3931373198496584,0.47162784769014515,0.02126263421439445,0.8647651675398036,23.647651675398038,0.771
0.015471151175077132,0.8340306480723906,412.9906492922738,0.9926819835665514,161.84568204274225,54.829758410291724,0.8883562743727853,6.224113155206791,0.39105974587332,0.4152912725423123,0.022252480846215228,0.8063510184156323,23.06351018415632,0.746
0.006484145507261751,0.8283390105293926,422.4614706602276,0.9408272601497035,139.70587821172512,89.04456852480423,0.891325293123006,0.6568829271208355,0.4189040806646202,0.4260050906062773,0.044762719097022785,0.8449091712708975,23.449091712708977,0.732
0.005304031139266403,0.8360831514060528,426.83649577456254,0.9477237584556211,179.10673367120842,92.43936385547883,0.9170700160938217,2.0941092430418147,0.3874538180317546,0.42360863380799113,0.027140074666138242,0.8110624518397458,23.110624518397458,0.734
0.08351239682506742,0.9054064452011895,442.6511543089756,0.9032019654039058,150.4439862758058,165.39797158914257,0.8785273643440923,1.056158342152869,0.4080672295934459,0.40357883169047293,0.07549109119731534,0.8116460612839188,23.116460612839187,0.713
0.07812063910323477,0.8787727922113504,468.5379391163301,0.8941826866342154,174.17472485495648,99.41990483902738,0.943803959651697,4.254507111186446,0.3572633594363658,0.4658982277944535,0.05661726113543741,0.8231615872308193,23.231615872308193,0.752
0.04830985012835084,0.9789051910311932,445.8144074353562,0.8581581788351742,135.29030220393835,79.12433466188182,0.9392951437069766,0.16874630063063284,0.40960877371775706,0.45544027775174833,0.06086402089719689,0.8650490514695054,23.650490514695054,0.741
0.09171845393427962,0.851907962467031,372.00438910701655,0.9695975840303379,149.70330625521711,127.8881010840153,0.9146769238578001,3.5938955116112874,0.37376257115105205,0.37798589100951085,0.02860540792338062,0.7517484621605629,22.51748462160563,0.657
0.0737544230687188,0.8604548807361893,440.34599578691467,0.9950717733711473,180.92260387877616,122.15696108128797,0.890598327168584,3.7795743357580487,0.4198134844490549,0.401939960882281,0.023018148125486415,0.821753445331336,23.21753445331336,0.737
0.014603385073742415,0.9475989165009063,433.3029690603115,0.937925956951183,181.83838858732668,149.2672258474629,0.9214179487809627,2.353100579508178,0.3849211770960943,0.37326069731601086,0.02282577323012136,0.7581818744121052,22.58181874412105,0.667
0.06200040430238801,0.9550151130894478,407.9019112195977,0.9007910181234171,176.52009816973094,108.39476632696842,0.9338146142032906,2.9489775453743468,0.40556793888999854,0.3782998704167389,0.04623802683910827,0.7838678093067375,22.838678093067376,0.72
0.09319238733332008,0.8272306669829157,450.9285919504329,0.8632135389068706,156.16611101550302,92.79124511855693,0.8940672191991054,0.8880064405792077,0.3675598111959872,0.398543800743095,0.09368028720254418,0.7661036119390822,22.661036119390822,0.711
0.07649068255999458,0.9853970473762463,423.4227357145117,0.9727781683572118,181.4572056173641,52.16750588132875,0.9508509008155652,5.542161791674121,0.40133320833322755,0.4080509255920302,0.012064229095376855,0.8093841339252578,23.093841339252577,0.738
0.0557463134600371,0.7327511712012399,440.1031166909297,0.9990798770421258,180.6822481094114,177.9947317386483,0.9578787034697526,1.91922455219248,0.42169563925027775,0.36505285151943917,0.03921668017176771,0.7867484907697169,22.86748490769717,0.9390000000000001
0.06407031451512955,0.9549482761779717,386.42281399590985,0.8660249680677152,174.5653106138536,98.14769427626199,0.935689564784408,5.824137296108593,0.39627308571086006,0.4044901297649563,0.0696456204428536,0.8007632154758164,23.007632154758163,0.753
0.03089081175280667,0.740296079719113,495.9784237592378,0.9017682213740543,142.7303560027835,161.88000364616178,0.9914516792194232,0.5996593001837246,0.4189918504191795,0.4392785161729621,0.038362853907382366,0.8582703665921416,23.582703665921414,0.736
0.06690278887454716,0.9933187981899809,479.6853041650214,0.991931985057094,139.65075893174762,66.12420870617206,0.9370888975087368,3.456631984707914,0.4213874557974307,0.46884202768843164,0.018782795701167365,0.8902294834858624,23.902294834858623,0.763
0.06597063489342153,0.8566705215615785,430.0391765119675,0.9125536576543034,151.22676886865548,150.2222716289123,0.8778929074242667,0.49249350225638705,0.4123673995819037,0.4099601640070653,0.06905893177042788,0.8223275635889691,23.223275635889692,0.723
0.09285174758705576,0.8925076635822436,375.8271489071348,0.8799470761377408,143.54214857553632,60.267316607858305,0.8946356263469459,3.2802061011920065,0.42421013962069365,0.469445585750408,0.0685075013453057,0.8936557253711017,23.936557253711015,0.874
0.08526197887643157,0.7364154108475112,391.0685558476095,0.8665243082151146,143.0145349015264,136.4857045921956,0.9847099271409884,3.4167121002960026,0.4007085281633975,0.3826091321802686,0.04800240535508667,0.7833176603436661,22.833176603436662,0.668
0.005192704606436543,0.8940510854377477,482.5144099171037,0.9927101427483243,150.5510313212131,57.529984332047846,0.8955736699586387,2.7846723576983248,0.42493118205564495,0.4023707001058225,0.024000061669207762,0.8273018821614675,23.273018821614677,0.739
0.0576689018459051,0.8726201390697332,394.8274887544667,0.9032046119508669,165.61110161933462,134.96639168835992,0.9226878098067306,1.4541860329310492,0.40797577849251215,0.37891378066062403,0.08685490222674042,0.7868895591531362,22.868895591531363,10.0
0.040999404683335836,0.7748868721089114,385.1111010965454,0.9284147975870665,159.01850139409106,75.7056905641247,0.9229355069878855,6.327022718396309,0.3901233606649131,0.4135300170428611,0.03342311704124745,0.8036533777077741,23.036533777077743,0.718
0.04146952783344102,0.7413240992032455,447.61351842895556,0.8899854075418036,164.8423938695179,92.76000662352905,0.9936607281766948,2.982872302520595,0.4212233314454749,0.4132628514020887,0.031246904487079785,0.8344861828475636,23.344861828475636,0.734
0.07049821592992678,0.9507175949772033,454.72124600816016,0.9689003792792872,154.51072116354408,112.37165753995191,0.9774104703696216,4.0135762166652045,0.37962168457651957,0.43420331456901434,0.0194259411816437,0.813824999145534,23.13824999145534,0.764
0.07393386315973981,0.9890747060068364,419.03641578241286,0.9180741518707637,173.45120277833144,149.98056161457546,0.9618746046428212,2.923752193924846,0.36960706813175953,0.44346283039147316,0.025117860055724917,0.8130698985232327,23.13069898523233,0.709
0.008133855560221427,0.7778473915308786,451.97237528432765,0.9639859465273699,177.52414675596637,55.94916677873907,0.880615739928364,6.080456754563921,0.3649798918021064,0.3821387020125196,0.0280418015856172,0.747118593814626,22.47118593814626,0.7020000000000001
0.08579825433388126,0.8695472833360869,484.91965034858583,0.965877808239006,168.32256884286204,84.73790416173787,0.9126802831677785,3.042655329911272,0.36444974792625134,0.3906241266381873,0.018964145672994426,0.7550738745644386,22.550738745644388,0.726
0.06907883986744316,0.7580809621768096,442.11584834859275,0.9579665180046975,136.83875891464632,61.35864879033622,0.9678001575304794,4.757217220137562,0.4150346040702756,0.41020295091510794,0.015444393970871606,0.8252375549853835,23.252375549853838,0.763
0.09892416726567695,0.7895367513405955,417.73631925443425,0.8826306696395367,156.45012183761418,97.23684198815266,0.8975209985547858,4.781325310707771,0.37705876342373024,0.3905540849763336,0.1032128132625638,0.7676128484000638,22.67612848400064,0.6970000000000001
0.04746336648484973,0.8444413757395002,410.29154773136077,0.9101213798910881,145.03080907010948,64.92784274155593,0.9869891722413447,3.1668465837373256,0.4019972194752838,0.4571232949799511,0.025684986278323052,0.8591205144552349,23.591205144552347,0.75
0.00932741812113132,0.8928667695671094,485.8146173436811,0.986976675134179,172.43147494214153,130.53048830270325,0.8767764012954019,0.10052333259925125,0.38943540826952794,0.4153632277558772,0.02745603637465719,0.8047986360254051,23.04798636025405,0.732
0.03450719184643528,0.8802959897779663,442.36333991527977,0.9767173583471588,138.74909403320845,105.71872243552471,0.9692015991572764,5.392242475542443,0.4286536010426741,0.4577661458353534,0.020773013110384906,0.8864197468780275,23.864197468780276,0.78
0.05038287889461704,0.8099372496970096,422.99385229700675,0.8957021274369286,163.2978860467866,124.62483605471135,0.9109869710845452,3.5425313327660235,0.37572928924537424,0.37901759706254323,0.054269134501169436,0.7547468863079174,22.547468863079175,0.769
0.09281858539189865,0.7388624495059696,493.47407641129143,0.9149103442123372,174.53636501998375,71.70331599012208,0.891158170906645,1.1159398882429985,0.4148008743872646,0.38964771158938816,0.06166648910464012,0.8044485859766528,23.044485859766528,0.716
0.048273081489145546,0.7616233581799268,458.5210986802902,0.9735625273344081,144.99426160027065,147.3007756107266,0.9914705954572364,1.6828407700015668,0.3858559578140556,0.408441746443145,0.03689423109591459,0.7942977042572006,22.942977042572004,0.934
0.05575727643871625,0.9378492891603615,470.6370104735923,0.9114103170268895,174.58593688862737,140.06302461568743,0.8667985933094696,3.632624422674513,0.42859704628985446,0.3643281627006111,0.07573840584804781,0.7929252089904655,22.929252089904654,0.713
0.07795696962538869,0.8666431388974197,475.53937278045487,0.8701884857231951,152.88602080685757,91.73640032910899,0.9144799106168896,1.200999634225064,0.36809180298949185,0.40592546413447933,0.07391678841318827,0.7740172671239711,22.740172671239712,0.79
0.09254546505476899,0.961694956618599,453.9578862697008,0.955882278518459,181.87996778715035,46.3923436671837,0.9186102076400295,5.872486714736167,0.37190886851594995,0.44173930758592106,0.02525140633721179,0.813648176101871,23.13648176101871,0.754
0.07420371537917449,0.7499068328918769,431.56138191276426,0.8860801521633215,142.53361638368224,158.71879569372348,0.9038184705170705,5.06294444690054,0.42204535458191356,0.4499047077922969,0.1230178207553867,0.8719500623742105,23.719500623742107,10.0
0.040734200197785404,0.7987900539304822,404.08353866011805,0.8767429286880136,179.94677642757665,82.20471351142714,0.8954127381073707,5.384827881232429,0.38352526775430595,0.36393308284428266,0.058610185876715626,0.7474583505985886,22.474583505985883,0.7010000000000001
0.028207680024751637,0.9000001943467303,472.05990878590086,0.8875581503596416,178.64432216903225,137.64587214623515,0.9763914705275935,1.4479248936430018,0.3571087969668258,0.45715143642204936,0.029032274484495413,0.8142602333888751,23.142602333888753,0.746
0.014545306524933004,0.8943636208613014,469.10773793228395,0.8757817893378347,171.90792699541805,88.85536393826911,0.9608101774423905,2.8061766803363497,0.41970216274733135,0.41907525456812655,0.04246261677048724,0.8387774173154579,23.38777417315458,0.733
0.007649500215928923,0.9502442476376051,467.74171330066207,0.898519319836862,139.20228056281064,81.49386935683617,0.9315317393914481,3.2135612257840895,0.3974244414958443,0.4042514058053638,0.038650962613243856,0.8016758473012081,23.016758473012082,0.723
0.0291695466360707,0.9759262195962459,403.053514382808,0.962454558522519,166.83350227740442,109.43130829276086,0.8907179001786616,5.057677164586033,0.42606256581286833,0.44084566921016466,0.03844010774948081,0.866908235023033,23.66908235023033,0.752
0.02489583410103963,0.9956161554435855,416.60892177459,0.948446856292003,156.76821272000112,114.2234091621577,0.8784193464956038,2.6227044549303486,0.4196158583002798,0.39181374677896974,0.04253666019439051,0.8114296050792495,23.114296050792497,0.724
0.09947547314456746,0.8289074927226869,497.42323808386334,0.9834030016903783,148.2532101606255,57.77690174303514,0.9099762687971774,3.8564676637708035,0.403170252574841,0.4529146858175989,0.028985625248458047,0.8560849383924399,23.5608493839244,0.811
0.051760474365711025,0.7838277674274174,462.9238222227501,0.9378020612681591,157.83731353066366,36.16186399572704,0.9114589312594222,5.502037474951724,0.35562051680353024,0.40440085836085893,0.053404358400563366,0.7600213751643892,22.600213751643892,10.0
0.03194442495382981,0.7369041396158781,467.78713015944476,0.8942097978059402,176.1390014796556,134.728458841487,0.9812375924148793,1.3732816671428518,0.39353374406889347,0.44727823368037767,0.028806144943288592,0.8408119777492711,23.40811977749271,0.75
0.0011644100598052528,0.7867628758200725,374.7983405811392,0.994088429391502,168.41428976957684,103.42530097608122,0.9628382130426177,3.3810581629029945,0.3893545803323782,0.41034761100583433,0.023930976539084256,0.7997021913382125,22.997021913382127,0.766
0.026774505798109756,0.7786654951787686,485.59315404841374,0.9731747128987452,150.63305933220812,64.23793131951308,0.8845502215502078,6.184122136857684,0.42168833043835896,0.46325252072791046,0.04547190921972799,0.8849408511662694,23.849408511662695,0.904
0.071444246118081,0.7696841408865276,398.55507743811415,0.8703251982239253,139.31409875861033,31.38896727316851,0.9947560360861003,0.4710068662273081,0.36332205860832073,0.45265251470616247,0.09602453903529326,0.8159745733144832,23.15974573314483,10.0
0.024922251965169492,0.937468449106619,452.4983754003407,0.9832099475218751,164.88474618784403,158.005418901355,0.9587814257816988,2.8454179013978163,0.37949971580028286,0.41237707467442375,0.02029456502984961,0.7918767904747066,22.918767904747064,0.746
0.026172084891661576,0.943609683501306,404.8525766579361,0.8793782453530293,145.54162222316947,84.2304117958799,0.9091121657004103,4.3632771700575255,0.4181665019159361,0.3687074026956047,0.05550532333791758,0.7868739046115407,22.868739046115408,0.711
0.022419213827314745,0.8080848672802672,399.1792982704863,0.9556684569745486,178.26946365954686,81.97179831107714,0.9400956968021997,1.8433449640827662,0.39527581554553415,0.4296485474332861,0.022956491020868382,0.8249243629788203,23.249243629788204,0.738
0.07411945825928089,0.8956470536649692,388.68476925839536,0.9563295169161076,166.6745852397483,51.55779921833012,0.8758567017043514,2.8418950377540106,0.3842707908341068,0.3697116861680383,0.03773053763055967,0.753982477002145,22.53982477002145,0.6990000000000001
0.0013967528686006103,0.8450348415344158,466.91204207873517,0.8912813459703145,174.3207436266827,164.59532996311404,0.9649710544717275,3.0054560540224116,0.3911017715672158,0.4294085716105197,0.031350674196975195,0.8205103431777355,23.205103431777353,0.724
0.00600144994082851,0.8591304475676587,439.33822515453704,0.943284567302673,169.77078419272695,32.72408158715461,0.9331952869959279,3.0629225073504367,0.42311214484517856,0.4152727370088702,0.08926848157031732,0.8383848818540487,23.383848818540486,10.0
0.06146624319030641,0.9895218368218194,429.28919086543345,0.8832760313208979,144.08953270058362,115.04066929790802,0.8663133053499369,2.747174403963065,0.4115622159540454,0.44214824159358157,0.07974151540225238,0.853710457547627,23.53710457547627,0.746
0.00223451791618011,0.8807992608762659,391.15623824071434,0.9916033705789693,141.645166076353,163.4484632513096,0.9085976269587845,4.08033003313328,0.3845150193695872,0.4450800218583162,0.02951689558025425,0.8295950412279034,23.295950412279034,0.76
0.018665734420361263,0.9738855016278329,435.6769818666284,0.9652432735490816,175.30637482085928,100.47013322622419,0.8953161635550766,1.824635750263573,0.3722541713762518,0.38944158920189564,0.025837071931646846,0.7616957605781474,22.616957605781472,0.721
0.07442992464145376,0.9982044434160277,498.7487898088375,0.9325651854691288,164.91235543533858,165.595993631706,0.9873696115555111,1.2965535898158993,0.39332531024316936,0.4532777501220894,0.021491772320395786,0.8466030603652588,23.466030603652587,0.731
0.07461643614565755,0.8447150665755854,498.1494357645954,0.997869154282724,178.08744451146464,163.1356632732065,0.9011828652286914,2.040606471067312,0.3947452466243732,0.42280706595094536,0.018241216064034282,0.8175523125753186,23.175523125753188,0.718
0.04150485778485492,0.8992850015928,423.8511730128657,0.9642573174174635,149.84310111162574,86.58089743245058,0.882758285542182,1.2002096557839266,0.4177203356099857,0.40998362192100946,0.037749595435928485,0.8277039575309952,23.277039575309953,0.729
0.034608297666681366,0.9332893529262059,442.5973708926298,0.8605147316278193,148.9951905576225,162.1554077876805,0.9513966603155909,1.7491974184084083,0.35820064282481795,0.36615271879013894,0.0361074497606495,0.7243533616149569,22.24353361614957,0.812
0.04737324748343033,0.7288217419211737,480.53954496061465,0.8796440894941618,163.31105410148598,127.87788011289949,0.9237384283696558,0.4566298254098917,0.41410110464681965,0.4600218782923643,0.060210336384569185,0.8741229829391839,23.74122982939184,0.754
0.0767155517081162,0.7723090775032411,487.6324690979781,0.9358028398240084,140.79049964078268,172.9498699151972,0.9519307331378829,4.609834989490113,0.3986959788594399,0.4667526185502029,0.040372961480579894,0.8654485974096429,23.654485974096428,0.739
0.01060081098184245,0.8060353740459084,432.71987551388503,0.9087524468474921,144.4594978191775,67.98832116002961,0.9119700522365753,4.524563451433961,0.35467685049992603,0.40918799347906465,0.03692585688127836,0.7638648439789907,22.638648439789907,0.708
0.03030725342809255,0.892004019063118,471.25465369887775,0.9729990594815212,168.49760555369468,61.02202912710476,0.9279154316924015,3.837661889621191,0.371885415332461,0.36476580357643895,0.017956489627949095,0.7366512189089,22.366512189089,0.721
0.0271894413039798,0.8488967281602875,424.57283206232717,0.8826750448391205,174.0575982345458,66.78884595348146,0.892382172750535,5.91208374300753,0.3546331454441936,0.4635957969431779,0.06135342077376571,0.8182289423873714,23.182289423873712,0.731
0.05355418903449363,0.7261407764280144,469.50058349516746,0.9957537240912027,178.07735195057177,163.19832429083698,0.9376923593585355,0.49707304967106947,0.41766489916512817,0.4287487646506093,0.016485694460547595,0.8464136638157375,23.464136638157374,0.7030000000000001
0.054120233344131845,0.8384627006528278,444.8960623782667,0.8793851185197713,169.88201832259918,102.30461393795258,0.9609927036550149,5.399502767894072,0.3890768876019832,0.41710100099838954,0.04995203915640911,0.8061778886003728,23.06177888600373,0.735
0.026065276006533553,0.9915339194087329,465.6531198758135,0.9100808688452992,142.0123004664861,121.21938178718874,0.9264742110990267,5.994735025999189,0.40890311968564297,0.3841072997960648,0.0370260047484966,0.7930104194817078,22.930104194817076,0.721
0.09887178595343808,0.8276371849782836,480.91664492024915,0.8919421927123112,163.9076671452149,168.09987874103518,0.8997239433638511,4.407013116126038,0.42808447873154376,0.3768670081712164,0.06457499012116563,0.8049514869027601,23.0495148690276,0.6970000000000001
0.06264816575383261,0.909686907345703,415.0240164753002,0.8676523380247393,156.83593717178167,95.69844043805588,0.9032592190412493,2.130898140932657,0.4173550321895099,0.41824805417328664,0.07062806287284551,0.8356030863627966,23.356030863627964,0.733
