tau_m_n,tau_m_max,omega_n,eta_m,P_n,N,eta_t,phi_b,l1,l2,kp,kd,accuracy,reach,weight,stabilisation_time
0.9664827984220471,1.4694815231313385,1351.1174560814227,0.9535044965120311,186.59085160246823,126.20779371766731,0.8881439638402698,11.228159832467817,0.5945564510296925,0.39443473408660684,149.2,22.36,0.001515250798481027,0.9889911851162994,24.889911851162992,0.612
0.9623601673306695,1.2541423539086618,1469.0404714737576,0.9696855037830461,187.16974717113538,142.29490739427763,0.9362407737035497,1.019694438665455,0.568662662226812,0.388485983798067,149.2,22.36,0.0006906527609928379,0.957148646024879,24.571486460248792,0.657
0.8912078452670182,1.220167696938199,1490.9120098393694,0.9876911661845011,155.99846300058408,86.24564552195844,0.8605907508813505,11.809747124964936,0.5918152776278476,0.3919644201392649,149.2,22.36,0.005596825818369398,0.9837796977671125,24.837796977671125,10.0
0.9098881685021607,1.0989217092474264,1208.678723643539,0.9595616217164428,160.07835247219145,87.03090360104513,0.942802310761466,12.388869314680155,0.5932766965370332,0.3806896936534308,149.2,22.36,0.0063237046208306415,0.973966390190464,24.739663901904642,10.0
0.927875054439613,1.6805698639620739,1498.7360538817652,0.9816705663465091,107.05008568984289,186.0106007851305,0.8546999265554244,5.518466937738471,0.5610916330268766,0.39557771491083155,149.2,22.36,0.0006038551257785407,0.9566693479377082,24.566693479377083,0.583
0.9425179528607958,1.9034548081260074,1286.381449239059,0.9815404629179927,141.9821636014381,71.38606130659588,0.8816125854244556,17.647777541858794,0.5674800381650844,0.38394735112635014,149.2,22.36,0.006655204924074197,0.9514273892914346,24.514273892914346,0.629
0.8281503144103187,2.0817487334702633,1277.700607550755,0.9156276513028287,144.36629036031454,64.81782865654219,0.8693272458641004,13.660768747223205,0.5605670159075496,0.3889129775854332,149.2,22.36,0.0037121320035407596,0.9494799934929828,24.49479993492983,0.587
0.9666293537431612,1.394101261371364,1364.7470957925702,0.9484088011308679,109.81239173326567,54.985507010315864,0.9046338467339721,9.302610300120866,0.5884456506976441,0.3865825083771747,149.2,22.36,0.07033813188522423,0.9750281590748189,24.750281590748187,10.0
0.8386995091914636,1.1541186202140317,1347.9041928376214,0.9275747575163178,160.61342644722453,59.66561318812854,0.9230104724382688,19.471581048314487,0.5721456914547141,0.38294271907713795,149.2,22.36,0.08775880258468113,0.955088410531852,24.55088410531852,10.0
0.8520886750808013,1.6842242526474898,1366.5056449587091,0.9265025291179265,141.16897372825144,114.16060391562804,0.8863336506570165,9.980323300771294,0.5968523758134446,0.39040161050904865,149.2,22.36,0.0037332303663762945,0.9872539863224933,24.872539863224933,0.577
0.9895800881740473,2.152971245880112,1310.4382301832013,0.9935283487822577,116.56183088036109,177.5490578016804,0.9125868129424084,8.680554299879265,0.5777126165169072,0.39180541057555557,149.2,22.36,0.002719721597420066,0.9695180270924628,24.695180270924627,0.596
0.9617061444848245,1.9425120799855844,1210.3799593187953,0.993004538295828,118.42746249899372,130.99523184125331,0.9471813537572954,11.282270526844208,0.5601258152081289,0.393165431254074,149.2,22.36,0.0023793554938909,0.9532912464622029,24.53291246462203,0.638
0.9084921483263116,1.817838148298657,1436.5050393246386,0.9490428343784114,108.20794880957403,178.62456973992755,0.8663027143706755,17.505569889457153,0.5724694028020525,0.3845725284621203,149.2,22.36,0.005611867693297912,0.9570419312641728,24.57041931264173,0.56
0.8723797811217743,1.7565281110815034,1473.3268325084373,0.9196978313640022,162.13531775561427,193.08446842627285,0.9051145959570107,3.064918822889413,0.5644941896120239,0.3918481848760723,149.2,22.36,0.0003457079437352295,0.9563423744880962,24.563423744880964,0.5720000000000001
0.9692019157046888,1.0188757369617143,1314.638638559157,0.937196292315868,138.32295435254161,139.36206014312353,0.8944404583104212,2.357011978086263,0.584214089929108,0.38726404385511526,149.2,22.36,0.0013398402603277974,0.9714781337842232,24.714781337842233,0.655
0.9663952870014053,2.155116060099664,1277.3246206968543,0.9259211751911677,110.64256620604642,54.86934765491428,0.8574961849940337,10.580105393464585,0.582411294411519,0.395854633974736,149.2,22.36,0.003097034824308477,0.9782659283862549,24.78265928386255,0.98
0.9178233367812958,1.8807058085716037,1408.0591033041496,0.8952596324670186,159.1240578005604,84.75655327610102,0.8881536054010375,14.03456326323273,0.5954211574849391,0.3878433393460126,149.2,22.36,0.003967211929766205,0.9832644968309516,24.832644968309516,0.917
0.8092174433467253,1.4708866900706745,1380.1988187441361,0.9207073085431454,140.99331184918054,181.09467177911782,0.9175164972761352,2.7021816908573193,0.5598393476455636,0.3916490549942641,149.2,22.36,0.00036111909449043633,0.9514884026398278,24.514884026398278,0.5740000000000001
0.9352276613967954,1.4058036431648198,1203.4822991520866,0.9068611480652945,189.8682715573804,177.09739849664865,0.9475775184352327,7.717503668282162,0.5936832724224325,0.39573372148791425,149.2,22.36,0.47344499270589924,0.9894169939103468,24.894169939103467,10.0
0.8798722956716036,1.1683922723024631,1201.644604071796,0.9160742523503208,172.11814285760704,195.89086046126826,0.8553661926944913,5.287077290865055,0.5763452587673256,0.3828772773751578,149.2,22.36,1.3426978535369871,0.9592225361424833,24.592225361424834,10.0
0.8257312992842888,1.3261353751010057,1410.364056677936,0.9386531801830651,122.19930079092626,60.73630543564536,0.9329984039266584,5.315587185866519,0.5915300465850596,0.3845687690410121,149.2,22.36,0.03632783696745627,0.9760988156260717,24.760988156260716,10.0
0.9413055064667112,1.8913096438925736,1457.9482306648547,0.9807413848283497,160.9494180004474,180.58939228986742,0.8531881873264876,3.7739134580441713,0.5678058924837408,0.39016310475364663,149.2,22.36,0.0005211494567669561,0.9579689972373875,24.579689972373874,0.5680000000000001
