tau_m_n,tau_m_max,omega_n,eta_m,P_n,N,eta_t,phi_b,l1,l2,kp,kd,accuracy,reach,weight,stabilisation_time
0.9664827984220471,1.4694815231313385,1351.1174560814227,0.9535044965120311,186.59085160246823,118.34870742118174,0.9688077284762991,3.460610876542557,0.1457475224542897,0.39443473408660684,149.2,22.36,0.00021072030584174965,0.5401822565408966,20.401822565408967,0.614
0.9623601673306695,1.2541423539086618,1469.0404714737576,0.9696855037830461,187.16974717113538,154.87306626426056,0.8956285556654483,2.0572384564448236,0.24940757825206947,0.388485983798067,149.2,22.36,0.0002759343843778961,0.6378935620501365,21.378935620501366,0.5760000000000001
0.8912078452670182,1.220167696938199,1490.9120098393694,0.9876911661845011,155.99846300058408,127.4424377568615,0.9110846244082885,1.268501415692152,0.22044374837734818,0.3919644201392649,149.2,22.36,0.0003214867690863876,0.6124081685166131,21.124081685166132,0.593
0.9098881685021607,1.0989217092474264,1208.678723643539,0.9595616217164428,160.07835247219145,126.33980089316837,0.4005872785650203,2.8453691183530254,0.1450969511175639,0.3806896936534308,149.2,22.36,0.02298506342470008,0.5257866447709947,20.257866447709947,0.919
0.927875054439613,1.6805698639620739,1498.7360538817652,0.9816705663465091,107.05008568984289,130.9114956107662,0.625011770387033,0.7008986266931825,0.15883541383521096,0.39557771491083155,149.2,22.36,0.0028899915502992313,0.5544131287460425,20.544131287460424,0.857
0.9425179528607958,1.9034548081260074,1286.381449239059,0.9815404629179927,141.9821636014381,139.79475642694302,0.613245937504778,1.764153167400121,0.40311378109485074,0.38394735112635014,149.2,22.36,0.0021612584295803705,0.7870611322212009,22.870611322212007,0.883
0.8281503144103187,2.0817487334702633,1277.700607550755,0.9156276513028287,144.36629036031454,140.58660284291298,0.6412862692295326,1.2925114205796555,0.5971496424903948,0.3889129775854332,149.2,22.36,0.0021955662115323953,0.986062620075828,24.86062620075828,0.925
0.9666293537431612,1.394101261371364,1364.7470957925702,0.9484088011308679,109.81239173326567,125.93209370175258,0.3352586910444659,1.4464608823179017,0.1270518998115124,0.3865825083771747,149.2,22.36,0.03370249960836125,0.5136344081886871,20.13634408188687,0.9400000000000001
0.8386995091914636,1.1541186202140317,1347.9041928376214,0.9275747575163178,160.61342644722453,154.31000565914883,0.4776669174005337,4.202113332500088,0.5029389745365732,0.38294271907713795,149.2,22.36,0.003974596743198179,0.8858816936137112,23.85881693613711,0.53
0.8520886750808013,1.6842242526474898,1366.5056449587091,0.9265025291179265,141.16897372825144,122.69596087967525,0.9825916294155452,0.49436461638305856,0.277899053067592,0.39040161050904865,149.2,22.36,0.00020668726416683825,0.6683006635766406,21.683006635766407,0.628
