tau_m_n,tau_m_max,omega_n,eta_m,P_n,N,eta_t,phi_b,l1,l2,kp,kd,accuracy,reach,weight,stabilisation_time
0.8241915593082382,1.1939879581926862,999.3549275695307,0.9870666666186533,656.8698083829086,171.25484363032,0.9019653246974892,2.4696663445897604,0.5885651426327286,0.3852540776338534,165.7213687635004,18.09646595579091,0.04823008585725406,0.9738192202665821,24.73819220266582,0.844
0.7400462466496908,1.1273372078370918,1154.1993488523403,0.930155899038574,636.951413141362,159.80327057686088,0.8780931683081646,2.1285393781432966,0.5998047271617454,0.39069491971850284,125.70018997707652,27.485933867585636,0.015044409397414582,0.9904996468802483,24.904996468802484,10.0
0.7272482884539979,1.9933880080671522,1311.3875264824353,0.9593624147970788,676.046504958807,149.95610208741067,0.883336694147435,3.124293942616552,0.5672157864711179,0.3876768758382358,205.16008919007274,24.702721411190296,0.00031035155889710833,0.9548926623093537,24.548926623093536,0.741
0.8344338691201643,1.5348848288489925,1470.868081116651,0.9162814844426979,700.2830230187544,127.71508557259057,0.8947089597751042,1.997182889000126,0.597898419865139,0.3947865748619992,236.47279054621782,38.67427547796037,0.0036096585043384755,0.9926849947271382,24.926849947271382,0.9560000000000001
0.8711715153289346,1.5558745576699153,999.7222243829517,0.9514179931757191,693.0708380652519,154.1058720371167,0.9241428769453311,1.3423728996237974,0.5744036078772496,0.3856361135392037,191.0746813678188,29.700938477934628,0.0009467714731326016,0.9600397214164533,24.600397214164534,0.8130000000000001
0.7627074247744277,1.433040636128002,1087.4742058175163,0.9462156061918804,630.7589134888573,140.26630459800688,0.8575067484001798,1.567687707469195,0.5828327507239157,0.38669809891496465,244.65963260384385,12.80222998160324,0.4873622825678953,0.9695308496388804,24.695308496388805,10.0
0.9819098732065652,1.2311115281508207,1072.113055824053,0.9961948052665901,676.0695125291209,170.95836959799806,0.8996591581510437,1.6804289564264399,0.5996504872687244,0.38398616412486036,90.65567499053675,34.34348381196429,0.13993292587410988,0.9836366513935848,24.83636651393585,10.0
0.9338364587124374,1.7936479021276424,1491.4132409155127,0.9344010829754595,681.747261043997,143.56041899169676,0.944096204278205,3.594591769181567,0.5867349990678872,0.3839049720984177,110.20888381070198,39.74310417868551,0.12439187889271663,0.9706399711663048,24.706399711663046,10.0
0.9419561092383091,1.8585577902289088,1430.1035215824659,0.8982741599480842,706.7509498829322,163.46740688332306,0.8556029252913611,1.4025193788633898,0.5621494045068768,0.3789692421215859,134.57702096500986,34.34847319874579,0.0330550695827555,0.9411186466284627,24.411186466284626,10.0
0.6821548692535225,1.1525426460888393,1063.7108942817927,0.9114295622539027,667.1010980129732,144.26213174728292,0.9282406016926098,2.296716718270362,0.5698908924201962,0.3784409233712003,149.7991261555689,33.62692919992121,0.022593856915252175,0.9483318157913965,24.483318157913963,10.0
0.9000618028180013,1.764623441954832,1498.82936551257,0.9105469887528757,674.0858365202281,122.05925334089537,0.8596716549806744,2.5153645542471694,0.5807987809957853,0.38361164847167145,206.4703415389566,20.871873610111358,0.002762689673549994,0.9644104294674567,24.644104294674566,0.733
