F_2,m,F_1,v_0,d_1c,d_2c,E_rem,a_max,order
796560.443700367,1976.16997347193,872738.1279202442,8.018837493081694,0.18012667581379438,0.35042267092501733,-372800.65759310767,403.0829606731101,76177.68421987724
785025.7317913177,2334.4228475699483,215302.2694079913,11.371250754494634,0.4171310423287197,0.4078727950159011,-259073.22509073402,336.282577343904,-569723.4623833264
679478.6080725981,2223.3131484794726,499072.77894459805,7.551183182701419,0.212486329626631,0.4415873841933482,-342708.2578175729,305.6153419221645,-180405.82912800007
844868.0547933239,2380.526759091948,782278.9660768365,11.54366885421596,0.20452434218384385,0.45705855024278697,-387539.1763972853,354.90802679134714,-62589.0887164874
800545.1473663857,2342.67576967661,520048.90335433075,7.829229345542176,0.4726403277018651,0.2591970575977125,-381495.72906175215,341.7225540676913,-280496.2440120549
770285.9403170354,2140.4273123695434,393242.82232433674,7.369248699615689,0.4964663827559187,0.45657397671357813,-488805.5195009572,359.87484175031216,-377043.1179926987
216929.3548019245,2056.905977241546,304218.41414579574,9.307723850634414,0.3131403938947176,0.2119535700806251,-52143.31361887495,105.46391386000143,87289.05934387125
730238.5918020242,2403.862321720969,849033.821255681,9.127822313674793,0.2926075060060339,0.2373625498021435,-321623.49603828683,303.7772110339635,118795.22945365682
714245.953577478,2162.911838463228,279917.3822275975,9.87777857581818,0.447301738594597,0.27363618895751846,-215132.86730684372,330.2242564287583,-434328.5713498804
734648.8407637016,1936.8836135651597,513024.19798450597,9.99951315297835,0.4334427876432814,0.4594240490567413,-463047.23231375124,379.2942619879245,-221624.64277919562
701562.6656114245,2114.681454814997,608712.49583307,9.19077298568518,0.2721528329481135,0.4547116813048613,-395357.6724290557,331.7580830030028,-92850.16977835447
603286.4446708722,2028.4679111875394,127736.05111114547,7.92336293176263,0.47086954046304313,0.2245197675152028,-131923.46466199245,297.4099029832255,-475550.3935597267
868062.7659413496,2007.4163066703275,152472.4675201594,9.774605763884633,0.37162746522036605,0.3108433685570917,-230597.30527580276,432.42787410708684,-715590.2984211901
601328.9371071504,2335.402591128887,697882.1862946488,7.428684697027004,0.3536128422653618,0.23377130228676374,-322913.54011206154,257.4840583766245,96553.24918749835
120440.86582047443,2308.224512994106,750123.4155368053,8.425825656532421,0.27764859754263005,0.41517485637501905,-176339.06703283562,52.179008212786435,629682.5497163308
237080.89244185158,1975.0116526330908,501540.64801662765,10.17406128185258,0.4891342106563081,0.3155663369697339,-217917.20575235249,120.0402499528419,264459.7555747761
425631.3494980514,2180.161941208529,206205.31190846377,7.938348185617298,0.34688618095256374,0.265920294659139,-116019.74907152298,195.22923570627566,-219426.03758958762
339282.9653135676,2325.1724463103724,800875.8135692151,11.895069402317695,0.4916129355397982,0.24667883942199015,-312917.401935898,145.91733436887583,461592.8482556475
186751.86593814936,2210.752023971576,510198.66085025,9.10101880441698,0.24800083489989633,0.47774669378493567,-124193.09551817304,84.47436162589281,323446.79491210065
259095.50464530854,2289.853044082618,782667.5768516891,7.901080403011864,0.4520769718781403,0.2104981550429231,-336890.70394443674,113.14940289066007,523572.0722063806
625688.172021462,2095.797094799557,175999.88902590016,8.90512399056434,0.18194189120150572,0.29964054189907124,-136403.64841617926,298.5442500965501,-449688.28299556184
396875.09109950677,1920.8998143922258,193062.67095029648,7.8285313537927,0.25692496354739613,0.3904473266606109,-145699.3980343832,206.6089486426851,-203812.4201492103
622955.0257303554,2046.621859497306,631823.9423332751,8.45166093668246,0.4838546335433148,0.2638849984718326,-397003.74244627036,304.3820834999615,8868.916602919693
804461.7045252576,2135.0923932025275,537992.4977543443,8.020175126973252,0.1919652600319759,0.3901612767919934,-348477.67830149696,376.7807459229466,-266469.2067709133
526140.4609512584,2235.036114888378,398412.09760829696,8.83171328397677,0.4708147175517155,0.41628796886895447,-319438.75379315123,235.40579834323387,-127728.36334296147
843662.731774922,2269.531438129062,226224.1800987497,8.624460655591015,0.3026981531975371,0.23763024628307347,-184552.05036583423,371.7343226011506,-617438.5516761723
353110.40545510745,1939.27859674898,754295.1528581943,11.726474475685727,0.3931523249590523,0.36816535156306723,-293220.61225043127,182.08338195814886,401184.74740308686
307192.59180539276,2196.2407176877255,599367.2224523351,10.391277581043635,0.36370779000402575,0.3396209589463177,-203750.01686029712,139.8720046174243,292174.6306469423
385425.00354044384,2258.610218593234,361826.0543261068,9.302419469079396,0.2924221737289813,0.3306087890277927,-135506.4283559817,170.64697590029687,-23598.949214337044
248147.03582381632,2400.9183666387844,491587.3540027341,8.988742316413855,0.28540373873715824,0.3313623867886243,-125533.37583738612,103.35504916446406,243440.3181789178
901713.2417906724,2175.4255906724534,566972.5243478041,10.430444190410627,0.22672763334519258,0.4148359665707884,-384274.61641882244,414.4996940630549,-334740.7174428683
436291.9559863391,2046.1753591317288,772110.6502141234,10.193087147210854,0.44415640951688773,0.2485944531787651,-345099.84137289523,213.2231502247562,335818.69422778435
210482.1391703374,2155.0366482138697,237955.88496204463,9.25858483288679,0.4266742229702885,0.2521447471491063,-62235.23623630876,97.66986531054519,27473.745791707217
276791.1991431159,2400.501524381063,799664.3544170598,9.65433151220796,0.3488970471061832,0.26261694441917965,-239819.87798607952,115.30557107831154,522873.1552739439
112542.65893738139,2248.2846658925464,218639.99600786893,8.65734389528514,0.17010330905200555,0.447978640093988,-3354.07218445919,50.057121611289865,106097.33707048754
724836.1920785978,2283.6712361418363,279798.08649405185,10.134434179231928,0.24342622622353943,0.2540221816942839,-134960.4308132034,317.3995365914304,-445038.105584546
217951.97640158192,2257.1829263144828,934806.2959058569,9.357915400884362,0.3102030892665804,0.27103480430803567,-250220.96238296284,96.5592880668528,716854.319504275
696577.7914872242,1989.3629610862554,357801.6041938495,7.813154885695112,0.32406427766174717,0.2978878789004599,-262732.0810273023,350.151181615883,-338776.1872933747
670577.6005129766,2129.5935792589034,226305.63735752137,9.614205477574759,0.4369393529173382,0.273751355176974,-184031.06045594034,314.8852471401313,-444271.9631554553
939720.89944019,1954.844721509293,520643.44139976235,10.469344996316801,0.443607015850262,0.3693077639039929,-470874.79424933076,480.71383322694396,-419077.4580404277
846485.7533944628,2004.6284634663434,309376.66776979034,11.057673468070767,0.21608865249347017,0.23598434243487235,-144055.06254777993,422.2656561160191,-537109.0856246725
