F_2,m,F_1,v_0,d_1c,d_2c,E_rem,a_max,order
632393.3478845989,1990.3779422294692,227225.08050719358,17.45995421314697,0.5820579222712569,0.1340430570582537,86357.26310241056,317.725259342575,-405168.2673774053
452484.2001659643,2447.036107102077,763272.3751394883,16.34770279402186,0.5993320777660538,0.019677602311789853,-139375.42031659652,184.9111252803795,310788.17497352394
605929.2854697274,2050.6064468902146,844433.8888754807,16.567153249972446,0.48911349574049623,0.07267010047444755,-175641.39647600095,295.48784769921656,238504.60340575338
514578.93236544443,2161.3613188783206,732306.8388811351,15.851993548504128,0.5401125633009296,0.1692923422303352,-211082.8011913956,238.08093902249297,217727.90651569067
527539.1963598279,2499.0926945922083,432675.82973574515,15.149600399741878,0.4397478687888447,0.33075877644316887,-77972.62078673049,211.09228861393217,-94863.36662408273
564694.1437021657,2002.1720120759537,952419.6748431814,17.560659458686644,0.5219441961865755,0.32792164140583335,-373573.6924654096,282.04077386770683,387725.5311410157
606604.5203818291,2105.2815239048064,603419.0935509122,17.223294714441085,0.5360179024067897,0.3962996529308204,-251583.26223707298,288.1346335366679,-3185.4268309168983
607665.7638218686,2318.103678429788,205665.4942435674,19.056125077298255,0.5010521825552998,0.5392915115433878,-9864.796839071962,262.13916550681745,-402000.2695783012
613732.27555832,2233.299013279432,551882.5224128069,16.679133735099732,0.5751892633833943,0.323420831521362,-205286.06750345737,274.80971957136194,-61849.753145513125
492063.71531601786,2418.566427325738,922557.3341327237,16.402251458202898,0.5356826957847481,0.3865395259614904,-359061.95280857047,203.45263613871606,430493.6188167059
442077.1669387454,2361.6705247125046,866029.8449601866,17.71346267247238,0.4965243891919295,0.41347823191194205,-242287.37096026033,187.18833228973003,423952.6780214412
500437.23941856564,2042.6830596437603,900950.0286589883,19.027994582803768,0.587737138861528,0.4105714384710382,-365195.4395251046,244.9901550100684,400512.78924042266
573994.9363952258,2060.2660317186264,942577.830876353,18.588564150412964,0.4785996203193674,0.47136903046380674,-365734.10835206136,278.6023394835144,368582.89448112715
569438.5535226577,1992.1595405902626,329027.4609170414,17.95870319099866,0.5052080547137353,0.10269165020097834,96546.77911293172,285.8398345716514,-240411.09260561632
475705.14857891813,2372.4295835278963,563100.1068130579,18.043408413503734,0.5517326067533427,0.46441894530719807,-145417.64419199474,200.513916991174,87394.95823413978
642071.7405312789,1975.667160437685,314075.3417034069,17.186859538215533,0.5290818249370647,0.4151457207397554,-140930.5657784898,324.98983299850755,-327996.398827872
611313.2112257265,2157.172629563036,952762.7065594465,18.831643789998694,0.575586817840324,0.2397080346356393,-312434.40670619084,283.3863191327234,341449.49533372
461218.5228283484,2246.476777680188,733040.9036523611,18.570946884466473,0.44846613495246007,0.45165558960155755,-149673.4125542908,205.30749634751317,271822.38082401274
622132.7517806238,2244.193918019039,738361.3671556509,17.79261343656891,0.5898828676245584,0.2314544402469961,-224311.91518494842,277.21880305681583,116228.61537502706
643510.2887781793,2219.5720535289,418967.0995628337,17.499116902554107,0.5444613750949451,0.5400585725942856,-235806.98131490982,289.9253879841664,-224543.1892153456
440520.5696151725,2331.767571099032,997941.7884315545,18.188380482649023,0.5390876508233459,0.1945356440193429,-237980.65561303234,188.92130376765724,557421.2188163819
620849.112991411,2424.584402521053,658634.3674455925,19.0497042704868,0.5770612310357799,0.5805708728818821,-300589.0589172159,256.06413715515936,37785.25445418153
459194.53701658244,1991.8906594981622,385738.39453688916,16.324125205495648,0.4664974539231779,0.346331363821656,-73582.86209441838,230.5319997495606,-73456.14247969328
643602.6861456634,2403.846698188352,171085.32180365676,17.24869025991409,0.5148820189062935,0.2229072171301516,126040.56887684582,267.73865680815317,-472517.3643420066
567401.8720546415,2422.443658481859,710179.0927843311,18.475392048231164,0.5873768391002125,0.0389266981198245,-25791.238055308582,234.2270665689006,142777.22072968958
555779.3013041455,2072.276466998402,419872.624408166,15.827595750220796,0.525667124898429,0.25674082788851765,-103838.596404379,268.19746793204985,-135906.6768959795
578047.8530001321,2264.074103439757,832744.5268324554,15.979301150629379,0.4734038153643588,0.579887675632835,-440375.1115154449,255.31313313549103,254696.6738323233
542487.197141346,2461.6273692239733,413265.62806165934,17.4784493671186,0.4417277145817736,0.5341342284322623,-96302.9678245915,220.3774640807495,-129221.56907968671
526006.4479014915,2188.3076451560287,817714.6541660819,17.46387836527532,0.5982566350688057,0.5514778280837492,-445581.3669731966,240.3713431545347,291708.2062645904
563886.9997772316,2494.8982492076702,107737.18108522901,16.7550485727016,0.5367043444481379,0.1252194541032197,221765.81894121214,226.0160308967754,-456149.81869200256
462368.34999192896,2031.3247886461795,479690.6088056846,18.2836668239228,0.582994341993434,0.5683086056661123,-202896.5300769612,227.61911466658387,17322.258813755645
628261.0172158314,2305.4718170730953,174259.54154873302,17.810108299160973,0.48276463952989945,0.26425478801536956,115500.45466077587,272.508652052593,-454001.4756670984
585723.8000524027,2246.8712252899845,504811.30630437,15.334870885164948,0.5741870274131835,0.12466428289885295,-98689.77130032436,260.68418762041347,-80912.49374803266
509448.21191172086,2032.9134843379754,293295.1339430141,15.848981053188291,0.4553197656157246,0.2799578562824397,-20843.128148812306,250.6000456175951,-216153.07796870678
627369.828088446,2312.740906848465,962932.4370570172,17.769918840270456,0.5602323362864399,0.2035972088509121,-302049.5187091794,271.26680132248487,335562.6089685712
577898.4332903998,2464.226599785079,392883.8146007137,15.205716852853714,0.47270148305825976,0.4840916471001373,-180590.9373466706,234.51513482599452,-185014.61868968612
637232.2347337736,2031.5555019182575,548884.2543662303,18.716630514093232,0.5745952043490525,0.057881630201037246,3569.0964980192366,313.66715510951053,-88347.98036754329
611552.6708127209,2407.011373607542,978620.2801301939,15.26089089315796,0.5620615149394008,0.1367171585719997,-353364.33545262454,254.07136730565082,367067.609317473
518775.253450847,2455.5778529745894,464128.19209653797,15.114751063709067,0.5796190566604599,0.5857799692494468,-292410.3185797938,211.26402195818116,-54647.06135430903
