F_2,m,F_1,v_0,d_1c,d_2c,E_rem,a_max,order
485924.9404319713,1938.8784397520524,269954.4142863053,8.018837493081694,0.18012667581379438,0.5853734109820535,-270736.8881763222,250.62166377697838,-215970.52614566596
541641.2057625607,2286.0643052769537,332818.9649936744,11.371250754494634,0.4171310423287197,0.5560589933091611,-292213.42000391416,236.93174531979824,-208822.2407688863
361797.9831843473,2322.76161327083,137938.51784044164,7.551183182701419,0.212486329626631,0.038290353662505196,23058.93825328479,155.76199516870622,-223859.46534390564
566301.642651204,2131.664399122065,390528.2906324181,11.54366885421596,0.20452434218384385,0.5358726727933186,-241309.2712681462,265.66172559078143,-175773.3520187859
592721.334163491,1694.6387078519676,147119.43215943387,7.829229345542176,0.4726403277018651,0.40982937194547275,-260511.19653515882,349.76265525929864,-445601.9020040572
461716.39880185615,2467.50973243421,139103.8582707782,7.369248699615689,0.4964663827559187,0.1136828154505714,-54549.53191760117,187.11836988232292,-322612.54053107795
613263.5711853902,1975.7049262259338,167249.0562902028,9.307723850634414,0.3131403938947176,0.49960691763470244,-273181.8209323487,310.4024103219044,-446014.51489518746
576169.5362190073,1812.366641382041,258043.4698076714,9.127822313674793,0.2926075060060339,0.17299686235814646,-99680.37532593164,317.91003159252733,-318126.06641133595
433158.2831940752,1639.7524836093098,229549.96220205538,9.87777857581818,0.447301738594597,0.39891051395521926,-195473.74784422648,264.1607727531152,-203608.32099201984
366683.0840196874,2280.729031021968,141965.56367282406,9.99951315297835,0.4334427876432814,0.06871804412158407,27293.65414602615,160.77450632326148,-224717.5203468633
535994.1727762287,1971.0962061431326,147951.81897237062,9.19077298568518,0.2721528329481135,0.3321476403947975,-135045.15453754668,271.9269465923304,-388042.35380385816
494633.1381374062,1803.9500980626121,187462.10426851432,7.92336293176263,0.47086954046304313,0.24511718623478168,-152887.57284982156,274.1944683883591,-307171.0338688919
362552.9592316742,1733.9394858653407,341068.55729208374,9.774605763884633,0.37162746522036605,0.39714990883613704,-187905.49920172238,209.092048590576,-21484.40193959046
378114.6472904849,2283.8982091064136,158949.78817350345,7.428684697027004,0.3536128422653618,0.10018375194462234,-31068.762161257895,165.55669853536256,-219164.85911698148
385663.591701866,1590.0478607756418,247133.2627132975,8.425825656532421,0.27764859754263005,0.30062686506201813,-128114.68370809154,242.5484170732668,-138530.3289885685
377466.93529978255,2196.320375077736,283809.0184679732,10.17406128185258,0.4891342106563081,0.37816955587133305,-167894.9700301499,171.86333086147442,-93657.91683180933
377111.1382309986,1587.649919316101,290306.8924117015,7.938348185617298,0.34688618095256374,0.41982428028644975,-208999.09868968555,237.527891787028,-86804.2458192971
594419.5827517811,2469.176377347724,228897.10679772688,11.895069402317695,0.4916129355397982,0.1633449371070954,-34939.021289636556,240.73597504212287,-365522.4759540542
461463.3372776514,2402.6023965438417,127451.1950168523,9.10101880441698,0.24800083489989633,0.3475317413651376,-92479.13166203759,192.06812493880355,-334012.1422607991
473691.5554090922,2356.614284092376,216267.90951041068,7.901080403011864,0.4520769718781403,0.3763853044214659,-202502.0176838594,201.00512782537484,-257423.64589868154
374564.4987948375,2149.84660155482,304591.8980781279,8.90512399056434,0.18194189120150572,0.2963944915467113,-81194.13671180519,174.22847682432018,-69972.60071670962
427254.6251616933,1644.5241888660469,259841.48606108056,7.8285313537927,0.25692496354739613,0.5550720710260783,-253523.79888896263,259.80440303301305,-167413.13910061275
561080.0952331023,1846.869804534837,199346.5825854463,8.45166093668246,0.4838546335433148,0.28938206216574014,-192859.79884639784,303.8005677798274,-361733.512647656
410029.36319414416,1582.7299999224385,158188.36177842855,8.020175126973252,0.1919652600319759,0.34303683142564523,-120118.7072033571,259.06463086833355,-251841.0014157156
529574.8773476566,1766.9756630918937,330013.37740832113,8.83171328397677,0.4708147175517155,0.012967247928198256,-93330.97548800416,299.7069447017706,-199561.4999393355
583264.607921336,2396.1607718397668,207956.16115412273,8.624460655591015,0.3026981531975371,0.403344055823887,-209089.4560173591,243.4163077770056,-375308.44676721323
484755.4456143178,2159.4226346919017,103650.8620126489,11.726474475685727,0.3931523249590523,0.5496071070825648,-158704.29238220848,224.48382165980254,-381104.5836016689
454045.9790814456,1537.4125561761798,364812.96090243827,10.391277581043635,0.36370779000402575,0.48495088323858104,-269871.44838629424,295.3312546183044,-89233.01817900734
455326.7169551143,2452.899395069745,391118.1165311604,9.302419469079396,0.2924221737289813,0.561626142029378,-263964.1628655669,185.62796251257083,-64208.600423953845
477582.0362263407,1544.910619392329,310441.0741089379,8.988742316413855,0.28540373873715824,0.4491648116741695,-240701.6396202861,309.1324703394113,-167140.9621174028
369204.9875999741,2393.4466396978632,341217.70938647166,10.430444190410627,0.22672763334519258,0.39699675790065664,-93740.15125579391,154.25661950273548,-27987.27821350243
559503.3262162674,1594.4666680615153,285754.61129738216,10.193087147210854,0.44415640951688773,0.14458234500341086,-124982.2785241264,350.9031185308425,-273748.71491888526
413278.70893639524,2331.112672124906,115478.4328589169,9.25858483288679,0.4266742229702885,0.5247372245024786,-166221.28041030525,177.28817396015205,-297800.2760774783
487171.4975253218,1810.3236729000948,251343.73460943636,9.65433151220796,0.3488970471061832,0.08633850153075047,-45388.123914022464,269.1074004157968,-235827.76291588543
399990.61092753743,1729.6560299988553,218934.0055739294,8.65734389528514,0.17010330905200555,0.30379795897237977,-93939.21335474215,231.25442515168876,-181056.60535360803
367983.2472568555,2081.1166092209023,214880.11186753504,10.134434179231928,0.24342622622353943,0.44339040234932503,-108595.32674744904,176.820100145477,-153103.13538932044
507640.83947313845,1623.7538036503447,160008.7074845531,9.357915400884362,0.3102030892665804,0.29315042721092,-127353.79262327992,312.6341187512024,-347632.13198858534
516465.668568687,2455.62325704697,252470.36579785607,7.813154885695112,0.32406427766174717,0.3331188253960948,-178908.82478346612,210.3195867226665,-263995.3027708309
485024.63535375835,1605.8974037507533,369625.68672637,9.614205477574759,0.4369393529173382,0.3576255319406237,-260742.28682645655,302.0271620222618,-115398.94862738834
457106.5875534236,2304.3609156129705,226284.01380150073,10.469344996316801,0.443607015850262,0.06548639805944097,-4028.1838541091565,198.36588290329996,-230822.57375192287
537376.4992479996,2296.817088325162,113436.7791528373,11.057673468070767,0.21608865249347017,0.5206433722656066,-163875.54030463062,233.96573544297965,-423939.72009516234
620294.2339232232,1912.5715692736803,283807.62284880545,9.081797133873097,0.4419365538892607,0.520494379051395,-369411.09222520434,324.32471751045983,-336486.6110744178
478654.66930985654,1747.8395629513582,371028.21423169656,11.670403217550287,0.38011713218277376,0.06316684791247497,-52242.88903766242,273.8550376452243,-107626.45507815998
