dv_1,dv_2,dv_3,dv_4,dv_5,dv_6
-0.0392509677786567,-0.00154420495063659,-0.032997052672198,-0.820087287114615,-0.0415700447497298,0.227764665995425
0.749121368699266,0.133352586403019,-0.150491747669621,-0.114296949866987,0.00267695572739848,-0.164368435586219
0.224317098005791,0.138358106409408,-0.00641415952340978,-0.149128418352928,-0.352062156197671,0.623119071233023
0.273207840649727,-0.794996653397345,0.245543300416984,-0.382868092069869,-0.24867745889623,0.257744416870822
0.277794077834525,-0.332564735535802,-0.118092128676442,0.335509014464057,-0.403352147174166,0.341579662784149
0.093491518417485,-0.166672420681974,-0.0297823830213619,-0.471113394151941,-0.298933339680685,-0.23102592229932
0.0853195723940787,-0.164635042511728,0.0750475345038193,-0.658478672430685,0.0264251300371733,-0.45285406627854
0.371148225695626,-0.146710508014308,-0.0446741628177666,0.393848502758529,0.160522048034527,-0.134535007412639
0.392772883838087,-0.381131307116648,-0.0643780428710201,-0.466506367164999,0.135419204611125,-0.133347509536694
0.407897401499201,0.186719668414041,-0.148824878320702,-0.463766975178991,-0.491466751431046,0.343379867850912
0.1211055778062,-0.240983174535004,0.0419082976071056,-0.458283995087602,0.446832179414555,-0.710395496945511
0.428718948618349,0.0798873133237932,-0.214677831219087,-0.255019522268088,-0.304703065491186,-0.0138026597298888
0.426825187758893,0.0179817084428323,-0.121380982625107,-0.763408431897541,-0.200849538528221,0.4819678539016
0.311511669966222,-0.238727649969468,-0.170265919792205,0.226625330555253,0.0560371393268855,0.378075038763466
0.442631299446219,0.023145581762013,-0.0948177355405139,-0.0353624473978782,0.606485656069906,-0.229865730079295
-0.354322075312925,0.138951664464353,-0.0297805526238373,0.123572250821742,-0.167481209766802,-0.00771031666541397
0.42885726118261,0.152927162680042,-0.342230846290662,-0.283556257900498,0.0126624917309087,0.403663168131833
0.300779469376772,-0.182838414861107,0.0764245017768559,-0.060458797075561,-0.50251978073177,0.196588517647881
0.522957119698659,-0.205000571607212,-0.392927760144134,-0.11882654189815,-0.108079794618,-0.499057521591827
0.301436486550772,-0.0830124282401513,-0.111747270308819,-0.12568129747175,0.329620403415051,-0.668260600310116
-0.116722571301159,-0.0603469985171784,-0.0827610481650018,-0.533900978826074,0.352087780434649,-0.192968683268781
0.297806041274631,-0.357581731930658,0.0830195386679373,-0.578398093715353,-0.116630006657188,0.470591696859564
0.289056483238906,0.312794730112454,0.000211293315695343,0.00127693892100208,0.111399706110117,0.146553341721263
0.135619653864194,-0.140281355372945,0.045622375811238,0.0567888140692814,-0.559465296797375,-0.493290890447859
0.187066336224611,0.19684329114151,-0.080176685853754,0.0502579988095362,0.0646542891864686,-0.199039377297196
0.502907326846162,0.105492162257458,-0.147878824783999,-0.348523817741562,-0.219922156540234,-0.197616079818825
0.648820855636881,0.303336434999151,-0.427515840809945,0.0331749317463764,0.0761363865468567,0.20953185458205
0.340681846338302,0.0510646669360553,0.0433988124279468,0.0697273042608534,0.25877201282716,-0.265702178174431
0.19816317392375,0.0603559344738759,-0.0369007948055545,-0.507591601107564,-0.0104690989049193,0.22407863638491
0.236469469252607,0.106708300960422,-0.0253432979982167,-0.41914515168067,0.257844711522496,-0.257557645769368
-0.0485455826182542,0.141302519354819,-0.0951983808600784,0.0981914414830338,-0.367684077885074,0.356474015909674
0.17298926912611,-0.165184228643891,-0.101278291956233,0.552745373643985,-0.334019120817113,0.142309845141608
-0.117238244347528,-0.013289461783674,-0.0438769755066169,-0.133823652938682,0.309964825919555,-0.53292403712139
0.34529736268102,-0.569574035798695,-0.0676565203904517,-0.485992758751315,0.0607889993930712,-0.2077746030568
0.395275249309598,-0.05946059881705,-0.0908509986092668,-0.0519083547337734,0.141295037219815,-0.27656743236221
0.0684461872822085,0.035396609157768,-0.0267060080364069,-0.38215320201245,0.537969279361567,-0.155887889576906
0.308359835183342,0.279597887979182,-0.0724947455250997,-0.306037644936737,0.519487819440654,-0.707548082858182
0.345506014081945,-0.629170785310294,-0.0604444396318793,-0.663732906026359,-0.643895436416498,-0.0801510836899311
0.65312550173648,-0.208462917112159,0.0669541389712548,-0.153995432882836,0.513242725600417,-0.755312941689487
0.263430855234974,0.0515974415393797,0.109219062679194,0.0583160481505802,0.480668231397118,-0.0941241980133904
0.312719520026102,-0.125145157075313,-0.00953138292436839,-0.217542077953403,-0.307739631237166,-0.0792425995104512
0.611646119520155,-0.288362359845437,-0.192265102651984,-0.754794904748326,-0.0762274184072962,-0.683173009308218
0.58782794290696,-0.668762656790322,-0.174139930491104,-0.638831198273246,-0.695795491072628,-0.43400356162859
0.240419837257277,0.190020823773586,0.0125918799988639,-0.409968892701797,0.506975398712824,-0.791604086144013
